hours_wk_other_female_mean
""
""
""
26.479694
""
""
26.489202
""
""
""
""
25.158695
""
""
""
""
""
""
""
""
""
27.569401
""
""
29.231829
""
""
24.581877
28.774036
""
""
""
35.108971
29.563288
""
23.538134
""
""
""
""
""
""
""
""
""
""
29.327801
""
""
""
40.55238
33.667461
""
""
""
30.501293
""
""
""
""
""
26.869026
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.386181
""
""
""
""
23.341341
""
""
30.488443
28.072445
""
""
""
""
32.858589
""
""
""
""
31.64356
""
30.794325
29.671432
30.414892
26.383987
30.421469
29.046402
""
28.886501
""
""
""
""
32.427292
""
25.056541
17.325788
25.592518
""
""
""
""
""
""
""
""
""
""
""
""
""
27.341061
""
""
""
""
""
28.101955
32.182426
""
""
""
""
""
""
""
""
""
""
""
""
""
27.639996
""
""
26.650703
""
""
""
""
""
""
""
26.940571
28.105469
""
33.892365
""
""
""
""
24.926771
30.659393
""
28.176159
""
""
26.474058
23.260363
""
""
""
""
25.35709
""
""
23.070818
""
""
32.389843
""
""
31.524569
35.850117
""
""
""
""
""
26.32896
""
23.709713
20.975584
""
""
""
27.128727
27.628504
""
""
""
""
29.002615
""
""
16.447231
22.844114
33.498535
29.115414
""
""
""
""
""
""
28.336809
""
""
""
29.606621
30.099133
29.902586
32.360989
""
""
""
""
""
""
""
""
""
""
""
31.762434
""
""
""
30.655933
""
""
29.936993
30.837437
""
""
""
""
""
39.213436
""
28.007471
""
30.794704
29.600515
28.85507
29.555397
28.92638
27.539726
32.624069
29.624325
21.931547
26.873737
""
""
""
""
""
21.518366
""
""
""
31.514757
""
""
33.407024
26.891228
""
29.560467
29.851164
""
""
""
""
""
""
""
""
""
""
""
32.816071
29.066534
""
30.607674
""
""
""
""
""
""
""
""
""
""
""
33.988132
24.748802
""
24.982821
""
""
""
32.690067
""
""
""
""
""
""
""
31.084553
""
26.238058
21.934519
27.785362
""
28.996981
27.18178
""
""
29.393375
""
""
""
19.683859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.017776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.928684
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.119467
""
""
""
26.889271
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.875906
""
""
""
""
""
""
25.448549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.144257
29.760038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.279284
31.049515
28.557711
""
""
""
""
25.884487
""
27.581514
""
""
""
""
26.195078
""
25.514244
""
22.836428
""
""
25.38065
25.004711
29.12537
""
21.772799
24.111296
""
""
26.820471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.947039
""
29.079782
""
""
""
""
""
""
""
""
""
""
""
26.319986
""
""
29.812767
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.039272
25.372398
31.564156
""
""
""
""
25.626072
""
""
21.933678
""
21.841557
24.594275
26.31304
""
""
""
""
26.392378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.928751
""
""
""
""
""
29.49399
33.659714
30.065205
""
32.021442
""
""
""
30.879581
""
25.71056
""
28.193871
""
""
""
16.620951
""
""
27.339132
""
""
24.035482
""
""
""
""
""
""
""
20.901215
27.896265
""
""
""
""
""
""
""
""
22.128355
""
""
22.701553
""
21.868019
""
""
23.992062
21.507793
24.848801
29.368801
25.963379
29.22958
""
""
""
26.471626
30.684069
28.662653
26.383808
""
""
28.653805
""
30.501787
28.327883
""
""
""
""
25.636831
""
23.662012
27.354662
""
22.953249
""
""
26.990759
""
""
""
""
""
""
""
""
27.629768
