wgflx_rk_white_male_mean_se
0.025794407
0.016467804
0.043640308
0.057860207
0.023284269
""
0.05404653
0.017883744
0.035191022
0.039200123
0.028194543
0.041708753
0.03864843
0.059114143
0.055486511
0.025812298
0.028339585
""
""
0.027330754
0.055456631
0.018655829
0.024409713
0.043855589
0.021101994
0.023641633
0.033969641
0.019748053
0.037614468
0.040108494
0.032065172
""
""
0.04385962
0.014664078
0.022918265
0.0089914715
0.041020576
0.02110506
0.03139222
0.020596851
0.021671038
""
""
0.012543123
0.05575867
0.033168312
0.016611384
0.011056044
0.04731527
0.01486607
0.017016785
""
0.050583605
0.032218952
0.040113758
0.028823165
0.024888813
0.015271151
""
0.02224415
0.031013584
0.01674743
0.0280525
0.066377804
""
0.035675358
""
""
0.011689301
""
""
""
""
0.016727552
""
""
0.030829649
0.025593176
0.051220525
0.05833257
""
""
0.024534017
""
""
""
""
""
0.074810326
""
""
""
""
""
""
0.043087196
0.020248672
0.021728573
0.03359944
0.043914504
""
""
0.0040579396
0.01673831
0.026623925
0.008378691
0.020923905
""
0.015876843
0.024955336
0.041592807
0.039528042
0.031782404
0.015145317
0.027318487
0.06390129
""
0.034035265
0.056022488
0.036497615
0.03703266
0.035477769
0.04795751
0.059616998
0.035615928
0.017902305
0.024122398
0.029459184
0.046133626
""
0.058797605
0.046511903
0.018874517
0.040367909
0.048490472
0.020870103
0.032595497
0.024425311
0.04127869
0.028522812
0.04118586
0.026790496
""
0.0310106
0.022680467
0.03359947
""
0.030320022
""
""
0.046337318
0.031620633
0.022732954
0.04578175
0.052692987
0.030744262
0.025707748
0.072678201
0.061336868
""
0.045606472
0.031418215
0.07198102
0.061967097
0.053514268
0.02506022
0.031349503
0.024789808
""
0.011719047
0.035206035
0.048603602
0.017380364
0.045893867
0.056709316
0.016444236
0.045565777
0.044341989
0.046277069
0.02939068
0.03745937
0.015194783
0.02311247
""
0.047627963
0.0080875102
""
0.03482756
0.015773984
0.034317415
0.047427934
0.0079774577
0.041529786
0.01544582
0.010132457
0.048183538
0.018166723
0.031861376
0.043019969
0.0099140368
0.023669498
0.039378911
0.034491535
0.004100733
0.023642892
0.014730709
0.04225605
0.024095027
0.017173577
0.076821066
""
0.015896991
0.018858578
0.019644612
0.005417943
0.01208397
0.052975461
0.0069919154
0.0068692626
0.031132987
0.0067363046
0.0052504349
0.01896226
0.010408976
0.014493797
0.011620091
0.013110098
0.007238117
0.016515182
0.015071147
""
0.0268701
0.011414329
0.010429663
0.010251282
0.024885619
0.022457043
""
0.014108422
0.028040821
0.0088730343
0.017860277
0.025867788
0.0098537393
0.04795244
0.007635226
""
0.064925559
""
0.011540798
0.019840196
0.050251272
""
""
""
""
""
""
0.042186286
0.011409284
""
0.01204662
0.055206873
0.028677033
0.0076210629
0.02386261
0.027942229
""
""
0.044257138
""
""
""
0.0067648124
""
0.054787334
""
0.02883127
0.011003368
0.049831804
""
0.033654466
0.01485085
""
0.038571954
0.042279541
0.02909217
0.029735394
0.037178315
""
0.032197464
""
""
0.04886524
0.018088106
0.055171754
0.050499611
0.043614488
""
""
""
""
""
0.029344097
0.052802619
0.013850044
0.042456996
0.0077491305
0.0072932183
0.013035495
0.015363319
0.0073395455
0.011160237
0.015231776
0.017212896
0.015458765
0.008744834
0.016307151
0.02295091
0.017417388
0.037721924
0.014054011
0.040487614
0.0091550015
0.0069923904
0.037228372
0.017258335
0.02061818
0.014215291
0.015590774
0.028021304
0.045164783
0.044741631
0.0078398278
0.011664522
0.02659302
""
0.044850431
0.029157516
""
""
0.046105847
0.048825342
0.036736514
0.01835474
0.025528621
0.0072793839
0.047645595
0.020162215
0.028183691
0.045559965
""
0.014447188
0.0098419879
0.01450766
0.035934322
""
