kfr_native_natam_pooled_n
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
46.0
22.0
""
""
23.0
""
""
""
""
""
""
36.0
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
116.0
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
21.0
""
""
117.0
""
""
24.0
""
""
""
""
""
""
""
25.0
21.0
""
""
""
""
""
""
35.0
""
""
""
""
42.0
""
""
27.0
39.0
""
""
""
""
21.0
""
""
""
""
""
""
37.0
40.0
""
""
""
""
""
""
""
46.0
22.0
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
40.0
254.0
""
""
""
35.0
""
20.0
48.0
58.0
""
""
30.0
""
""
""
""
50.0
""
""
""
64.0
""
23.0
""
73.0
""
""
""
25.0
""
""
23.0
87.0
59.0
""
51.0
""
""
30.0
""
""
""
""
""
36.0
""
70.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
31.0
""
""
""
""
138.0
""
""
65.0
80.0
143.0
""
""
""
""
74.0
""
93.0
""
""
""
""
""
""
""
49.0
""
""
""
""
""
22.0
""
239.0
""
27.0
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
46.0
""
""
""
""
""
""
""
""
""
30.0
""
""
""
88.0
""
""
""
""
""
""
139.0
43.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
72.0
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
129.0
52.0
""
""
""
81.0
""
""
""
""
""
""
""
23.0
31.0
""
111.0
""
""
86.0
""
""
108.0
""
""
""
""
""
""
""
48.0
""
""
""
""
20.0
""
""
""
""
""
64.0
42.0
""
""
""
""
""
""
""
""
""
""
""
139.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
56.0
149.0
20.0
85.0
""
""
""
""
""
23.0
""
""
""
""
135.0
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
359.0
""
""
166.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
475.0
""
87.0
""
107.0
""
388.0
1167.0
""
62.0
""
36.0
20.0
""
""
37.0
""
""
21.0
""
82.0
""
""
""
""
""
""
""
""
""
120.0
""
24.0
""
""
""
""
""
24.0
25.0
""
""
""
32.0
""
""
""
50.0
""
55.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
90.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
29.0
""
""
""
""
79.0
""
""
38.0
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
626.0
""
""
""
32.0
62.0
""
""
""
33.0
""
""
""
""
37.0
25.0
""
""
""
""
""
""
""
""
""
104.0
""
""
""
""
81.0
33.0
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
20.0
""
""
29.0
20.0
""
""
""
""
22.0
""
""
""
156.0
""
""
50.0
""
""
""
""
""
""
""
32.0
""
27.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
54.0
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
299.0
""
66.0
""
21.0
29.0
132.0
151.0
162.0
138.0
447.0
95.0
""
312.0
42.0
169.0
24.0
132.0
198.0
40.0
283.0
""
""
47.0
66.0
88.0
""
""
""
""
57.0
84.0
20.0
24.0
49.0
197.0
21.0
""
99.0
203.0
59.0
45.0
""
67.0
145.0
108.0
""
41.0
241.0
53.0
363.0
22.0
70.0
83.0
706.0
195.0
226.0
267.0
79.0
102.0
172.0
207.0
256.0
70.0
""
313.0
185.0
204.0
80.0
""
""
1020.0
214.0
158.0
""
""
""
""
""
57.0
""
""
28.0
""
""
""
41.0
""
""
""
""
38.0
37.0
21.0
48.0
""
81.0
25.0
23.0
""
76.0
""
119.0
36.0
""
""
67.0
""
""
30.0
70.0
""
23.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
25.0
""
""
41.0
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
49.0
21.0
30.0
""
""
68.0
""
""
""
46.0
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
74.0
35.0
86.0
167.0
""
""
85.0
""
""
""
""
63.0
""
""
""
37.0
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
78.0
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
207.0
""
""
""
72.0
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
187.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
27.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
35.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
162.0
21.0
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
27.0
""
""
""
""
""
""
157.0
86.0
""
""
""
""
40.0
56.0
""
43.0
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
21.0
83.0
69.0
""
28.0
""
25.0
""
""
""
58.0
""
""
257.0
82.0
""
""
26.0
""
55.0
60.0
""
""
235.0
""
58.0
""
198.0
114.0
51.0
72.0
""
""
148.0
""
168.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
54.0
141.0
""
25.0
""
""
""
""
""
26.0
""
""
33.0
""
21.0
""
""
35.0
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
32.0
""
""
109.0
133.0
""
35.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
95.0
112.0
""
""
""
""
""
""
""
""
28.0
""
""
""
34.0
""
""
""
""
""
""
103.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
