coll_hisp_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11093418
""
""
""
""
""
""
""
0.091607936
""
""
""
0.126645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068727762
""
""
""
""
0.12328602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072253376
0.10857072
0.063314795
0.058403511
0.12820883
""
0.0154466
0.14289568
0.13586469
0.025317762
0.057311263
0.089088805
0.090684973
0.064064629
""
""
""
0.23458485
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10581475
""
""
""
""
""
0.33010143
""
""
""
""
""
0.082049586
""
""
""
0.018233957
""
""
0.095777586
""
0.24741192
0.022218361
""
0.08345972
0.02611335
0.095376208
0.1541229
0.04500594
""
0.028645067
0.063614532
0.082443118
""
0.0079781441
0.068944775
0.071253315
""
0.052981079
0.049666058
""
""
0.033541258
0.064862072
0.12657687
0.012518445
0.045550477
""
0.01503024
0.02169442
0.051677547
0.012494317
0.016343776
0.03744074
0.025798364
0.052517563
0.024759458
0.040153492
0.014724331
0.048123043
0.082636386
""
""
0.031114655
0.041075941
0.029909838
0.12770715
0.22030857
""
0.04319378
0.1283101
0.023333112
0.057532322
0.18168834
0.030761763
0.25562984
0.038116198
""
""
""
0.064201087
0.10974468
""
""
""
""
""
""
""
0.17906794
0.035919871
""
0.065916888
""
""
0.034730695
0.073225245
""
""
""
""
""
""
""
0.029202912
""
""
""
0.082933769
0.055587102
0.12434123
""
""
0.10540549
""
""
""
0.16208525
0.0718932
0.20543964
""
""
""
""
""
0.047128685
""
0.14896457
""
""
""
""
""
""
""
""
0.059137411
""
0.040718529
0.04435936
0.064228833
0.12188214
0.04679497
0.045942444
""
0.1279704
0.11463478
0.060524981
0.22963531
0.092458062
0.11108103
""
0.076931961
""
0.057246443
0.022856234
""
0.12382688
0.29024544
0.1175964
0.10185601
""
""
""
0.059694543
0.19040307
""
""
""
""
""
""
""
""
0.22435203
0.10470735
0.21541841
0.034933142
""
0.15228489
""
""
""
0.094433136
0.081020698
0.092013016
""
""
""
0.11771014
0.10586681
0.18067226
0.015516277
0.10762913
""
0.096334934
0.10856225
0.038733318
0.063271567
0.035421915
0.075860888
0.059386134
0.071907349
""
0.13586716
0.090837657
0.12405026
0.08511322
0.048093978
""
""
""
""
0.080888651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11699335
""
""
0.16721666
0.12602256
""
0.11472628
""
0.060861923
""
""
0.12518191
""
""
""
""
""
""
""
0.085587598
""
""
""
""
""
""
""
""
""
""
""
0.11839227
""
""
""
0.082291178
""
""
""
""
""
""
0.07334888
""
0.075683109
""
""
""
""
""
""
0.10134128
""
""
""
""
""
""
""
""
""
""
""
""
0.21569809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05431319
""
""
""
""
""
