marr_24_other_male_mean
0.27458006
0.2312064
0.10505573
0.24439001
0.12929182
0.20106946
0.12960263
0.17332782
""
0.21219338
0.16099538
0.14788318
0.17640352
0.14270069
0.16777767
""
0.16287859
0.15972514
0.27038983
0.047276594
0.17334747
0.16444471
0.11629761
0.12991518
0.12100597
0.095622465
0.20503716
0.192626
0.17515872
0.16784643
0.22818899
0.18228088
0.12229887
0.15183365
0.22235915
0.18269746
0.063973412
0.17382275
""
0.0096019488
0.18604894
0.11715052
""
""
0.16022824
0.035583459
0.1109021
0.24231231
0.15412425
0.20686577
0.21608835
0.17268179
0.083937898
""
""
0.16005729
0.08152876
0.26224819
""
0.28480178
0.23853938
0.1796229
0.28241667
0.16724271
0.28932488
0.23822486
""
0.29358497
0.21612041
0.15987805
0.1934087
0.053609055
0.15362649
0.15918659
0.25939271
""
0.35447532
0.2404308
""
0.12817104
0.15677832
0.20295806
0.49560112
0.12544438
0.17314497
0.18407141
0.19260049
0.23803921
0.23467304
0.32020658
0.28493422
0.2719841
0.22916783
0.2152674
0.2056651
""
0.20093343
0.27068216
0.11957481
0.15997159
0.14017941
0.097626112
0.11042879
0.12792656
0.15096951
0.1383217
0.16729288
0.14758663
0.20390141
0.18294121
0.14030652
0.21519837
0.15908274
0.21107234
0.18145655
0.16138566
0.17407602
""
0.35428804
""
0.15296991
0.17313865
0.19524746
0.23016827
0.11317223
0.19492865
0.16596065
0.25008437
0.15085784
""
0.12015039
0.17134245
0.18186562
0.1316548
0.18082954
0.1433527
0.24043742
0.20687288
0.093645386
0.07989417
0.12038898
0.20412818
""
0.10447475
0.092921436
0.26700461
0.19435991
0.12792204
0.14365885
0.10312749
0.29259866
0.17604367
0.14056171
""
0.20592123
0.16513963
0.12539944
0.24224204
0.27086747
0.11664098
""
0.16283883
0.16138524
0.1116979
0.13397694
0.1000834
0.17244366
0.20604903
0.19756863
0.18226917
0.11005162
0.13918911
0.15452264
0.14058794
0.18940252
0.14999622
0.17256367
0.18617433
0.12174675
0.14174387
0.12541847
0.19925337
0.17142481
0.2122183
0.14997602
0.12750515
""
0.18956925
0.16145711
""
0.10782348
0.17048717
0.14916176
0.12298283
0.077033736
0.24945074
0.21334681
0.19516799
0.12839551
0.21139446
0.17937841
0.21146564
0.2707876
0.21450409
0.21479434
0.14721268
0.14683326
0.14747517
0.23687781
0.17411333
0.14058942
0.21398155
0.14648142
0.3386004
