comcoll_other_male_p25_se
0.063502766
""
""
0.099505045
0.098597959
""
0.080093905
""
""
""
""
0.049532451
""
""
""
""
""
0.1025617
""
""
0.12815697
0.06124736
0.17748219
""
0.074853413
""
""
0.091818102
0.047845688
""
""
""
0.0560214
0.081224583
""
0.099483132
""
""
""
""
""
""
""
""
""
""
0.061059773
""
0.068057977
""
0.088227741
0.059044171
""
""
""
0.093077771
""
""
""
""
""
0.093622625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081536606
""
""
""
""
0.075278126
""
""
0.045682844
0.095252566
""
""
""
""
0.11621149
""
""
""
0.1576343
0.041987311
0.091636471
0.10617324
0.045284063
0.074567258
0.10211075
0.1056287
0.055507388
0.094459906
0.06420435
""
0.11350882
""
""
0.088832304
""
0.099578686
0.11297978
0.074746557
""
""
""
""
""
""
""
""
0.12402014
0.12651011
""
""
""
0.048956387
""
""
""
""
""
0.17127369
0.14210205
""
""
0.10983101
0.17937589
""
""
""
""
0.093930483
""
""
""
""
0.082809411
""
""
0.07662569
0.084961459
""
0.14875521
""
""
""
""
0.16354784
0.047033746
""
0.034575675
0.10245958
""
""
0.12716417
0.032314163
0.098980136
""
0.084013991
""
""
0.095116451
0.059059981
""
""
""
""
0.065310732
""
""
0.056772463
""
""
0.14550535
""
""
0.1330978
0.088629834
""
""
""
""
0.09881974
0.078895092
""
0.068658352
0.12230475
""
""
0.1006045
0.098845936
0.062593043
""
""
0.15923892
""
0.15225768
""
""
0.10347569
0.09017282
0.095751978
0.052710455
""
""
""
""
""
""
0.053869814
0.1483047
""
0.13960828
0.056345709
0.076458901
0.078763798
0.12683734
""
""
""
""
""
""
""
""
""
""
""
0.12385253
""
""
""
0.087138742
""
0.16649108
0.056956239
0.094378933
0.14471956
""
0.083571345
""
""
0.089541502
""
0.079791352
""
0.11171688
0.072926529
0.066701807
0.08801695
0.024737079
0.088582508
0.039241429
0.038514648
0.076635174
0.1009321
""
""
0.14723319
""
""
0.091184117
0.19377539
""
0.10826632
0.049311347
""
""
0.041291516
0.076954871
""
0.11731854
0.049839992
""
""
""
""
""
""
""
""
""
""
""
0.17843692
0.04053415
""
""
""
""
""
""
""
""
""
""
""
""
0.15996477
0.072521314
0.14867117
""
0.13456257
0.1932556
""
""
0.093070745
""
""
""
""
0.086159572
""
""
0.14107369
""
0.092177443
0.12708458
0.06236618
""
0.032125637
0.091435015
0.16882175
""
0.049423523
""
""
0.097874336
0.12452402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11585134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097099952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10050304
""
""
""
0.11016982
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15545565
""
0.10607486
""
""
0.078066282
""
""
""
""
""
""
0.063590512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095699579
0.043275792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081314228
0.08170189
0.052219003
""
""
""
""
0.076071352
""
0.041255716
""
""
""
""
0.096356176
""
0.047583815
""
0.073146611
""
""
0.066438958
0.067465745
0.089508817
0.070031203
0.031975985
0.077731416
""
0.098724924
0.1018585
""
""
""
""
""
""
""
0.18834455
""
""
0.14159304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084946699
""
0.063324489
""
""
""
0.10501352
""
""
""
""
""
""
0.090568908
0.14814734
""
0.11584689
0.044540081
0.15011595
""
""
""
""
""
""
""
""
""
""
""
0.14720656
""
""
""
""
""
""
""
""
0.12550412
""
0.068709485
0.045567609
0.040442277
""
""
""
0.066351682
0.064600915
""
""
0.086355194
""
0.10203371
0.03431727
0.095959574
0.08915332
""
0.11607167
""
0.04365148
""
""
""
""
""
""
""
""
""
""
""
""
0.093224071
""
""
0.15500946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17575942
""
""
""
""
""
0.018176414
0.091146186
0.038330022
""
""
""
""
""
0.067672662
""
0.040995277
""
0.073750772
0.1384076
""
""
0.16144602
""
""
0.041173406
""
""
0.094823956
""
""
""
""
""
""
""
0.10496297
0.04653338
""
0.11844983
""
""
""
""
""
""
0.11564279
""
""
0.077664375
0.11268819
0.10339595
""
0.094919562
0.066063963
0.059868149
0.060505461
0.072632708
0.030875951
0.042920534
""
""
""
0.081033275
0.077587582
0.025464714
0.039060898
""
""
0.031092947
""
0.072617382
0.015928317
""
""
""
""
0.076574847
""
0.11275119
0.037739627
""
0.057151034
""
0.10655048
0.10892393
""
""
0.14099713
""
""
""
0.13949552
0.10287704
0.0251646
