proginc_natam_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
0.033843197
""
""
""
""
""
""
""
""
""
0.016291477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0026871997
0.013236166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0023797827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018113138
""
-0.00036354279
""
""
0.034981694
""
0.035360403
""
""
""
""
""
""
0.065804988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04579398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014746191
""
0.009661952
0.011699231
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0042363359
""
""
""
""
""
""
""
""
""
0.05196429
""
""
""
""
""
""
0.028761905
""
0.047669485
""
""
""
""
""
""
""
""
""
""
""
0.00085332833
-0.0067637847
-0.0040329457
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00033321194
""
0.035871409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050369442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026886597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042819008
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048872851
""
""
""
""
""
""
""
0.057721399
""
""
""
""
""
""
0.067105755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036055572
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045882344
0.005144171
""
""
""
""
0.04105952
""
0.048205491
""
""
""
""
""
""
""
""
0.0097906897
""
""
0.016346829
0.009164595
0.030178087
0.023767853
0.0074496898
-0.0059909364
""
""
0.021781225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060828414
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075503975
0.026728038
""
""
""
""
0.046643566
""
""
0.041538563
""
0.029552173
0.011960171
0.02842829
0.024217583
""
-0.0027432574
""
0.025932381
""
""
0.068149254
0.043046758
0.045871086
""
""
""
""
0.029257897
0.039333425
""
0.055826843
0.080008529
""
""
""
""
""
""
""
""
""
""
0.042109203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045062725
""
""
""
0.020713061
""
0.022948623
""
0.03609154
""
""
0.016677903
0.015605989
""
0.015852973
""
""
""
""
""
""
""
""
""
""
""
""
0.057226587
""
""
""
""
""
""
""
""
""
""
""
""
0.072575703
""
""
""
""
""
0.021817438
0.036968771
0.044671964
""
""
""
""
0.05407178
""
0.012224158
0.027004041
""
""
0.050557263
""
""
0.022576364
""
""
""
""
""
0.067955934
""
0.052535418
""
0.064373516
""
0.035280161
""
""
""
""
""
""
""
0.043797232
""
0.023709202
