hours_wk_black_female_mean
22.445671
""
""
27.639954
30.503382
35.019218
27.775064
""
""
28.113775
24.904125
28.234697
""
""
22.850538
""
""
28.482277
""
23.303009
28.023304
26.587851
28.718477
26.944954
29.427502
28.430927
26.86174
26.133451
27.976688
28.464237
27.450453
27.503597
29.093117
29.605635
26.858149
28.180084
26.436621
27.916567
24.48222
24.891815
27.314661
24.681059
26.357481
""
27.222038
26.495682
27.193045
27.755268
28.659864
27.680582
29.144049
28.555031
27.138725
23.740898
25.846512
27.833397
28.203514
""
""
24.959297
24.582314
28.248135
16.12734
23.461855
""
""
""
""
""
""
23.697754
24.528755
25.557907
27.657717
28.354013
""
26.985899
27.827816
32.511051
27.703831
26.338972
""
""
31.007616
30.103094
""
""
29.051884
25.961025
22.854933
24.424925
""
""
27.718939
""
""
""
24.243687
27.427917
26.698776
29.001755
28.174404
26.491299
24.988634
27.095764
26.129831
24.9879
27.757338
25.335861
19.149761
28.677336
28.622955
29.130939
25.50211
29.090771
29.251091
27.166674
25.3591
32.312393
19.95553
25.517782
26.362089
28.551289
25.078926
28.459232
28.389423
26.494661
32.347355
30.650545
22.902161
27.702654
27.776817
27.195854
23.249723
27.919523
25.676237
28.366312
26.8386
28.932653
25.449896
28.601471
34.22147
19.123894
21.663332
24.858452
23.216711
24.89118
26.595341
23.835541
27.541985
22.862215
27.286596
25.409498
27.592171
26.982737
26.321762
22.539974
25.318609
19.282526
""
""
""
34.40514
27.311844
29.09663
29.965088
""
""
""
27.184538
25.856054
28.572514
""
26.045948
""
""
27.415236
25.31484
""
""
""
""
26.774281
""
""
26.981922
""
""
29.742636
""
""
32.731174
26.945679
""
""
""
""
24.763393
25.463596
""
25.958595
24.326698
""
24.702225
23.534479
26.433638
29.166258
""
28.017372
33.838516
""
27.93486
""
""
25.860743
25.787363
30.048637
25.625359
""
""
""
""
""
""
28.246954
31.092388
""
26.729174
28.320005
27.168013
22.169298
31.365412
""
""
""
34.976788
""
36.357735
""
""
""
""
26.513767
26.856348
""
""
27.421675
25.599129
""
27.72883
25.171644
22.540487
""
""
28.976532
""
""
27.249353
""
22.917677
""
26.012148
28.405046
27.365673
27.351311
28.240118
29.110651
28.031273
28.059448
30.774885
28.703537
27.183212
18.691126
""
""
""
""
""
""
""
27.514078
""
""
29.942831
26.657804
""
27.498968
30.040571
""
""
""
""
""
""
""
""
""
""
""
""
25.502966
""
""
""
""
""
""
""
23.84075
""
""
""
""
""
""
""
""
""
""
""
""
27.137459
""
""
""
34.648132
28.863985
""
""
27.799137
""
28.091993
26.195065
27.435163
29.382687
24.959475
25.732035
33.239014
""
27.282215
""
""
26.510799
26.986425
""
""
""
""
""
""
26.241175
20.710407
33.981621
""
""
24.247478
""
27.918974
""
23.514763
26.06352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.946157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.418888
""
""
""
""
""
""
30.463789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.687273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.296738
25.743057
27.25309
""
""
""
""
""
25.848621
28.716255
""
""
""
""
25.052067
""
25.443846
""
""
""
""
27.298874
25.141365
""
""
28.244741
30.970676
""
""
28.419506
""
""
""
""
""
""
""
28.40749
30.216797
""
24.836006
""
""
""
""
""
""
""
""
""
""
""
""
34.281307
""
""
29.526003
""
30.723133
""
""
""
28.868189
""
""
""
""
""
""
""
28.037649
22.968628
27.833647
28.179325
28.425598
28.788416
31.146633
""
""
""
""
""
""
""
""
""
32.2155
""
""
25.3134
""
""
""
""
""
25.610773
31.157669
31.046982
30.138441
27.839193
34.084854
28.850569
25.789602
26.970093
28.707417
""
""
""
""
""
30.178598
""
32.554909
27.330196
21.514978
""
31.02009
""
""
""
""
""
""
""
""
""
""
""
""
25.592068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.415529
""
""
""
""
""
""
""
30.633329
""
26.798395
""
29.693188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.793373
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.824184
25.422459
25.438833
""
25.220982
26.010105
""
""
""
22.901133
""
26.573309
24.578844
""
""
25.029015
""
26.045477
25.662008
""
""
""
""
""
""
""
26.769278
""
""
""
""
""
""
""
""
""
""
""
""
""
26.102146
