jail_white_male_p25
0.025038427
0.029860929
0.0094996141
0.038611572
0.034563728
0.027016638
0.0062349248
0.021575194
0.036681425
0.030627163
0.034884814
0.006148288
0.0017565578
0.0064395741
0.043262716
0.020037029
0.021085935
0.020549037
0.080904894
0.039797056
0.00089458213
0.026795395
0.033187598
0.0044656075
0.025357775
0.029138077
0.04271942
0.040153213
0.046132192
0.020450745
0.034650538
0.020649435
0.003903887
0.044369727
0.031946391
0.030537741
0.032075237
0.026479559
0.012073491
0.024761813
0.037706334
0.025804615
0.014802251
0.040979221
0.041787989
0.020688675
0.01745029
0.03384915
0.028807631
0.020577898
0.037917022
0.026749954
0.028462961
0.009182143
0.020279635
0.029176131
0.051091649
0.022086691
0.037229858
-0.0066323206
0.03930977
0.018307233
0.022027109
0.022323783
0.017857783
0.0038943447
0.032155178
""
""
0.037157454
-0.0023951093
""
-0.023598263
""
0.027920924
""
-0.043523159
0.038620461
0.014277809
0.016159873
0.019093877
""
""
0.028841376
-0.0011803907
0.40516824
""
0.025909446
0.019602455
0.019992445
""
0.00341244
0.026502909
-0.042347275
""
0.00099340058
0.047643002
0.03242781
0.013071907
0.025205437
0.057874463
0.029492373
0.035546981
0.034039587
0.044685423
0.020962549
0.034683008
0.054875337
0.025152516
0.039649554
0.041845363
0.023099599
0.031978369
0.025178876
0.027004268
0.023304217
0.03885401
0.0099447062
0.018206663
0.008837943
0.023712277
0.019539466
0.023193905
0.025700776
0.01540601
0.020074217
0.036061857
0.040859319
0.040925883
0.03396209
-0.0035729231
0.0067650294
0.017540883
0.021989347
0.012575228
0.031094838
0.017473372
0.028808668
0.016975297
0.025357487
0.017335722
0.00097797078
0.029909255
0.058600742
0.029578829
0.044776373
0.022855157
0.073279828
0.014566926
0.011007545
0.022609213
0.01778594
0.039238151
0.02928116
0.01686812
0.027353672
0.044398591
0.039542958
0.014223848
0.0095524564
0.040965036
0.0081751039
0.011858853
0.0082577076
0.02465974
0.014274935
0.034975801
0.022480432
0.028127803
0.026271602
0.03155081
0.026909601
0.022187
0.028388843
0.016236134
0.012483123
0.035643049
0.04418727
0.022844117
0.017546536
0.038838755
0.018882077
0.025968986
0.016754244
0.015037211
0.018118091
0.014747172
-0.022698373
0.021299623
0.018810978
0.024712758
0.027814133
0.024080096
0.020931091
0.027816944
0.023693992
0.03172975
0.028764429
0.011674733
0.030555304
0.021401724
0.020170365
0.023553714
0.019139141
0.016260002
0.030886011
0.013806116
0.028857745
0.017097101
0.028812315
0.028197799
0.039645128
0.01898222
0.021968517
0.014314199
0.018140651
0.021029243
0.033876125
0.02295878
0.025605757
0.022256896
0.030974083
0.019959915
0.012992276
0.033641793
0.017527197
0.024006071
0.022829302
0.022766
0.025376009
0.026246065
0.0070293117
0.013916182
0.031000992
0.016899994
0.026132468
0.034831166
0.029923493
0.022331374
0.023325486
0.015705667
0.020844635
0.022217566
0.024067892
0.04916339
0.042712107
0.039060067
-0.00098259852
-0.0085152676
0.072901033
0.02296979
0.026492992
0.033686895
-0.055901058
0.071186088
0.0034200815
0.23236586
0.035347264
0.057909694
0.022664016
0.054796852
""
0.024412671
0.031966668
0.014862863
0.043036591
0.045426771
0.030294092
0.0094280317
0.039820675
0.006632925
""
0.053110544
0.014447114
0.043239497
0.0082440963
0.019738691
0.10071155
0.017398035
0.040873647
0.017095232
0.039001126
0.033321071
0.04461354
""
0.057171997
0.026934272
0.034890503
0.021355631
0.025475658
0.040060554
0.089026034
0.017828798
0.0038519634
0.015628979
0.046310727
0.01029233
0.052290164
0.011683035
0.022755669
""
0.068277389
-0.00013822029
0.0061514573
0.027221322
0.052432228
0.037362497
0.023757935
0.022398356
0.031500526
0.035309903
0.024557021
0.027408501
0.03343448
0.045308601
0.043079007
0.05166357
0.051363494
0.039545599
0.026875582
0.037002001
0.040259108
0.054731209
0.036468003
0.04042986
0.032246798
0.029646887
0.044707075
0.045311075
0.039495058
0.037550118
0.046268806
0.069373883
0.024465207
0.048555434
0.028289568
0.013362219
0.047607966
0.0093148807
0.0475193
0.051798072
0.05480992
0.053429868
0.026843578
0.026877061
0.037626926
0.051443096
0.037236955
0.041978478
0.054292478
0.036255673
0.078976184
0.034161408
0.03675678
0.030451775
0.03452035
0.046827499
0.016129039
0.017511131
0.039532587
0.04149282
0.04927177
0.033632264
0.026224092
0.043539148
0.044052515
0.074952997
0.035514835
0.035123959
0.033122253
0.046475705
0.029605474
0.044064436
0.054419991
0.033011425
0.046902716
0.031555764
0.047775548
0.021718297
0.034176227
0.049028572
0.028145704
0.029673463
0.029979676
0.024199648
0.031234885
0.043238014
0.039827202
0.063577123
0.029366929
-0.015463279
0.043926999
0.03565551
0.02365509
0.058324959
0.03774152
0.028701954
0.044577077
0.042055804
0.025481625
0.0045586722
0.034287613
0.042843841
0.048484221
0.035286631
0.047265235
0.060547952
0.075335823
0.042147882
0.046643723
0.047341458
0.047515009
0.036106985
0.077706389
0.044448715
0.029399404
0.0077481833
0.04588132
0.038350508
0.043812446
0.050046679
0.015774138
0.039929647
0.029993063
0.038056374
0.054014232
0.04281934
0.047200222
0.048230894
0.040567409
0.029196044
0.033665929
0.087897986
0.021869469
0.048332274
0.018670179
0.044248961
0.049116377
0.044851813
0.028058274
0.032484233
0.026062587
0.031235488
0.08123742
0.048434727
0.043600354
0.038279168
0.023892257
0.027859828
0.042447504
0.044892978
0.059370261
0.0080421334
0.032336228
0.036460198
0.044795383
0.024650224
0.054427806
0.051322967
0.016524822
0.048855372
0.046055079
0.052130517
0.040740628
0.030417008
0.06617599
0.056409359
0.013077811
0.04691622
0.006127296
0.036501341
0.041096881
0.080734305
0.039889839
0.023890046
0.026110098
0.0025879063
0.01826095
0.032842144
0.032556109
0.027275089
0.0035193411
0.011931624
0.038019214
0.017167846
0.028904198
0.054225676
0.015238355
0.024378782
0.053235233
0.012236807
0.047098439
