lpov_nbh_asian_female_p1
0.41432902
0.34301436
""
0.40302902
0.68466866
0.40423909
0.43234739
""
""
0.3673487
0.56540126
0.4819265
""
0.21906133
0.37766215
""
""
0.36252838
""
""
0.59651583
0.38247219
0.52954602
0.26624328
0.60699505
""
0.39944613
0.52617687
0.58153594
0.45048714
0.13649532
0.59770191
0.63597095
0.63543195
0.0074000037
0.49085942
""
0.39668331
""
""
0.44418615
""
""
""
""
-0.27766189
0.5119698
0.62275189
0.62271559
0.51432288
0.32467952
0.42365545
0.54826754
""
""
0.46778828
0.082469352
""
""
0.32027787
0.22834219
0.33883616
""
0.5223332
""
0.92591417
""
""
""
""
0.64986968
0.5327819
0.87744731
0.84875488
""
""
0.24584079
""
""
0.55296379
0.4514561
0.24889487
""
0.47820124
0.53533679
0.08402247
0.67608607
0.477521
0.45963082
0.45485041
0.22575027
""
0.57865393
0.55707538
""
""
0.47018585
0.34424266
0.43316135
0.44939128
0.47449604
0.53155839
0.5693267
0.55666983
0.46560261
0.52235454
0.47988978
0.50106472
0.61591095
0.48474473
0.63552326
0.48609912
0.54551119
""
0.60126334
0.43862018
0.52731419
""
""
""
0.34452486
0.56250608
0.57634354
0.37882283
0.27948219
0.48797676
0.54838586
0.23769745
0.55970109
0.39421728
0.54414654
0.37431973
0.46383244
0.39951327
0.36772877
0.7004559
0.47202623
0.53352839
""
0.54965168
0.52684438
0.32210407
""
0.39882466
0.20576639
""
0.58106703
0.10930382
0.71755677
0.25992295
""
0.5335781
0.39403263
""
0.36509475
0.45123971
""
0.44583869
""
0.61384791
""
""
0.73772502
0.73887712
""
0.7865144
0.41340819
0.43620372
""
0.34373325
0.55098188
0.49897853
0.26886079
0.49612421
0.4634932
0.052715823
0.4720397
0.49779549
0.66766775
0.60466629
0.03142551
0.16670501
0.57836127
-0.10310255
0.40453696
0.66995358
""
0.62915444
0.58741337
""
""
0.37851262
0.4899534
""
""
0.21000835
0.30471075
0.58406872
0.55354011
0.09690766
0.43224406
0.4846442
0.74971634
0.33377525
0.23494121
0.45310053
0.61443269
0.65691447
0.65526402
0.39962468
0.43251532
0.43794698
""
""
0.5527252
0.4233993
0.34876293
0.6268062
0.47749501
0.294649
0.52104634
0.66239917
0.35403126
0.45804146
0.51781315
0.44810787
0.36614636
0.60583508
0.60428983
0.48398715
0.43328327
0.68823057
""
0.31268758
""
0.56247801
""
0.45596662
""
0.089598671
0.15665165
0.65953326
0.70550472
0.67315012
-0.017393328
0.65552258
0.63455445
0.50049984
0.57395238
0.47735322
0.4589932
0.56365073
0.12504454
""
0.49666485
0.71421802
0.51886201
0.5895611
0.48649433
0.46384102
0.14187849
0.58359271
0.60886502
0.66491872
0.53505898
0.45010141
0.69077122
0.69834179
0.60054457
0.70532769
0.51202321
0.66688633
""
0.458671
""
""
0.35595968
0.47445074
""
0.49890178
0.40194625
""
""
0.49609369
0.57843184
0.54268116
0.5287562
0.65038103
0.37668362
""
""
""
0.30617461
-0.084063418
0.3755514
0.55637193
""
0.44226176
0.44103095
0.61037594
0.46481973
""
0.85407102
0.61069602
0.29918098
0.62881106
0.70691544
0.65746343
0.60476494
""
0.49594048
0.61436927
0.29164952
0.54585648
0.33851358
0.42187127
-0.090312414
0.38866785
0.33535683
0.5750438
0.79714632
0.45247298
0.80564809
0.11586612
0.91033363
0.52586579
0.65066534
0.31539181
0.48372772
0.40264377
0.7761035
0.56945211
0.57254583
0.38195324
0.40966481
0.6046623
0.64081109
0.42218265
0.55288732
0.57385147
""
0.53586638
0.44050726
0.56113017
0.64278847
""
""
""
""
""
0.52594775
0.65290362
0.46686786
""
0.32034093
0.38956732
""
0.52027768
""
0.0050204718
0.41832197
""
0.36575857
""
""
""
""
""
""
""
""
""
0.50428551
""
""
""
""
""
""
0.52001995
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43473822
""
""
""
""
""
""
0.59083873
""
""
0.45535716
0.15826976
""
""
""
0.82193369
0.34473723
""
""
""
""
""
""
""
""
""
""
""
""
0.50982189
0.61194038
0.38907588
0.60729933
""
""
0.33849412
0.34570885
0.42347041
""
""
""
0.49963778
""
""
""
""
""
0.85133427
""
""
""
""
0.47166526
""
0.48674276
0.48546261
""
0.47556996
""
""
0.5489043
""
""
""
""
""
""
0.59797823
""
""
0.33730936
""
""
""
""
""
""
""
""
""
""
""
""
0.33299431
""
""
0.48937583
0.55922341
""
""
0.36386377
""
""
""
""
""
""
""
""
0.1664452
""
""
0.48207796
0.44849813
0.52932721
0.79668826
0.7453016
""
-0.028261714
0.50707591
0.4345654
0.58278924
0.44055703
0.6471892
""
""
0.59532934
""
0.42186522
0.33814818
0.36389846
""
0.29820934
0.39609531
0.068509884
0.28561169
0.3434791
0.64481837
""
""
0.65634745
0.45054793
0.21998858
""
""
""
0.20430945
""
""
0.53456348
0.66027808
""
0.3589786
""
""
""
""
""
0.6493448
""
""
0.34993833
""
""
0.28955492
0.55011374
""
""
0.59044832
""
0.54795837
""
0.19617516
""
0.37975204
""
""
""
""
""
0.52258146
0.33405665
0.49868712
0.5832299
0.50539064
0.56708431
0.48054782
0.59815854
0.39988413
0.60798579
""
""
""
""
""
""
""
""
0.35190815
""
""
0.57395333
""
""
""
""
""
0.61661565
""
0.47678068
0.60380733
0.61495602
0.25448266
0.22723654
0.50768137
0.33285043
0.1710411
0.22266583
""
0.33689761
""
0.030781731
0.5663414
""
0.34531695
0.5619278
""
""
0.57200009
""
""
""
""
""
0.47769913
0.81893599
""
0.16272904
""
""
""
0.43590811
""
""
0.22800222
""
""
""
""
""
""
""
""
0.66375542
""
""
""
""
""
""
""
0.28434882
0.39983416
""
""
""
""
0.55077738
0.57395661
0.73245728
""
0.52543998
""
""
""
0.51704228
""
0.5765146
""
0.48682258
0.31482032
""
0.40505776
0.50400531
""
0.25871685
0.52278334
0.090039037
""
0.44283792
-0.062771976
""
0.30831286
""
""
""
""
0.43594226
0.52765888
0.57940358
0.27956712
""
""
""
""
""
0.32276371
0.5891456
""
""
0.42672461
0.1343029
0.18833111
0.43636122
0.29254019
0.42274061
0.3878608
0.332427
0.50357115
0.4970631
0.58361751
0.27356312
""
""
0.50239289
0.53482139
0.59708822
0.65215927
""
""
0.55242813
0.39107412
0.52829123
0.51798254
0.11212645
0.76351368
0.1833833
0.1737781
0.36920509
0.16720487
0.39169994
0.47195074
0.55086172
0.39771447
0.58684343
0.26995906
0.48124841
0.38580173
""
0.5926407
""
""
""
0.4917987
0.52393717
0.53725708
