kfr_hisp_male_p50
0.41792488
0.39808181
0.45865917
0.45329061
0.45850769
0.55137438
0.44147286
0.47219583
0.5085867
0.41391286
0.41043648
0.44791213
0.54625833
0.45957789
0.42820516
0.4106409
0.43521306
0.43432233
0.42438582
0.39325729
0.42204803
0.43528509
0.40052998
0.42183122
0.44793496
0.4697752
0.45857331
0.45012391
0.46970016
0.38905123
0.4142527
0.46112028
0.4564153
0.46122253
0.43926758
0.46837151
0.49033067
0.48280412
0.39961413
""
0.43833923
0.45223442
0.58960289
""
0.35453108
0.48167792
0.49499232
0.49186102
0.51045877
0.45175543
0.4648217
0.48098233
0.42732403
0.5264616
0.59855932
0.46804547
0.48840278
0.52205044
0.66324234
0.45581102
0.4141843
0.45002532
0.5687111
0.5302639
0.41443318
0.46630308
""
""
0.30706382
0.47486234
0.38037357
0.41748756
0.36992159
0.41612124
0.39208901
0.36496443
0.39501423
0.35911125
0.48996791
0.44246566
0.42709431
0.45689231
0.37276101
0.4122819
0.44979608
0.38079005
0.43257108
0.4451234
0.43134293
0.38870037
0.40985504
0.37128571
0.43223441
0.42243317
0.38626847
0.43147963
0.44236955
0.42702734
0.46055517
0.45367599
0.4424794
0.50304878
0.47111967
0.46160942
0.46048796
0.45450497
0.44959444
0.45206258
0.45108345
0.4649621
0.46832076
0.4937422
0.45153138
0.44172049
0.4724814
0.46173298
0.45128217
0.44255093
0.54316276
0.54072797
0.43980512
0.50017494
0.40820917
0.46018535
0.48535517
0.45215258
0.45547161
0.37715125
0.47746396
0.33393723
0.45729539
0.47518107
0.46274188
0.44873133
0.43836284
0.4430812
0.46760976
0.45741475
0.47232944
0.4014861
0.45747417
0.4641827
0.49252015
0.45142919
0.40438503
0.41335511
0.47504917
0.41513219
0.50219023
0.44775167
0.53230667
0.44472834
0.41055444
0.37049544
0.45803639
0.47150573
0.54031432
0.45616943
0.58112276
0.44037548
""
""
0.50596929
0.46804878
0.36654204
0.51684678
0.46438536
0.4782441
0.44452068
0.43920991
0.4331556
0.42526141
0.433467
0.42231953
0.38689089
0.45316815
0.45308298
0.43312475
0.45168892
0.46509552
0.51152462
0.43483159
0.44096032
0.40767309
0.49697748
0.44962296
0.62640923
0.42900231
0.46244103
""
0.33732376
0.46056557
0.44169143
0.4499293
0.49393117
0.45591259
0.45931587
0.47072348
0.44865403
0.46774572
0.45170763
0.49679807
0.47153381
0.46340168
0.43359655
0.45387495
0.45237967
0.43801296
0.44519341
0.47043294
0.47975013
0.45353693
0.50594461
0.42719185
0.48884884
0.46809036
0.44284382
0.45105073
0.4210391
0.50534624
0.551745
0.42055166
0.45925549
0.4568246
0.43809462
0.45015484
0.48465341
0.4683145
0.47995287
0.44876704
0.4494732
0.47337177
""
0.50388718
""
0.51216644
""
0.41236296
""
0.43066695
0.46024182
0.51178199
0.47018623
0.49614432
0.51340532
0.42312038
0.46133342
0.45082241
0.45295715
0.47421762
0.44015226
0.45388201
0.44601107
""
0.46748221
0.46347377
0.45459965
0.45572126
0.4814592
0.47115052
0.44336677
0.4433516
0.43681058
0.4455485
0.47261813
0.47612768
0.4866192
0.49697012
0.44059962
0.45428473
0.45865586
0.47774804
0.53953159
0.45523015
""
0.48191598
0.44591546
0.42012322
0.47938761
0.46295294
0.46432984
""
""
0.46575263
0.46232888
0.35488963
0.42733568
0.4528743
0.43714553
0.36050576
0.47731143
""
0.45756611
0.42453772
0.45142937
0.53604937
0.47246307
0.46502954
0.46266618
0.49014625
0.47484612
0.37236637
0.53840375
0.45916173
0.47709474
0.47215778
0.49585727
0.49600598
0.46161437
0.48233825
0.50735974
0.46002847
0.44845331
0.45033446
0.47193408
0.47667512
0.42798758
0.42142868
0.47003511
0.49108312
0.50540644
0.45941779
0.51578045
0.44088039
0.50553411
0.46926323
0.44117653
0.51249802
0.45859385
0.49229419
0.49100992
0.49196988
0.44839278
0.46088886
0.485273
0.48216704
0.46241507
0.45385897
0.39829719
0.47161049
""
0.4906168
0.47755331
0.43488172
0.49398261
0.51458067
0.42219701
0.38120195
0.44819599
0.51290071
0.43447688
0.4046362
0.37530926
0.35299057
0.46894199
0.44822744
0.34857276
0.46912962
0.42036051
0.48503163
0.43632656
""
