spouse_rk_white_male_mean_se
0.02635942
0.043016374
0.022631818
0.018926978
0.016601874
0.029507894
0.029157918
0.030489523
0.017789245
0.02305031
0.026211157
0.041736238
0.039468504
0.038077977
0.022857802
0.022931706
0.024819184
0.040185146
0.017227244
0.019920547
0.016034951
0.019192474
0.021809187
0.032519195
0.020786444
0.023008827
0.028303934
0.023825957
0.023577994
0.031255979
0.020484887
0.028228894
0.026182583
0.024724526
0.028261114
0.025209827
0.03576887
0.023582462
0.061685387
0.024724357
0.02218077
0.023202248
0.027668631
0.037101425
""
""
0.044372454
0.034632046
0.04255072
0.050200362
0.043359853
0.031901095
0.046764374
0.026653133
0.031575076
0.025117779
0.020310057
0.019798797
0.026758121
0.026954953
0.022885986
0.021734007
0.024853704
0.021363905
0.020527581
""
0.049103122
0.045407999
0.027633628
0.029596638
0.031697299
0.044467673
0.045696769
0.030341271
0.03938641
0.057384659
0.038578779
0.044484213
0.051999494
0.036841948
""
""
0.026782062
""
0.035787322
0.026073106
0.016770277
0.030073082
0.024745392
0.03987696
0.028699839
0.022846701
0.022562589
0.015702531
0.018132513
0.021677714
""
0.028031494
0.022449847
0.024944736
0.025365002
0.023421181
0.020779291
0.018746544
0.021331821
""
0.03717427
0.037190273
0.033011038
0.027430963
0.029659774
""
0.026233291
0.031803325
0.027851554
0.041713394
0.031883273
0.02738403
0.029537648
0.037191898
0.029969703
0.022786031
0.025321618
0.02822311
0.029800173
0.022705855
0.021287456
0.038750883
0.034115482
0.026087428
""
0.028688336
0.030901203
""
0.042230107
""
0.030031959
""
0.038810052
0.027616259
0.026116831
""
""
0.022310659
0.042986803
0.023792772
0.044958048
0.027897663
0.026577724
0.027496329
0.024516769
0.043796543
0.039364737
0.027480891
0.041854344
0.031915307
0.03465993
0.045020457
0.036373723
0.03058216
0.034486029
0.033816937
0.018347621
0.017907448
0.035341732
0.030469563
0.03321455
""
0.034357995
0.022895707
0.029910516
0.021891864
0.02171427
0.022509266
0.02523396
0.028018838
0.027365325
0.026289036
0.025115237
""
0.048034422
0.044353079
0.044575844
0.049629197
0.039135717
0.031553641
0.062951855
0.034023188
0.02530271
0.028010318
0.040604189
0.027867192
0.033422738
0.033113848
0.030490952
0.034302764
0.029108927
0.043654636
0.041198216
0.038966853
0.034243323
""
0.040585443
0.03208141
0.034691632
""
0.079891436
0.022871625
0.020143947
0.02174418
0.021992266
0.020761957
0.02318221
0.025181688
0.021758771
0.019091403
0.020483879
0.026283659
0.035462342
0.022244621
0.030760352
0.025621129
0.020965422
0.031000238
0.02839596
0.020966334
0.031468704
0.042196419
0.043199241
0.02497673
0.043479685
0.030169601
0.027832234
0.023125309
0.026478548
0.025463954
0.03244549
0.030309342
0.023829011
0.024612833
0.045026027
0.032971922
0.034475338
""
""
0.053406537
0.028583514
0.034242265
0.048048571
""
""
0.050286271
""
0.065741949
0.025044845
0.03473242
0.024406869
0.024097653
0.027043127
0.023688223
0.020816119
0.031931113
0.027702993
0.023804931
0.028363045
0.03929659
0.025440082
0.027980626
0.022643704
0.022880167
