kfr_stycz_white_female_mean
0.51070499
0.49837735
0.47654575
0.4729363
0.49051812
0.48329419
0.48284039
0.45306125
0.44500166
0.44371316
0.48481378
0.55801171
0.52961957
0.46149439
0.49674374
0.50027788
0.47605267
0.49660984
0.41064373
0.47417125
0.50591779
0.49027857
0.47271296
0.49711946
0.45213273
0.50586051
0.47183609
0.45028448
0.49016312
0.48238441
0.46945545
0.51142401
0.50702602
0.48979485
0.4946661
0.46107319
0.55678958
0.48987153
0.4906719
0.48926383
0.49708718
0.50064611
0.51882297
0.43294081
0.51892215
0.53365302
0.42882699
0.44998446
0.51178157
0.49408418
0.51403046
0.50704002
0.53072488
0.54144651
0.50287545
0.47215372
0.40105021
0.506598
0.57524973
0.44404545
0.44436201
0.46260211
0.53229696
0.44356447
0.51620513
0.51587391
0.42638576
""
""
0.46441522
""
""
""
""
0.43238229
""
""
0.44701582
0.41905296
0.42427799
0.39696911
""
""
0.4202612
""
""
""
""
0.30771434
0.40734276
""
0.39792874
0.37932345
""
""
""
0.4989765
0.46314675
0.51985091
0.50379866
0.52336812
0.54558986
0.43632829
0.55313045
0.45386869
0.50140917
0.49293593
0.48586717
0.48159251
0.46900123
0.49684137
0.44983068
0.46512011
0.44470847
0.53730154
0.47404441
0.45151246
0.52384251
0.42889801
0.44598579
0.45384312
0.45442832
0.44150099
0.51307869
0.5364334
0.51392424
0.47964501
0.44212496
0.48904169
0.44707638
0.48880729
0.46262792
0.4746033
0.53207624
0.45277151
0.40417284
0.43170851
0.55208433
0.47031334
0.44043803
0.45693058
0.46576074
0.45365542
0.41927928
0.43122539
0.44764102
0.44163603
0.43276751
0.43202609
0.48877037
0.52279294
0.44884926
0.44290495
0.5008533
0.50893658
0.42728275
0.48845825
0.48337045
0.45362902
0.42871204
0.4476741
0.47919896
0.47478253
0.48399228
0.46904373
0.48960444
0.41999742
0.41756859
0.45520622
0.42056587
0.5292297
0.45399845
0.47214654
0.49403232
0.43835828
0.43196216
0.4649072
0.49080548
0.39437684
0.44834724
0.50263989
0.44433248
0.52421689
0.47360659
0.4174085
0.42289135
0.62206775
""
0.54993701
0.47223875
0.496012
0.51501751
0.62754142
0.4004257
0.5804078
0.54132742
0.4820658
0.46088797
0.53922623
0.60529166
0.53841203
0.52077079
0.50491631
0.49839538
0.59085846
0.51053274
0.64418715
0.46336064
0.47315982
0.49998942
0.53151268
0.53978634
0.55573869
0.58975452
0.52329451
0.61361939
0.58362031
0.43890944
0.54110742
0.54878539
0.57972229
0.547562
0.57559252
0.64844298
0.54650968
0.53473312
0.6613245
0.54428351
0.62564337
0.56072754
0.47136346
0.60444748
0.48084527
0.56039596
0.55561966
0.5156973
0.5049758
0.44543934
0.39564505
0.51693702
0.51090181
0.59275049
0.57094467
0.45655695
0.54353082
0.50543576
0.6143989
0.51991504
0.43452138
0.4086675
0.58255947
0.58604705
0.48986933
""
0.63078874
0.58312076
""
0.46326536
0.45486832
0.50214422
0.56112027
""
0.62937069
0.58734888
0.57782233
0.50294977
0.47938842
0.54929835
0.53977156
0.46373853
0.4930324
""
0.464937
""
0.60331935
0.54716134
0.55817848
0.48575014
0.55164123
0.55441225
0.47843796
0.49493217
0.54261982
0.51715797
""
0.52552921
0.45579541
0.48646513
0.56570488
0.48698938
0.46627864
0.55761552
0.50725442
0.60004085
0.44239262
0.48192072
0.60515654
0.47392392
0.55976743
0.48904234
""
0.60516822
0.42390051
0.55155718
0.52267021
0.53050953
0.5638206
0.52782893
0.65122116
0.61981642
0.58431441
0.60882771
0.60602236
0.55523705
0.60111624
0.52458322
0.50780946
0.56107157
0.50122213
0.64566106
0.50465071
0.49286759
0.44670227
0.43825057
0.4610922
0.53693771
0.43165848
0.47316027
0.42438087
0.49732575
0.52971178
0.43502331
0.43486878
0.34669858
0.50352728
0.4670127
0.46467999
0.42283377
0.47510505
0.43349838
0.46920139
0.4190824
0.47593489
0.48819175
0.43728808
0.45343772
0.43659866
0.51439226
0.44065723
0.4680033
0.45949587
0.47104305
0.49325219
0.47861943
0.49274954
0.52250963
0.43738487
0.48933941
0.45687905
0.47357553
0.44332132
0.51993436
0.5437957
0.50240064
0.49493575
0.47177264
0.44187248
0.50648069
0.47011983
0.52938384
0.45459154
0.50069141
0.47562575
0.41554648
0.52508467
0.46901762
0.47500432
0.49683669
0.54123354
0.46158019
0.44106916
0.44180506
0.46889508
0.45095745
0.47014555
0.44258577
0.44170788
0.4692606
0.37041783
0.5012961
0.57713622
0.46731329
0.47425568
0.46907723
0.46397004
0.43571463
0.42636517
0.49709547
0.49094614
0.44610965
0.44967711
0.52738672
0.47971216
0.5020358
0.46168002
""
0.49268922
0.45522451
0.48694366
0.48241764
0.46220198
0.51680887
0.48685908
0.42825446
0.55535978
0.51311088
""
0.48578864
0.4276756
0.61371917
0.46162665
0.46615171
0.53093189
0.4697994
0.51081836
0.43973911
0.43355697
0.49646541
0.49244702
0.44636995
0.59168518
0.46725622
0.41012925
0.47177345
0.51064926
0.44932473
0.46969754
0.51759493
0.44147065
0.46642196
0.42462826
0.42326894
0.61257988
0.4587552
0.58132982
0.45293054
0.65254229
0.44517061
0.41353732
0.45226285
0.47627705
0.50061363
0.45406315
0.59281659
0.48461923
0.50415522
0.47404686
0.44342059
0.49584031
0.4613829
0.43902445
0.5250296
0.50085509
0.4742586
0.46141139
0.45995659
0.44283199
0.49769267
0.51225424
0.47399843
0.51004648
0.45057479
0.44721213
0.47299162
0.50642639
0.45465219
0.53257221
0.40588576
0.50935185
0.46500111
0.46247157
0.3936134
0.41420475
0.44652557
0.45447481
0.46176985
0.43455884
0.48663062
0.49627864
0.43357101
0.49211922
0.40694103
0.47698951
0.47366112
0.52077913
0.43454888
0.51500505
0.49247336
0.49835727
0.46340275
0.49787301
0.44444573
0.48577541
0.42574757
""
0.40149102
0.46376282
0.46075022
0.54981673
0.44938818
0.47802502
0.4186596
0.46594951
0.45802084
0.54849023
0.4691847
0.47252169
0.4502936
0.48608044
0.53086001
0.44550321
0.53624564
0.50670069
0.4876928
0.47963876
0.42489833
0.5260731
0.47389242
0.4878169
0.4940671
0.44430843
0.44933599
0.44111219
0.51884264
0.44704109
0.4671123
0.48137191
0.45354325
0.46208605
0.36982191
0.48371908
0.4503974
0.42803377
0.54783601
0.36220157
0.47271109
0.46408203
0.52840799
0.48672888
0.50195968
0.53125501
0.47835517
0.49478871
0.53679568
0.50478286
0.52148187
0.49655354
0.48427635
0.48419783
0.4995389
0.47369903
0.49450827
""
0.49085364
0.55616313
0.48773968
""
0.52155799
0.61300057
0.49453941
0.55677646
0.51742202
0.51181239
0.50130928
0.53080893
0.52304924
0.47242734
0.49970508
0.52051729
0.44592658
0.54572707
0.50047195
0.54331642
0.49166745
0.50367349
0.56527191
0.49135199
0.44604924
0.51829839
0.47465619
0.46340975
0.49550578
0.56457114
0.4377588
0.51546967
0.42281136
0.51901585
0.53936517
0.47509772
0.52578694
0.60830271
0.53863662
0.47423109
0.53617555
0.49163708
0.52205205
