staytract_hisp_male_mean_se
0.024592619
0.036643792
0.079240486
0.018052945
0.016590225
0.066872798
0.012174386
0.054426946
0.06496422
0.025618665
0.02107081
0.008815811
0.057189792
0.038348775
0.021022253
0.073182262
0.07483092
0.021229636
0.085395709
0.070559591
0.020165861
0.0094880024
0.023727035
0.026575234
0.0092910361
0.057794884
0.021631047
0.012582008
0.0082349265
0.045956235
0.044973236
0.036597818
0.011025135
0.011026988
0.049330145
0.015254009
0.077909186
0.041910511
0.092524536
""
0.021256534
0.06144711
0.084936053
""
0.064878292
0.057652086
0.0073683616
0.030316124
0.015670482
0.035616688
0.01789243
0.019972438
0.031182408
0.096991695
0.071346425
0.016567923
0.060587812
0.093409672
0.085366488
0.032760955
0.044533685
0.015551777
0.10014247
0.037302949
0.074398831
0.038327608
""
""
0.083621934
0.054956172
0.06690827
0.051929355
0.04861768
0.037619229
0.048382554
0.08757931
0.04450747
0.049813159
0.068034589
0.011847146
0.038845956
0.035047784
0.064811818
0.028688667
0.010872844
0.043548614
0.045552611
0.016381305
0.01965658
0.027230909
0.031322435
0.046884358
0.047647875
0.025473328
0.059215818
0.085402861
0.034977205
0.01398299
0.0037733796
0.0076396149
0.0087591615
0.0017759844
0.0046091438
0.0067190132
0.0089393919
0.0034230289
0.008644606
0.0076093478
0.028081194
0.011496148
0.017647797
0.025295002
0.014066433
0.090590172
0.013753906
0.013580376
0.014167024
0.077550687
0.091867946
0.09423288
0.023635369
0.042307489
0.043543726
0.020280648
0.057697888
0.015890662
0.018017771
0.047204748
0.06709981
0.060675953
0.0047846297
0.035434939
0.023226311
0.052377433
0.014728119
0.032366399
0.019623086
0.012527695
0.061488613
0.037624564
0.015782138
0.021841846
0.066798523
0.055780083
0.033825185
""
0.02063789
0.040750064
0.062110096
0.074755594
0.061426725
0.016885359
0.037055723
0.081737339
0.0099902358
0.019203816
0.046407644
0.022827877
0.073929541
0.071572162
""
""
0.012979756
0.0075699533
0.094839424
0.0033667465
0.051523253
0.070412427
0.066987932
0.016417097
0.0048774094
0.011841317
0.026144305
0.011527182
0.041149076
0.038948935
0.013685124
0.0073948647
0.038343225
0.047534872
0.045655698
0.034913886
0.012040986
0.046024472
0.049996875
0.010770719
0.088296503
0.050738506
0.019781435
""
0.071998402
0.020134844
0.014499436
0.089749373
0.058953252
0.051094938
0.018170204
0.026530972
0.0098851826
0.024880562
0.011473934
0.015273042
0.028976541
0.025354259
0.025805935
0.012997028
0.0092100604
0.029516988
0.028661648
0.017818868
0.029090976
0.02568583
0.093960837
0.072924957
0.0069247256
0.020996109
0.010777107
0.0072922492
0.04438467
0.047235455
0.058280636
0.056630738
0.051830724
0.064959168
0.011310473
0.026024295
0.041838538
0.02803402
0.012461869
0.015056561
0.016519591
0.025971415
""
0.035024561
""
0.040894914
""
0.037379939
""
0.076121941
0.038408909
0.02565874
0.030697638
0.021094976
0.066316485
0.036243699
0.027852161
0.012382704
0.038009219
0.022844426
0.0068579721
0.026737086
0.04369903
""
0.024875745
0.044324253
0.024444338
0.011866922
0.034981463
0.010724312
0.036408059
0.0082086558
0.0070210029
0.010382761
0.0073521687
0.0014769573
0.0074588256
0.0022422706
0.0037198188
0.01187059
0.015824344
0.033530213
0.077340201
0.03501277
""
0.066715188
0.020142192
0.031566441
0.05120961
0.029875444
0.0067263632
""
""
0.0038105072
0.010970468
0.055324804
0.007976626
0.0037775489
0.03566765
0.077637531
0.081906319
""
0.056115054
0.044275124
0.068352684
0.043290094
0.065383196
0.025993226
0.028746698
0.030586485
0.0063862498
0.075596057
0.039049044
0.027621118
0.031370055
0.038340352
0.085194461
0.029166328
0.028275985
0.065905251
0.020153292
0.029475009
0.038751334
0.024411282
0.015624198
0.020538481
0.070437729
0.022759246
0.028538765
0.028299963
0.048207182
0.015036959
0.038587045
0.052414283
0.060338352
0.026647985
0.023346983
0.035572141
0.031929433
0.011923171
0.062858269
0.014848248
0.0097626029
0.0061437231
0.023295756
0.0019974376
0.0098740403
0.023064731
0.05218254
0.0083503537
""
0.051328853
0.02425123
0.025311572
0.04432622
0.049050502
0.052914478
0.044369258
0.073238559
0.070087567
0.05711814
0.037473392
0.040038276
0.080424897
0.042795323
0.034441654
0.089314669
0.042926274
0.071169391
0.039269999
0.033794798
""
0.029783204
""
""
0.060782515
0.057946559
""
""
0.054966312
0.079094782
0.061013486
0.052409574
""
""
""
""
""
""
0.038032599
""
""
""
""
""
""
""
""
""
""
""
0.10834227
0.071387947
""
""
0.027472777
0.074986577
""
""
""
""
0.081264555
0.047413722
0.064195171
0.070028245
0.03175367
0.024627542
""
0.039021492
""
0.056556158
0.071722083
""
""
""
""
0.046130791
""
""
""
""
""
""
""
0.026387077
0.050072663
0.06399361
0.035180707
0.074239999
0.049861521
0.038501553
0.040277295
0.014106847
0.079322264
0.11000524
0.051916577
0.022589752
""
""
""
""
0.020897381
0.017850444
0.047695931
""
0.028987458
0.031933021
0.04838207
0.074766502
0.022884561
0.017910603
0.096073315
0.01820734
0.064174555
0.045955744
0.0088020051
0.028101861
0.052200142
""
""
""
0.034814421
0.0065090978
""
""
0.0074555175
0.023877883
0.070652872
""
""
""
0.085313722
0.059414793
""
0.09821111
0.044608355
0.026207274
0.053932384
0.022142151
""
0.036438994
0.0069295187
0.0031918318
0.079936206
""
0.019379849
0.034141142
0.02705944
0.047079418
""
""
""
""
""
0.036544032
0.075684488
""
0.018431528
0.013946394
0.0095300283
0.030095581
0.038349018
0.045846775
0.023739919
0.025432002
0.023757488
0.0065270718
0.0299653
0.039661296
""
""
0.030282684
0.044213191
0.016993042
0.029749975
0.021835957
0.065600947
0.028166579
0.01737649
0.029781325
0.013006091
0.037047662
0.0092715835
0.052304827
0.040728338
0.030518768
0.0025359706
0.01372011
0.040295139
0.012061344
0.058746547
0.0090527227
0.035616919
0.010183255
0.0066094194
0.012137827
0.016549511
0.0080418475
0.018928722
0.053040255
0.050169725
""
0.011695927
0.014946383
0.03533205
0.07875254
0.019968871
0.030249862
0.027014989
0.020096574
0.008743776
0.026728697
0.025300894
0.0038874247
0.02502962
0.0022606333
0.014643203
0.018057048
""
0.0061647412
0.014273741
0.020366596
0.020726018
0.015929207
0.019796908
0.004844788
0.0024941762
0.003804472
0.012073257
0.0070772604
0.0019948652
0.011205371
0.015413758
0.026678147
0.0099236406
0.024295209
0.055837598
0.014918389
0.010526104
0.0099500455
0.01359293
0.02354439
0.022253001
0.010207326
0.047449231
0.035199873
0.013466438
0.035271704
0.062752001
0.02911233
0.021627083
0.023247099
0.0095026819
0.021841684
0.0077790399
0.0037081398
0.0026814637
0.018301884
0.010662466
0.015069203
0.017898986
0.014168013
0.022215802
0.045238566
0.028896654
0.03014864
0.035380412
0.0071743634
0.043988168
0.021101041
0.027632788
0.031848375
""
0.012722353
""
""
""
""
""
0.068266489
0.047982622
""
0.047159813
""
""
""
0.02411605
0.083902687
0.08101207
0.02678613
""
0.041980274
0.048516169
0.047317687
0.046727519
""
""
""
0.023430366
""
""
0.039883059
0.052841522
0.051549662
0.10795335
0.0031781553
0.032280553
0.026057478
0.043587957
0.043380912
0.02780351
""
0.0076914039
0.036129951
0.020594876
0.012676853
0.0081474744
0.030597201
0.055685475
0.017306892
0.0037527978
0.024895532
0.0024365738
0.020980436
0.0036682081
0.012966662
0.10018785
0.011490687
0.01170938
0.038383458
0.01491614
0.020659694
0.017528953
0.01940654
0.0090078162
0.020133758
""
0.02443306
0.030360578
0.080624878
0.075034544
""
0.011681261
0.0052658343
0.019525385
0.013046305
0.053866677
0.078280486
0.04133169
0.052884176
0.055290624
0.022203771
0.01672546
""
0.099137045
0.01361926
0.021349318
0.013793285
0.032449704
0.022265203
0.004075611
0.0039797202
0.0026554954
0.0081271622
0.0028970658
0.0026240009
0.021274421
0.032977335
0.054114833
0.0078074965
0.0073238714
0.0025222937
0.0035121944
""
0.044844382
0.0024944779
0.004674443
0.0053139129
0.00093765539
0.036223669
0.050671678
0.014648117
0.017297661
0.012079947
0.033277381
0.019295333
0.0059042331
0.02319877
0.0073327073
0.038587697
0.0080086309
0.0085521787
0.050580177
""
0.021981262
""
""
""
0.020130808
0.037097748
0.0043016248
