has_mom_white_male_p10
0.84438306
0.83546448
0.91888881
0.92861444
0.9517467
0.85783952
0.90552408
0.83693719
0.92062199
0.89979959
0.87484312
0.84278029
0.844827
0.90310466
0.88229102
0.863989
0.85253859
0.96993375
0.92257154
0.94778085
0.89725572
0.92242801
0.86071336
0.81402063
0.94784379
0.85930675
0.90486181
0.87458062
0.9251138
0.95029795
0.88346124
0.90633816
0.93298727
0.93978482
0.90965551
0.91733825
0.94304532
0.86074907
0.98546785
0.88847953
0.92344743
0.90381032
0.95736706
0.95358145
0.89954823
0.60898769
0.94044763
0.94877529
0.99007893
0.86978865
0.85352737
0.93522513
0.80564451
0.83257794
0.79265565
0.92548472
0.8635515
0.93075836
0.84848839
0.93012285
0.89628935
0.94928759
0.87861139
0.93466663
0.90866333
""
0.50548565
0.69436854
0.83355916
0.94673687
0.75878382
0.87853086
0.92497319
0.85066897
0.94922304
0.76284194
0.7800166
0.99699104
0.95056069
0.89593488
0.70202142
1.0052215
0.89740032
0.86482579
0.95256251
0.84002674
0.85398382
0.90743965
0.88440329
0.97982377
0.90016317
0.8625865
0.83741677
0.89669639
0.89184767
0.86451954
0.72360152
0.83737731
0.88191622
0.92113227
0.95957023
0.88026708
0.87516373
0.89119375
0.85597277
""
0.8175146
0.88718551
0.70966774
0.91104937
0.8503347
0.83663261
0.75786477
0.83069813
0.79053605
0.90325719
0.91021723
0.92746753
0.87788779
0.90995008
0.89409113
0.86132783
0.93803895
0.95646214
0.8923403
0.92478532
0.90690541
0.91803789
0.78671527
0.85035539
""
0.8258996
0.84589899
1.0142854
0.85317385
0.82428753
0.84781426
0.95908594
0.9151572
0.92261946
0.82566661
0.89443016
0.81061727
0.9145804
0.80132937
0.94445521
0.84981817
0.94514054
0.94488668
0.85372388
0.95396286
0.89899147
0.92156899
0.93541932
0.85437232
0.84568524
0.81432045
0.86535931
0.8737399
0.94387251
0.83242607
0.88821501
0.93676305
0.85647619
0.92468429
0.8811729
0.85813588
0.90900135
0.96287173
0.91582584
0.85381734
0.86136872
0.92956465
0.87316358
0.91669399
0.92991698
0.94223779
0.9070487
0.84115225
0.93216848
0.88582742
0.95169473
0.9070521
0.8082974
0.70749193
0.81019157
0.95660543
0.79060096
0.88306069
0.89815855
0.83284163
0.81400728
0.81763625
0.9322198
0.90001917
0.93338346
0.86595631
0.90932125
0.88990182
0.9377113
0.83792251
0.8183502
0.88937217
0.89307994
0.8888759
0.92107111
0.89415753
0.91512227
0.88651532
0.8838504
0.87149328
0.87838453
0.82361597
0.89609069
0.83796591
0.88760799
0.90813065
0.86361635
0.87553513
0.89600974
0.84297407
0.87341762
0.8887645
0.97197735
0.84769833
0.86367661
0.94187623
0.91089731
0.91697931
0.98732436
0.84236205
0.86901629
0.85154164
0.87064379
0.85666859
0.88636601
0.91074729
0.8663916
0.87214398
0.85575706
0.88122326
0.89151603
0.88610739
""
""
0.83180898
0.79286796
0.72191936
0.72986704
""
0.94350255
0.95302665
""
0.72356254
0.89657062
0.90913945
0.95606726
0.92422748
0.96830016
0.92940438
0.8680796
0.95224011
0.86128396
0.82756037
0.96784437
0.93202674
0.86970532
0.96144706
0.91248512
0.87221885
0.87921298
0.80578971
0.94105285
0.88281989
0.89452767
0.84490556
0.87062776
0.9562012
0.88463664
0.90601557
0.84937179
0.94528037
0.94973546
0.93299133
0.94286525
0.92761272
0.843274
0.90220737
0.80069429
0.86530024
0.79767478
0.91038179
0.79652268
0.57875705
0.84198886
0.79624861
0.88228697
0.89905828
0.69890463
0.91063786
0.874075
0.94946575
0.9284299
0.7534616
0.96482396
0.8739447
0.87878364
0.91840273
0.9248063
0.9305746
0.91907018
0.81804645
0.9397099
0.89926529
0.86994314
0.89308131
0.83462554
0.83163124
0.93365318
0.88929546
0.88910526
0.86471969
0.88694859
0.88168871
0.89274162
0.89596862
0.8996501
0.93379754
0.91746843
0.90638441
0.91722274
0.96585381
0.9158839
0.85055906
0.94723672
0.90665388
0.85894734
0.91931784
0.87386346
0.88359052
0.89108098
0.85941529
""
0.52059287
0.74364448
0.90297347
0.56495517
0.71633255
0.86965007
0.76407391
""
0.88688099
0.86336237
0.84221369
0.82555509
0.89910102
0.89240777
0.86997616
0.91090012
0.90567708
0.94869965
0.93777686
0.922288
0.86648864
0.85544443
0.92377412
0.88873196
0.83820546
0.92069292
0.91006345
0.82188416
0.56963807
0.76245683
0.80623329
0.88110745
0.80052495
0.84570044
0.85065353
0.85370684
0.90556252
0.87314904
0.90317744
0.90843987
0.91402352
0.91271162
0.87089193
0.88154483
0.92585379
0.91884792
0.97316909
0.87369049
0.91687727
0.68008792
""
""
""
0.72266477
""
""
""
0.97555208
0.89539498
0.75782418
0.9351182
0.75829291
""
0.90570003
0.90753788
0.68882149
0.65878445
""
""
""
""
""
""
""
0.89309287
0.87488616
0.84901005
0.85575855
""
""
""
""
0.56234276
0.82521719
0.945593
0.90182072
0.77602851
0.93196893
0.71178949
""
""
0.99924064
""
0.88545555
0.74596518
0.86442965
""
""
0.95243299
0.93107587
0.86949456
0.81485558
0.87464345
0.86108303
0.97664672
0.89737475
0.88788694
""
0.83477616
0.77921402
""
0.94156879
0.85292631
0.82938504
0.83196062
""
0.9397102
0.87048703
0.86568564
0.8663615
0.89280266
0.91856897
0.95665663
0.94381493
0.97292829
0.78380263
0.8914116
0.90900564
0.88279796
0.88616055
0.84296978
0.80784285
0.77674353
0.95938683
0.8824451
0.93371916
0.86724848
0.91063434
0.92156655
0.87552303
0.94698244
0.83440632
0.88774812
0.92302614
0.87816513
0.87231261
0.96040529
0.88990217
0.91563416
0.86588252
