kfr_29_black_male_p10
""
0.23533306
0.17243104
""
0.17045157
0.28195307
0.23203397
""
0.29766899
0.3608591
0.3247197
0.36313143
0.22854839
""
0.26765928
""
0.41403607
0.2765182
""
0.29943246
""
0.3542563
0.35672596
0.40731865
""
""
""
""
0.29384384
""
""
0.25123912
""
0.267775
""
""
""
""
""
0.36168921
0.23598808
""
""
0.28485954
0.31686759
0.27083635
0.22731768
0.21331042
0.34092471
0.27986014
0.26166838
0.27497885
""
0.22561854
0.30691081
0.24101247
""
""
""
""
""
""
""
""
""
0.32384494
0.28026995
0.31045881
0.25243831
""
0.30820769
0.31620854
0.26186413
0.33769891
0.29568562
0.3498804
""
0.24907032
0.2330073
0.27814928
0.27385578
0.2787635
0.3313022
0.27804297
0.2096605
0.20758727
0.18417321
0.28630385
0.30231646
""
0.27275893
0.24845596
0.23065427
0.28905687
0.25755864
""
""
0.30771616
0.23929223
""
0.42865244
""
0.22333981
""
""
""
0.29074991
0.23758395
0.3064363
0.19349183
0.29228908
0.29484791
0.25700489
0.33997712
0.24585897
""
""
""
0.46737188
""
""
0.24511871
0.27683896
""
""
""
""
0.36753762
""
0.26323423
0.27055073
0.27342373
0.29169312
0.31471229
0.48556021
""
0.30260336
0.48044288
0.37930545
0.37044662
0.27643254
0.41933042
0.32675681
0.25304431
""
""
""
""
0.31835172
""
""
""
""
0.22614902
0.23936765
0.34282446
""
""
""
0.21008591
0.19569691
0.20564665
0.38276258
0.33012378
0.21479392
0.2236321
0.209038
0.28752503
""
0.25279748
0.26973191
0.18949006
0.24428274
0.2544412
0.21083631
""
""
""
0.25500673
0.26005223
0.3900958
0.33913022
0.15394187
0.289197
0.38013634
""
0.34161362
""
""
0.22426333
""
0.31199753
0.20442902
""
""
""
""
0.32318389
""
""
0.33701155
0.21762551
""
0.33063009
0.24331023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30740428
""
""
0.35188892
""
""
""
""
0.15604548
0.23287308
0.34166378
0.25203606
0.24976668
0.27791837
0.21500897
0.18531814
0.29795563
0.30819726
0.21991578
0.42032167
0.29162136
0.29492939
0.26877338
0.26298916
""
0.2272038
0.33986646
0.27955711
0.30442604
0.24306308
0.28023747
0.32022542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42596734
0.1932805
""
0.24618219
0.32716846
0.29897812
""
0.26244432
0.20775856
0.13076608
""
0.31711963
0.31004646
0.20980689
0.33229622
0.27284473
0.36006403
0.38754106
0.39850694
""
0.40693602
0.31749079
0.25306135
0.21350525
0.26603377
0.23882034
""
""
""
""
0.26233193
0.23642255
0.24546978
""
0.27611199
0.2397341
0.2663005
0.26440069
0.18107976
0.42878309
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2193701
""
""
0.33041537
0.31600329
""
""
""
""
0.27433476
""
""
""
""
""
0.21527188
""
0.19629134
0.35022292
""
""
0.35658598
0.25378743
0.32627097
0.26277849
0.25512075
0.23884024
0.28218475
0.32096946
0.25437507
0.24119422
0.27227989
0.19288509
0.36425376
0.28364795
""
""
0.17871048
0.5127582
0.24848764
0.28616038
0.26922318
0.33378211
0.24637732
0.31559446
0.39848408
0.30704936
0.25421676
0.35006356
0.23243767
0.22176108
0.24677691
0.29540092
""
0.17323792
0.28151813
""
0.25859147
""
""
""
""
""
0.19290604
""
""
""
""
""
0.27657473
0.23424444
0.27520141
0.25297591
0.25441951
0.25024432
0.3112568
0.2905257
0.28385916
0.27158374
0.25100729
0.25251642
0.27401376
0.22669718
0.27781197
0.26496372
0.31918234
0.22048599
0.23100591
0.27382931
0.27477974
0.30061185
0.25706592
0.22217692
0.25274628
0.31238228
0.28409591
0.26553077
0.27904955
0.30405766
0.27797365
0.28730491
0.1811379
0.29180866
0.25266343
0.26816621
0.13743354
""
""
""
0.33395725
0.35027036
0.24267031
0.28853065
0.24788603
0.30430365
0.32450947
0.23561089
0.20935491
0.28557861
0.25339943
0.30526027
0.26131913
0.31416979
0.35800436
0.22248268
0.30685595
0.29762995
0.29748988
0.25268382
0.23985192
0.2333723
0.25220567
0.23731378
0.26977223
0.413946
0.29325658
0.28381053
0.3066777
0.24361613
0.34402066
""
0.44244561
""
0.27083191
""
""
0.32619932
""
0.28874433
0.27773964
0.34979817
0.23647802
0.28051141
0.28783631
""
""
""
0.34585679
""
""
0.32721809
""
0.29818219
0.31851944
0.49492297
""
0.31646678
""
""
0.36246228
""
0.35145217
""
0.22737816
0.32675549
0.31004024
0.3697471
0.2759127
0.35459951
0.2354494
0.31093815
0.28220993
""
""
""
0.27863029
0.35157001
0.33209676
0.33345559
0.33368084
0.22596265
0.52509516
""
""
""
""
""
0.2920177
0.4372867
0.28108886
""
""
0.24737158
0.25104657
""
""
0.27400187
0.26323509
0.22698618
0.25465864
0.29455334
0.26553914
0.28592592
0.27191585
0.17288703
""
0.14998977
0.31293479
0.30683973
0.32667214
0.27523348
0.37380621
0.23241292
0.34969395
0.40718991
0.19520824
""
""
""
0.32425773
""
0.22325286
0.41095528
0.36781767
""
0.25928512
0.21017003
0.24975097
0.26898006
0.21645191
0.30072612
0.34696081
0.38846835
0.31187704
""
0.63525349
0.24143146
""
""
""
""
""
""
""
""
""
""
0.27890912
0.29315335
""
0.22053498
""
""
""
""
""
0.44122478
""
0.27646449
0.27916649
0.26240432
0.20695435
""
""
""
0.32685831
0.35271692
0.27662575
0.33446482
0.26548839
0.2315205
0.28197312
0.25419062
0.2923601
0.20188352
0.16509828
0.34898317
""
0.19019313
0.41304687
""
0.33769444
0.30790833
""
""
0.38572827
""
""
""
0.18906526
0.28646201
""
0.11155359
""
0.144532
0.24243122
0.36564398
0.27278385
0.28499329
0.30112711
0.28429583
0.31530884
0.27193773
0.17037813
0.25453013
0.3125976
0.20740081
0.26684746
""
0.22855033
0.31250036
0.28336239
0.28385809
0.26146916
0.27629113
0.29930359
0.28254035
0.20837495
0.25670367
0.25168186
0.3350966
0.32630774
0.25881273
0.2070116
0.1831923
0.20574391
0.28630239
""
""
""
0.21297808
0.22897109
0.37751624
""
0.26932725
0.22576588
""
""
""
""
""
""
0.24148285
0.18521972
0.20096891
0.25080428
0.2070324
0.25031957
""
""
""
""
""
0.43688864
""
""
""
""
0.22945985
""
0.28475636
""
0.087681703
""
""
0.21616866
0.27999321
0.16224569
0.2674363
0.54014063
0.3081978
""
0.26827216
0.27405387
0.24782628
0.36332086
""
0.24872717
0.34836179
0.38142037
0.25612614
0.2579056
0.25147524
0.25263292
0.36900547
0.31192055
""
""
0.31115103
0.27229285
0.38455385
0.32178175
0.34271359
0.27230349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15176034
""
""
""
""
""
""
""
""
""
""
0.2810213
0.25297242
0.28974664
0.26104718
0.2812455
0.29752776
0.26562166
0.30630618
0.24016133
0.2325184
0.26812315
0.29395661
0.29842669
0.33183703
0.25912386
0.26257306
0.33352631
0.30712032
0.33389384
0.26634043
0.19382507
0.26895609
0.2950713
0.28700981
0.3080931
0.25885871
0.28053886
0.28393432
0.19114293
0.19820668
0.28304225
0.23995243
0.31417114
0.30265087
0.28877282
0.25743139
0.26243275
0.31682074
0.33049968
0.29235283
0.22005908
0.35105971
0.30568007
0.28754705
0.3985073
0.23564278
0.25371066
0.24878632
0.27677885
""
0.26613837
""
0.3739185
0.31125993
0.28589714
0.15473059
""
0.3296406
0.43168443
0.45487466
0.48238298
0.22816207
0.28400984
0.25727037
0.22874458
0.31912339
0.28892127
0.22540784
0.25377592
0.28005594
0.32818353
0.37471205
""
""
0.27916828
0.3154296
0.33757964
0.28228775
0.25924811
""
0.33584663
""
0.29721108
""
0.29838711
0.43777162
""
""
0.25877509
""
0.27832094
0.36427853
0.24583006
""
0.30473962
0.24544671
0.34567466
0.24491978
0.18242577
0.32574153
""
""
""
""
0.37743673
0.29423863
0.25218892
""
""
0.27549762
0.27369878
0.273783
0.26916349
0.2436424
0.34406638
0.30065891
0.39676481
0.33608761
0.29768544
0.34696445
""
0.24009466
0.19453754
0.25472185
0.21148562
0.23858494
0.21771584
0.2510778
0.28880948
0.24453942
0.2579776
0.24847701
0.26596582
0.20579122
0.24716362
0.25355831
""
0.16501887
0.14215317
0.2389196
0.20867795
0.27600226
0.26565236
0.2361688
0.26296866
0.24543899
0.39385888
0.36953384
0.22170332
0.30683187
0.23133367
0.29085428
0.27547377
0.39194742
0.1981135
0.20510289
0.26022822
0.30215213
0.24144329
0.41335756
0.31327835
0.37768647
0.40261906
0.28040886
0.28367904
0.23427325
0.24210988
0.24101199
0.27172506
""
0.27859601
0.30250621
0.20442052
0.24292763
""
""
0.24493265
0.19521539
""
""
0.19040383
0.24207485
0.27108848
0.28621614
0.24926543
0.3348439
0.29866999
""
""
0.30800745
0.24388295
0.26939654
0.24457553
0.26178986
0.17490558
0.31899619
""
""
0.37547031
""
0.23678337
0.2933166
""
""
""
""
0.20602047
""
""
""
""
""
""
0.30602983
0.25593445
0.26164079
0.23871788
0.2672573
0.29471532
0.2898432
0.32095098
0.23594587
0.28355917
0.36385122
0.26753244
0.30088398
0.21966857
0.29307222
0.28720748
""
""
0.31004575
0.25629151
0.25833142
""
0.3291879
0.30866265
0.41577709
""
0.25074327
0.29258218
0.27483475
