share_black2000
0.022396516
0.02104741
0.015546428
0.055931833
0.17201884
0.22337052
0.21122204
0.032536913
0.025478205
0.19625869
0.13176909
0.20744534
0.023491267
0.048845671
0.087606616
0.011659032
0.016730523
0.052517362
0.010108331
0.39825678
0.31281298
0.29757029
0.19913273
0.39435989
0.22509676
0.49581507
0.30106631
0.25228888
0.30947828
0.27559793
0.3996273
0.17776385
0.29222566
0.31299233
0.56996185
0.17033391
0.3098003
0.27551201
0.58888888
0.57927126
0.41254243
0.43963939
0.2937963
0.18456684
0.44869378
0.53474003
0.31877249
0.19294779
0.30683693
0.26663944
0.19877104
0.25349978
0.31836721
0.37106329
0.35251251
0.35738865
0.34681505
0.16629665
0.2665326
0.40368155
0.33984008
0.18407977
0.24455889
0.081352912
0.013426319
0.032102633
0.021852521
0.015017053
0.026226396
0.0094757965
0.51243156
0.45500901
0.64570278
0.25627336
0.28399122
0.059528783
0.23210475
0.07932815
0.18466249
0.37900162
0.45533058
0.073277541
0.040248077
0.10304621
0.14202487
0.058384795
0.064138688
0.1826103
0.175642
0.058986723
0.089672476
0.022928072
0.013054175
0.12683758
0.011254574
0.0020309521
0.03441409
0.077482551
0.097022973
0.11992198
0.058088835
0.19838636
0.12397023
0.053698026
0.083386675
0.12765591
0.098706141
0.19034563
0.19910914
0.082806364
0.17354642
0.42957404
0.34750211
0.54948175
0.30447167
0.17147426
0.3373749
0.42531079
0.29994637
0.44248304
0.28326133
0.22805849
0.23164894
0.33941987
0.32052898
0.3003189
0.33375663
0.26810676
0.41572231
0.38909182
0.26744801
0.27480838
0.17711551
0.17239939
0.060063582
0.28546456
0.19404918
0.38675246
0.4914344
0.33520097
0.28418174
0.10920126
0.36923322
0.35106391
0.46473736
0.50655073
0.20790681
0.33568913
0.44554612
0.40084273
0.059073757
0.22724527
0.35391819
0.59196383
0.13222435
0.24936928
0.35297179
0.36714488
0.24064985
0.037319161
0.058446996
0.014986999
0.15926422
0.26272932
0.31745458
0.26194125
0.014269444
0.0036842164
0.047471974
0.052482158
0.17952968
0.083174855
0.026278919
0.0709415
0.027520906
0.015342371
0.085208923
0.063711509
0.0051444839
0.0046951552
0.0040475978
0.0047265221
0.10792226
0.022396881
0.042509146
0.10485768
0.029792193
0.0035901782
0.095853053
0.029044392
0.053562362
0.075271107
0.1258747
0.016205866
0.071461067
0.035693206
0.017813019
0.053410992
0.093074508
0.013722431
0.10364394
0.035669051
0.0074287015
0.04050231
0.061042655
0.066320404
0.12235267
0.012813115
0.038002357
0.03758654
0.01837251
0.040910292
0.0029579247
0.017388931
0.1481767
0.044800464
0.072979145
0.15570505
0.010010953
0.03493287
0.043744739
0.025718601
0.036150444
0.021772142
0.11926772
0.05393092
0.025224637
0.018161919
0.070502624
0.080029845
0.037491042
0.092191704
0.0088248802
0.025168454
0.0053224475
0.063267671
0.0039380379
0.046088081
0.0023337908
0.0082964953
0.023334365
0.027720064
0.073105872
0.047929052
0.038013693
0.04522508
0.16874866
0.05958904
0.014709116
0.027398031
