has_dad_pooled_female_mean_se
0.0024079739
0.0038170044
0.0069738617
0.002155446
0.0029461065
0.0072781793
0.0020555116
0.0062427735
0.0075327265
0.0034012659
0.0031646707
0.001724189
0.0072778147
0.0049865772
0.0031636949
0.0088429116
0.010105625
0.0031215406
0.007873321
0.0081287427
0.0028885484
0.0025283899
0.0035140605
0.004790944
0.0017633416
0.0093606003
0.0043688021
0.0027192407
0.0017919882
0.0062113628
0.0053980686
0.0040404154
0.0020223947
0.0024854601
0.0062103621
0.0027577162
0.0060160859
0.0050372551
0.011312455
0.01037753
0.0028809779
0.006313283
0.0091310423
0.011493066
0.0076662088
0.0070945057
0.0017550831
0.0030626778
0.002177719
0.0045025628
0.0029927932
0.0024695031
0.0039904034
0.014759268
0.011199713
0.0028710759
0.0073413742
0.011533697
0.011480696
0.0051246742
0.0067339614
0.0025120885
0.010457002
0.0057696258
0.0047831363
0.0054906704
0.0080794077
0.0056912717
0.005819309
0.0051901066
0.0072252387
0.0061610849
0.0056409766
0.0044900994
0.0067901667
0.0082917009
0.0047625238
0.0053319982
0.0079518547
0.0019922459
0.0057828259
0.0041513266
0.005325255
0.0042062742
0.0017402113
0.0049505727
0.0047381832
0.0035469811
0.0025310572
0.003457844
0.0039323601
0.0060318341
0.0057084369
0.0028062956
0.0057595931
0.0084919119
0.0040817545
0.0029592686
0.0013824351
0.0025676896
0.0024041901
0.0011377409
0.0017090767
0.0025034409
0.0023882438
0.0015013919
0.0026595322
0.0017537198
0.0053934632
0.0033176059
0.0038970159
0.0041685663
0.0024181721
0.0083247153
0.0025500236
0.0021133928
0.0026782474
0.011202293
0.012450904
0.010695358
0.0043922984
0.0061256336
0.0069262097
0.0049981982
0.0067247548
0.00319829
0.0032514245
0.0064219204
0.0080614472
0.0078673353
0.0010986248
0.0056059491
0.0046516047
0.0067927493
0.003515145
0.0054216022
0.0027784253
0.0035687829
0.009025774
0.0059468444
0.0034550254
0.0042686113
0.011273996
0.0085035842
0.0049944301
0.0096644852
0.0039703907
0.0052870712
0.006752938
0.0068156491
0.0049506384
0.0020181432
0.0041814637
0.0090221334
0.0022922223
0.0026561329
0.0077807265
0.0033221541
0.0075514382
0.0037560377
0.0097267088
0.0056032347
0.0030599514
0.0013343233
0.0099260816
0.00095822761
0.0044426005
0.0041683237
0.0081320321
0.0029944109
0.00089430501
0.0026184449
0.0045407545
0.0023002629
0.0046320474
0.0065800734
0.0025393108
0.0014930581
0.0041752132
0.0055992259
0.0051125581
0.0048367516
0.0016065708
0.0047786203
0.0052498216
0.0012804454
0.0073002977
0.0036576327
0.0026429272
0.0085079791
0.0057119001
0.0033219168
0.0018726496
0.0076312916
0.0058919289
0.0037446702
0.002935126
0.0027879896
0.0018980391
0.0042268257
0.0022135396
0.0025929918
0.0039094696
0.0037380415
0.0028759632
0.00219005
0.0015816218
0.0039803502
0.0033397875
0.0029336968
0.0033651656
0.0026476847
0.0066057332
0.0070672212
0.0020572469
0.0018444324
0.0024654111
0.0011851859
0.0035449595
0.003716758
0.0045709042
0.0034967712
0.0035476326
0.0044466071
0.0014846625
0.0027772647
0.0029414485
0.0025643408
0.0011572915
0.0019244163
0.0020749827
0.0028966281
0.0075215809
0.0033647602
0.0081650652
0.004643071
0.0068708062
0.0031110041
0.0097565018
0.0040388107
0.0030540153
0.0042525223
0.0041538738
0.0026772651
0.0043478003
0.0047757695
0.0036850683
0.0016930567
0.0043448093
0.0031361158
0.0011641959
0.0029181917
0.0036952607
0.0073194429
0.0031691371
0.0043271189
0.0055071381
0.0017737666
0.0036996913
0.001935948
0.0037135947
0.002159012
0.0015882545
0.0017047933
0.0019055875
0.00069744722
0.0015800218
0.00083460228
0.00087124942
0.0025686424
0.0031253723
0.0049795862
0.012483451
0.0032891508
0.0104424
0.0061658169
0.0021123115
0.003051569
0.0055569694
0.0034523283
0.0015054391
0.022207472
0.022515757
0.00088645844
0.0014972277
0.0052013686
0.0023423282
0.0010659804
0.004573036
0.0063592014
0.0078084921
0.0091577144
0.0055616694
0.0047135414
0.0061678351
0.0043378589
0.0067018229
0.0034088583
0.00407161
0.0026271481
0.0010169753
0.0070142774
0.0039487281
0.0029616961
0.005428622
0.0050154566
0.004198282
0.0041756835
0.0030811985
0.0069098664
0.0032853251
0.0030169694
0.0036895252
0.0029645124
0.0018591405
0.002557215
0.0053551891
0.00216169
0.0026281085
0.0032040081
0.0037190798
0.0021647552
0.0030515874
0.0053396602
0.0044470183
0.0036390256
0.002992345
0.0040389262
0.0045258231
0.0026224623
0.0052081221
0.0022181717
0.0021512976
0.0014537482
0.0046346765
0.00070980552
0.0020557391
0.0043352796
0.0042712577
0.001246316
0.008939866
0.005722051
0.0035430684
0.0026296226
0.0040506818
0.0074887816
0.0050660465
0.0060735634
0.0072187851
0.0061509255
0.0041052746
0.005333188
0.0043732943
0.01019161
0.0040555005
0.0034520216
0.0085120071
0.0042321803
0.006675425
0.0061756
0.0041040517
0.009018451
0.0029968356
0.029833572
0.013503124
0.0066355658
0.007531249
0.0097664511
0.012592904
0.015889596
0.0086704688
0.0087801535
0.0038926231
0.01572608
0.011201396
0.023907429
0.011509786
0.012920217
0.01856515
0.0049212826
0.010752004
0.015238631
0.031426664
0.019912791
0.011781936
0.03809312
0.017388484
0.018876579
0.0146814
0.011706992
0.0073838127
0.0099876327
0.0079231421
0.0062624919
0.010793668
0.00352692
0.0061638793
0.0078358082
0.010533691
0.029570753
0.014328289
0.0058117369
0.0046928343
0.0065219617
0.0077097751
0.0039643426
0.003284655
0.0096212905
0.0065866252
0.018168082
0.0035363913
0.0046555088
0.0088840863
0.010764687
0.017010644
0.010840058
0.0060187615
0.0082608256
0.010425066
0.0090180216
0.014717586
0.017774146
0.0089540379
0.021003032
0.0044012209
0.005134013
0.0035105729
0.0048583345
0.004835445
0.0057786303
0.0052209031
0.0041220612
0.0021308763
0.0076900455
0.0065786936
0.0054594981
0.0036655965
0.032954209
0.021246342
0.040433094
0.030475369
0.0054918262
0.0045872605
0.0093851322
0.016112417
0.0051249932
0.004726206
0.0065272208
0.0073095253
0.0049792589
0.0034717612
0.0080367737
0.0028909524
0.0063172048
0.0068602879
0.0018772446
0.0069020968
0.0093456125
0.030963426
0.014736781
0.010553488
0.0067375121
0.002018756
0.024751091
0.018648095
0.0042107282
0.012444579
0.014893864
0.014358974
0.017252481
0.011804446
0.00936676
0.012856564
0.014232128
0.0084370337
0.00580328
0.0062142699
0.01224233
0.005805457
0.039589643
0.0091828834
0.0023603404
0.0012090448
0.0080905948
0.044949479
0.0072323997
0.0066993167
0.005411088
0.0062292744
0.012111389
0.017934525
0.0086799124
0.0083648022
0.012493067
0.0062326002
0.0086040301
0.0076085986
0.0036560998
0.0030327688
0.0023081934
0.0046058907
0.0065667294
0.0063709239
0.0064918557
0.0041139768
0.004453036
0.0014128907
0.0040342761
0.005340057
0.0074861627
0.011128802
0.003228829
0.005988359
0.0024990323
0.0046457225
0.0033251899
0.0066573536
0.0047972007
0.0032569179
0.004975487
0.0028276306
0.0060077435
0.0019010352
0.0084402496
0.0087585011
0.005190385
0.0019302451
0.0058456818
0.021454362
0.0072682635
0.050273165
0.0047731446
0.024650801
0.0049555744
0.003442425
0.0057387487
0.008468898
0.003531683
0.0060241912
0.016671732
0.020373184
0.0405095
0.0072648451
0.0068946341
0.010288292
0.013324535
0.008382678
0.010701107
0.0094673457
0.008242094
0.0042958083
0.0083381711
0.014240731
0.0017911973
0.0080325343
0.0014565843
0.0090444973
0.0071802298
0.033436175
0.0030809334
0.0082313744
0.012139767
0.011950498
0.012438086
0.013296329
0.0040124799
0.0019666783
0.0026041237
0.0044847578
0.002826011
0.00091056502
0.0027104672
0.0048842332
0.0069807628
0.0050925077
0.011507202
0.019041456
0.0094267
0.0072006569
0.0070159105
0.0073150154
0.011556615
0.0091108652
0.0038259795
0.018078974
0.014378551
0.0043965811
0.010276232
0.024450218
0.011843658
0.0072682104
0.0069542234
0.0037440127
0.0066062938
0.0028545696
0.0013543749
0.0010858636
0.0044570738
0.0029504176
0.0034280079
0.0040411442
0.0039453991
0.0070382156
0.019084843
0.005507248
0.0065668751
0.0062021385
0.0017527343
0.0073547377
0.0045406939
0.0043377751
0.0063252649
0.053850301
0.0027882492
0.021336069
0.03504255
0.03027137
0.025501952
0.033373922
0.012195032
0.0083749145
0.013709338
0.01144059
0.013370925
0.032069735
0.035278685
0.0044421554
0.011258435
0.010595053
0.0049313637
0.013241334
0.0065238117
0.010589339
0.0078000887
0.0072535812
0.013055784
0.080419414
0.019453006
0.0040650754
0.031401727
0.014094457
0.0051931003
0.0058928984
0.0065891398
0.015185533
0.0098305941
0.0046091136
0.0045366706
0.005584666
0.011150655
0.0052705654
0.053770304
0.0017875382
0.0089401826
0.0053113215
0.010074178
0.0047727437
0.016430143
0.023064269
0.0087080859
0.0021758769
0.0134631
0.0010722595
0.0076918867
0.0019198029
0.0036559014
0.014727845
0.0039117238
0.0034193688
0.0095532332
0.0048671416
0.0053557041
0.0041884966
0.0056032245
0.0022451009
0.005801572
0.017591307
0.0035785434
0.0055964435
0.016397936
0.0072720633
0.0087041948
0.0017323206
0.0011488018
0.0026239448
0.0022022936
0.013244417
0.012251037
0.0076515265
0.0054082205
0.0073090447
0.0041766064
0.0043846499
0.018533459
0.017469583
0.0036572365
0.0053367568
0.0033669674
0.00830823
0.004105675
0.0019496399
0.0021426338
0.0015432189
0.002736409
0.0011717498
0.0011932967
0.0059925732
0.010258137
0.012361339
0.0027052267
0.002425873
0.00095133547
0.0016306997
0.03887815
0.012527244
0.0011274335
0.0028062416
0.002271472
0.00051277567
0.0050391899
0.0057277698
0.0052944082
0.0049037663
0.0021969443
0.0052370769
0.0033603422
0.0012892929
0.0062470944
0.0017423863
0.0063630985
0.003390637
0.0026309546
0.0067708655
0.015918631
0.0041753938
0.026755746
0.017193152
0.018609844
0.0039755651
0.0056649148
0.00091368123
