teenbrth_asian_female_p1
""
0.11022031
""
""
""
""
""
0.33390588
""
""
""
""
""
""
""
0.08120884
""
""
""
""
""
""
0.16460273
""
""
""
""
0.13009557
""
""
""
""
""
""
0.24922375
""
0.14835145
""
""
""
0.20732419
0.006808633
""
""
0.061402388
""
""
""
0.20044328
""
0.37883866
0.23798816
""
""
""
""
""
""
0.038491178
""
0.21538991
""
0.25793597
""
""
""
""
""
""
0.18535496
""
""
""
""
0.26030818
""
""
0.1277568
""
0.60371548
0.083322763
""
""
0.0639048
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27911925
-0.0029196581
0.50835365
""
""
""
0.14846508
0.10771152
""
0.1702874
0.096504658
""
0.12685078
0.21056139
""
""
""
0.1898997
""
""
""
""
""
""
""
""
""
""
""
""
0.53537589
""
""
""
""
""
0.12288789
""
""
0.16888276
""
""
""
""
""
""
""
""
0.45465937
""
""
""
""
""
""
""
0.03248306
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13526113
""
0.18230885
""
""
0.28551871
""
""
0.36502391
""
""
""
""
""
0.24470127
0.058028083
""
""
0.067437328
""
""
0.23399746
""
""
0.11216654
0.35684699
0.053951599
0.32330969
0.44104865
0.31546131
0.039919909
""
0.21313977
0.27188477
0.33079877
""
0.052125402
0.23975134
0.086741172
""
0.12492239
0.38045669
""
""
0.11199233
0.13426508
0.0051485049
0.058712199
0.092171907
""
0.099226512
0.17482159
0.14206015
0.084527381
0.13800165
0.044810604
0.20925076
0.030083833
0.083654456
0.16925052
0.077130757
0.17998736
0.255018
""
0.02498161
0.1675508
0.1161752
0.13148338
0.071003526
0.26170781
""
0.29608101
0.1209704
0.08809147
0.16454974
0.29086915
0.21032052
""
0.085727096
""
""
""
0.2317702
0.30056369
""
""
""
""
""
""
""
""
0.15316285
""
0.042318072
""
""
0.20668451
0.001037477
""
""
""
""
""
""
""
0.21136923
""
""
""
""
0.1259921
""
""
""
0.13616367
""
""
""
""
""
""
""
""
""
""
""
0.3340351
""
""
""
""
""
""
""
""
""
""
0.34467959
""
0.13156354
0.11555019
0.11237172
0.094416998
0.078826085
0.11156809
0.073245019
0.079347879
0.020008624
0.076264508
0.27134588
0.059054557
0.10745601
""
0.13935724
""
0.19691697
0.098037541
""
0.087512568
0.096318915
0.034570701
0.034102522
""
""
""
0.19210805
0.21770473
0.32168126
""
""
""
""
""
""
""
""
0.34930843
0.23489603
0.10106076
""
0.33759007
""
""
""
0.083112136
0.11268239
0.079321899
""
""
""
0.23664702
0.13275422
0.17745063
0.096046738
0.46210808
0.42752609
0.11157759
""
0.091497496
0.084347762
0.06047171
0.10978785
0.22818662
0.15615045
0.33779931
0.15987027
