kfr_imm_hisp_pooled_mean
0.53172749
""
""
0.61104792
0.49800989
""
0.45493197
""
""
0.44004324
0.48528266
0.53522503
""
""
0.37430191
""
""
0.50167537
""
""
0.51855218
0.48089406
0.47207615
0.39770445
0.51732767
""
0.48792401
0.52196878
0.54431462
""
""
""
0.53460586
0.49382719
""
0.53040725
""
""
""
""
0.40008518
""
""
""
""
""
0.52045792
0.51396781
0.58239269
""
0.53515249
0.57095885
""
""
""
0.54891521
""
""
""
0.477193
""
0.49585745
""
""
""
""
""
""
""
""
""
""
""
0.5691359
""
""
""
""
""
0.47350895
""
""
""
0.49626377
0.48630118
""
""
0.49752694
0.53201979
0.3957442
""
""
""
0.44319299
""
""
""
0.4370383
0.47206917
0.4623571
0.4576326
0.51791972
0.50635064
0.45843035
0.51539105
0.46419245
0.47513831
0.52410698
0.49711025
0.4367477
0.5409565
""
0.57943958
""
0.51076919
0.5345158
0.54436058
""
""
""
0.5031445
0.47101831
""
0.46282861
""
0.49131572
0.51740766
""
""
""
0.49542966
""
0.52886766
""
0.42211187
""
0.49865997
0.52518934
""
""
0.5073328
0.49843392
""
""
""
""
0.43975371
""
""
""
""
0.47021121
""
""
0.49879536
0.57529652
""
0.47482523
""
""
""
""
0.54196566
0.57503653
""
0.54685175
""
""
""
0.51672757
0.50947738
0.57165086
""
0.47229022
""
""
0.46600685
0.45389569
""
""
""
""
0.59670794
""
""
0.57935917
""
""
0.55558181
""
""
0.50763327
0.54180145
""
""
""
0.4966166
""
0.47835398
0.57047546
0.49274993
0.52091527
0.57464665
0.49467903
""
0.47253555
0.47315282
""
""
0.49755335
0.52168566
0.51018268
""
""
0.52226591
0.48204976
0.41058552
0.45305908
""
""
""
""
""
""
0.50091398
""
""
""
0.6241343
0.40345138
0.43673655
0.61574477
""
""
""
""
""
""
""
""
""
0.46485287
""
0.49224442
""
""
0.45261732
0.42706722
""
0.52104789
0.42294839
0.52523959
""
""
0.55507147
""
0.42520469
0.47326657
""
0.47943574
""
0.41052264
0.42110142
0.4189513
0.5137465
0.47681683
0.53162485
0.52150899
0.45042923
0.45607334
0.49181378
""
""
""
""
""
0.53372866
""
""
""
0.43496755
""
""
0.46610692
0.51583052
""
0.38344511
0.46436164
0.56657159
""
""
""
""
""
""
0.45152524
""
0.40550038
0.50560391
0.54526687
0.51031196
""
""
0.39489508
0.42042145
""
""
0.47262439
""
""
0.5006789
""
0.37679592
0.4224343
0.48227784
0.4648774
""
0.49040183
0.43011856
""
""
0.53686541
""
""
""
0.60860747
0.55753171
""
""
0.502078
""
0.53337932
0.48867998
0.46859178
0.4723444
0.50542271
0.48742366
0.61754304
""
0.56419206
""
""
0.5365746
0.56392604
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54533279
""
""
""
""
""
""
""
""
""
0.53055686
0.45597485
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33778644
""
""
0.44412756
""
0.50602716
0.44793186
""
0.5262996
""
""
""
""
""
""
""
""
0.45927605
0.39412388
""
""
0.4815402
0.52437389
""
""
0.46942493
0.49409798
""
0.47915354
""
""
0.48719093
0.44337407
""
""
""
""
""
0.48598507
""
""
0.49239057
""
""
""
""
""
""
""
""
""
0.56533337
0.39389813
""
0.3979696
""
""
0.5205071
0.48806289
""
""
0.48617435
0.52829236
""
""
""
""
""
""
""
0.53192431
""
""
0.46877617
0.44188643
0.44512823
""
""
""
0.44238856
""
0.56719995
0.49283439
""
""
""
""
0.41455296
""
0.4978444
0.46695578
0.44866836
""
0.47309536
0.46820173
""
0.47691834
""
0.52197599
""
""
""
0.47396082
0.48181194
""
0.42679039
""
0.49943009
""
0.55958188
0.49387148
0.48243418
0.46993792
0.49122071
0.58909386
""
""
""
0.4061096
0.49926648
0.48961762
""
0.48931599
0.57801896
0.57170093
0.47996926
0.50201571
0.50062561
0.48507062
0.49239925
0.42908648
0.4679729
0.42674902
0.41880265
""
0.56564981
0.59220082
0.52447832
0.54170442
0.40797195
0.46874791
0.46468401
0.46853456
0.48930731
0.51299161
0.54998821
0.51829153
0.5425722
0.47891739
0.48326278
0.44737542
0.35909441
""
0.4320327
0.4965702
0.50948578
0.52879363
0.40927148
0.45401537
0.48320591
""
0.42155978
0.55106848
""
""
0.51674795
0.45310336
0.52402145
0.45486286
0.40327325
0.47787467
0.49414808
0.47079
0.48154318
0.47982484
0.46879533
0.46368
0.50642741
0.4844774
""
0.40198985
0.47248256
0.55214107
0.47028333
""
0.38663155
0.45482942
0.49864629
""
0.43992352
""
""
""
""
""
""
""
""
""
""
""
""
0.50510561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50104946
""
0.58998835
""
0.51038456
""
""
0.48234349
0.44603235
""
0.45329717
0.36547834
0.44380286
0.50671059
""
0.51624781
0.42982209
""
0.48560724
0.41707197
0.50034088
0.51381087
0.44740203
0.48409387
""
0.59242773
0.52344799
""
""
""
0.50320095
0.50433332
0.45524445
0.45717308
""
""
""
""
""
""
0.52781874
""
""
0.49070475
0.54923683
0.47896558
""
0.4365176
0.4748919
0.48615834
0.45374137
0.49448067
0.50119632
0.52153707
0.57544023
0.50646037
""
0.47518188
0.50388712
0.53700447
0.47355241
""
""
0.48074919
0.47275901
0.5210638
0.48140424
""
""
0.52213711
0.50455797
0.45983982
0.46031505
0.51271003
0.48113462
0.4159697
0.48279083
""
0.47989798
0.49544579
""
""
0.46800217
""
""
""
0.45470062
""
0.52672607
