frac_below_median_natam_male
0.51187718
0.74188393
""
0.57869774
0.58057278
""
0.54216975
""
""
0.58477634
0.46566856
0.56218696
""
0.62888598
0.59831798
""
0.84503549
0.47227862
""
0.7705735
0.80348116
0.73217165
0.60322946
0.72757846
0.48470992
0.77135277
0.57438052
0.51340145
0.59638023
""
""
0.53858143
0.52166831
0.50017881
0.79547942
0.50563866
""
""
""
""
0.63780063
""
""
""
""
""
0.5985074
0.73646992
0.46902379
0.7753461
0.5490343
0.61268675
0.61516535
""
""
0.54849654
""
0.69401968
""
0.66198784
""
0.62161702
""
0.59379858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4688414
""
""
""
0.43148661
0.53011793
""
0.78753924
0.76521856
0.41907677
0.51006186
0.55305111
""
""
0.73445535
""
""
0.43927795
0.73587042
0.65030307
0.61676663
0.679506
0.66199034
0.6108411
0.47399655
0.54843014
0.53911954
0.64649737
0.56878
0.66664535
0.78889114
0.78277212
0.6049844
0.54740751
""
0.64859986
0.64695519
0.67946917
""
""
""
0.66692924
""
""
""
""
0.55504131
0.32312131
""
""
""
0.50339305
""
""
""
0.64701641
""
0.55514324
0.73431385
""
""
0.66097736
0.80530006
""
""
""
""
0.49446365
0.84771246
""
0.89576674
0.86408436
0.54394478
0.39420873
""
0.51382607
0.67288929
0.73966199
0.46431151
0.55424088
""
""
""
0.32979751
0.52257699
""
0.42328617
0.57603568
0.67168313
0.63774562
0.49186727
0.41478321
0.45820662
0.44505626
0.47401002
0.71886486
0.83879751
0.56075561
0.50061375
0.73356384
0.67078418
0.45855126
0.66792041
0.52954686
""
""
0.51790166
""
""
0.60975432
""
""
0.83586812
0.4361673
""
""
""
""
""
0.54979652
""
0.52032626
0.66532314
0.49593344
0.37995172
0.55955404
0.49304968
0.44200262
""
0.52927619
0.37515044
0.39826006
0.44989383
""
""
0.34124929
0.69557458
0.63135868
0.57668018
0.68084145
""
""
""
0.58633858
""
0.54933816
0.64340162
""
""
0.62686729
0.59450513
0.56736195
0.59807169
""
""
""
""
""
0.50995755
""
""
0.77850431
""
""
0.48350719
""
""
0.39475325
0.65919513
""
""
0.56933206
0.44283646
0.74616688
""
0.59372115
0.72139674
""
0.45351326
""
0.66649598
""
0.49978134
0.48051241
0.44932303
0.48270699
0.67800319
0.47745159
0.53853512
0.531896
0.4789778
0.58587301
""
""
0.68203938
0.86765826
0.78384149
0.57447612
0.6570015
""
0.5600509
0.63089174
""
""
0.57252514
0.43502238
""
0.65554088
0.42645597
""
0.78222001
0.75087863
""
0.67275172
0.81636041
0.58769965
""
""
0.60246646
""
0.71395606
0.6135627
0.77121902
0.80072469
0.29903898
""
""
""
0.38922927
""
""
0.64971226
0.56783503
""
0.54507774
0.4746626
0.58278823
0.55048978
0.51342028
0.64769185
0.50200152
""
0.44353271
""
""
""
""
0.53936994
0.51247466
""
0.4623197
""
0.56667054
0.40322661
0.47499445
""
0.42313901
0.5115062
0.79141277
""
0.43878368
""
""
0.54973352
0.55162513
""
""
0.83552337
0.83125466
""
""
""
""
""
""
""
""
""
0.71969497
0.54061168
""
0.84166658
""
0.7218008
""
""
""
""
""
""
""
""
""
0.63895774
""
""
""
0.8315109
""
0.80001163
0.73448956
""
""
""
""
""
""
0.81529206
""
0.77854276
""
0.41709992
0.67196357
0.80230987
0.65030205
""
0.72022754
0.89693183
""
0.82916749
0.87351197
0.80592799
0.52206033
0.83998525
""
""
0.7830739
0.78572911
""
""
""
0.63209742
""
""
""
""
0.89998931
0.74795294
0.79127115
""
0.81814629
0.73229766
""
0.68929136
""
0.55561978
""
""
""
""
""
""
""
