kfr_natam_female_p75
0.47610185
0.4696601
""
0.52974123
0.51618069
""
0.46963254
""
""
0.48027429
0.52729112
0.44200099
""
0.66741782
0.48999178
""
0.61157495
0.4193362
""
0.4901551
0.46152723
0.46046409
0.52639997
0.53482229
0.5485034
0.64299208
0.48179024
0.53920799
0.48776954
""
""
0.4755564
0.45708913
0.4630588
0.52125806
0.47049618
0.30891207
""
""
""
0.4749651
""
""
""
""
""
0.46397629
0.54821467
0.54182333
0.50563991
0.560381
0.39836541
0.4707289
""
""
0.56080645
""
0.7063098
""
""
""
0.50556624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51810366
""
""
""
0.51059788
0.50684988
""
""
0.38489315
0.63619995
0.5132221
0.48530003
""
""
0.5568909
""
""
0.37957087
0.56905574
0.52759868
0.45334956
0.47840634
0.52065933
0.60311276
0.54305458
0.4648321
0.47890651
0.5020963
0.43523967
0.3313683
0.54180264
0.53269744
0.4114275
0.48062834
""
0.56480044
0.47170362
0.41978496
""
""
""
0.41380212
""
""
0.53045934
""
0.53141463
0.57417297
""
""
""
0.48479897
""
""
""
0.46222749
""
0.51681757
0.35706294
""
""
0.47305113
0.47346964
""
""
""
""
0.62185597
0.40031877
""
""
0.54188955
0.55862117
0.45427915
""
0.5042063
0.48944932
0.51970178
0.40876845
""
""
""
""
0.48037145
0.4908753
""
0.5310353
0.55948436
0.46287578
0.60224146
0.42658702
0.47633278
0.56129271
0.6964578
0.43582356
0.62617713
0.31849602
0.53103608
0.53287733
0.46224689
0.47000816
0.54157728
0.44395214
0.48598441
""
""
0.50697327
""
""
0.47760332
""
""
0.31273448
0.42182907
""
""
""
0.38338572
""
0.39857501
""
0.44371244
0.4866071
0.43867764
0.46742719
0.36672553
0.58444446
0.48165029
""
0.52250296
0.50694638
""
0.52492601
""
""
0.4099617
0.45492435
0.4988437
0.56633204
""
0.65207517
""
""
0.61215335
""
0.46057898
0.40553144
""
""
0.58638245
0.56068492
0.48635748
0.46527913
""
""
""
""
""
0.63997811
""
""
""
""
0.25779915
