teenbrth_other_female_mean
0.24086273
0.25699666
0.19826895
0.24920502
0.24059328
0.20996496
0.24146943
0.3434481
0.1838962
0.29993337
0.26532713
0.22658852
0.28271806
0.29421374
0.24478836
""
0.25135973
0.22567563
0.22221528
0.37946069
0.30485061
0.26235551
0.30239916
0.2724919
0.18778773
0.42344308
0.20897795
0.23423795
0.22040233
0.42990708
0.21656862
0.1562641
0.21405311
0.20544349
0.22187948
0.30468488
0.28623921
0.33708611
""
""
0.30863434
0.43904844
""
""
0.42785174
0.34690389
0.25258213
0.3588725
0.28659412
0.30734167
0.2588416
0.31612766
0.25791273
""
""
0.28614783
0.11275816
0.26420084
""
0.3384321
0.45073274
0.24319264
""
0.29570985
0.23735335
0.29501173
""
""
0.28295186
0.22438817
0.29285884
0.34393343
0.37003025
0.31043333
0.35756946
""
0.43819737
0.35473943
0.33498305
0.26204389
0.3688927
0.262862
0.20272821
0.33007935
0.241971
0.26094651
0.21484128
0.23228225
0.20589992
0.24964058
0.28850093
0.25974724
0.30613229
0.30978692
0.33292788
0.21779191
0.23316988
0.34913373
0.20417237
0.37776449
0.20382825
0.15799235
0.20187119
0.2092586
0.16115317
0.18324022
0.23886338
0.23844378
0.25199392
0.22545885
0.19662611
0.22427106
0.21237747
0.38731927
0.22599837
0.23421328
0.21215099
0.20724727
""
""
0.2574501
0.36397073
0.2599332
0.26008436
0.21946968
0.22589871
0.21864404
0.32008016
0.11524237
0.40617424
0.19350298
0.36245319
0.27410176
0.42907903
0.26782873
0.22764206
0.27878633
0.27237993
0.36677399
0.23178257
0.22665529
0.21843903
""
0.30142188
0.24620733
""
0.24862029
0.16343397
0.33302233
0.20431721
0.30359992
0.20727456
0.23819491
0.40808648
0.20196071
0.26799074
0.33998898
0.22872008
0.18578702
0.19853558
""
""
0.18506016
0.19900607
0.22037672
0.11713651
0.19354171
0.15269445
0.150316
0.27938387
0.20029069
0.23309469
0.30858362
0.17445791
0.33087534
0.25405648
0.25259262
0.29219282
0.25193343
0.15224646
0.1751809
0.21773428
0.22869171
0.2053179
0.27329609
0.25140983
0.16187207
0.13300814
0.21953182
""
0.23106539
0.2075168
0.25174415
0.23058726
0.24400026
0.38340437
0.21556689
0.38557434
0.26923081
0.32167837
0.28190669
0.28225178
0.2097172
0.26746655
0.29448211
0.32688969
0.236058
0.25983524
0.20593934
0.23156469
0.19171
0.24582878
""
0.18026815
0.23169631
0.26711231
0.28716314
0.2071569
0.20241149
0.2948164
0.19204505
0.29059318
0.1684393
0.16602682
0.23017094
0.33476362
0.13411285
