coll_other_pooled_p25_se
""
""
""
""
""
""
""
0.11639459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065105252
""
0.05870045
""
""
""
""
""
""
""
0.068790324
""
""
""
0.097408168
""
0.11180153
""
""
""
""
""
""
""
0.096851051
""
""
""
""
""
""
""
""
""
""
0.029146267
""
""
""
""
0.074192315
""
""
0.11054245
0.12631914
""
""
""
""
0.10294569
""
""
""
""
""
0.096699446
""
""
""
""
""
""
""
0.091483258
0.15183021
""
""
""
""
0.023591541
0.041605882
""
0.048566673
""
""
0.10362775
0.16328412
""
""
""
0.092513181
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075205013
""
""
""
""
""
0.081729233
""
""
""
""
""
0.076321192
""
""
""
0.028630018
""
""
0.075601786
""
""
0.038605418
""
0.10911392
0.043836851
""
0.075870939
""
""
0.045649327
0.10038698
""
""
0.015454236
0.15815963
0.099742018
""
0.1376297
0.058078855
""
""
0.059087511
0.13338692
0.14701457
0.027043467
0.082835905
""
0.029672185
0.026760275
0.20044431
0.030628171
0.020907603
0.044387031
0.036457248
0.093188182
0.042005587
0.068926819
0.034378327
0.092291012
0.064647302
""
0.11184746
0.037011795
0.056040831
0.041570082
0.067552626
0.15292163
""
0.070905156
""
0.057896785
0.094782658
0.11417562
0.045285694
""
0.051843964
""
""
""
0.10146859
""
""
""
""
""
""
""
""
""
0.056783136
""
0.20513503
""
""
0.037752919
""
""
""
""
""
""
""
""
0.068073049
""
""
""
""
0.11706461
""
""
""
0.074221715
""
""
""
""
""
""
""
""
""
""
""
0.13753115
""
""
""
""
""
""
""
""
""
""
0.11586452
""
0.062860973
0.071726538
0.11452665
0.099315181
0.068978846
0.079175919
""
""
0.10812165
0.070058659
0.096007682
0.079393111
0.12308242
""
0.060683209
""
0.064719245
0.040615268
""
""
""
0.077639453
0.12429127
""
""
""
0.043586232
0.057287768
""
""
""
""
""
""
""
""
""
0.14660436
""
0.038637064
""
0.051968545
""
""
""
0.10121626
0.084396526
0.15070091
""
""
""
0.08911857
0.072632894
0.18086483
0.041863225
""
""
0.079608001
""
0.039911039
0.079022996
0.04892214
0.033618048
0.049060214
0.068132274
""
""
0.072547935
0.093936548
0.075696364
0.064932577
""
""
""
""
0.08806207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099862672
""
""
0.19497131
""
""
0.089061961
""
0.083811037
""
""
0.16057022
""
""
""
""
""
""
""
0.061592039
""
""
""
0.114368
""
""
""
""
""
""
""
0.20331249
""
""
""
0.073786691
""
""
""
""
""
""
0.070311293
""
0.14848217
""
""
""
""
""
0.099213667
0.11734883
""
""
""
""
""
""
""
""
""
""
""
""
0.051984891
""
""
0.11616023
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093100809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08046522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
