staytract_asian_female_p25
""
0.069450192
""
""
""
""
""
0.1156821
""
""
""
""
""
""
""
0.18824837
""
""
""
""
""
""
0.1741485
""
""
""
""
-0.038155511
""
""
""
""
""
""
0.24627252
""
0.1334054
""
""
""
0.17971225
0.17153773
""
""
0.13695334
""
""
""
0.18195346
""
0.093691558
0.16847722
""
""
""
""
""
""
0.08892756
""
0.1038093
""
0.12147294
""
""
""
""
""
""
0.1699259
""
""
""
""
0.28460979
""
""
0.27149892
""
0.18729039
0.22478934
""
""
0.28827262
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070982151
0.20591635
0.00010999749
""
""
""
0.15299018
-0.0053815292
""
0.15700492
0.20754148
""
0.014831344
0.1300711
""
""
""
0.03761835
""
""
""
""
""
""
""
""
""
""
""
""
0.2553072
""
""
""
""
""
0.25470173
""
""
0.21212865
""
""
""
""
""
""
""
""
0.017578419
""
""
""
""
""
""
""
0.31287426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34945652
""
0.097213611
""
""
0.43041852
""
""
0.16777381
""
""
""
""
""
0.27140194
0.14991876
""
""
0.20579992
""
""
0.1674373
""
""
0.20612764
0.22381762
0.085355222
0.14346963
0.2186707
0.16040722
0.10853063
""
0.20620318
0.15536185
0.13925025
""
0.21471244
0.07657437
0.16686161
""
0.21620975
0.16191651
""
""
0.15859731
0.14081898
0.0098053291
0.21399105
0.13521342
""
0.15802374
0.1908548
0.14661749
0.18340401
0.20623156
0.27626154
0.16337077
0.18638228
0.24330676
0.19424956
0.19965892
0.2468062
0.14951472
""
0.073925734
0.18514468
0.16677472
0.17075531
0.23091541
0.25232679
""
0.26432374
0.33412254
0.18566941
0.19990009
0.18599322
0.18406962
""
0.12933391
""
""
""
0.20493923
0.1290292
""
""
""
""
""
""
""
""
0.19221789
""
0.12290207
""
""
0.12160213
0.22958159
""
""
""
""
""
""
""
0.15654685
""
""
""
""
0.19270533
""
""
""
0.20361038
""
""
""
""
""
""
""
""
""
""
""
0.051989574
""
""
""
""
""
""
""
""
""
""
0.13916659
""
0.21171676
0.20675778
0.27677593
0.14075372
0.17983796
0.2106995
0.18712835
0.14973763
0.13910428
0.21693081
0.16001248
0.18689875
0.18953036
""
0.1624323
""
0.19509092
0.21288545
""
0.15595947
0.20880793
0.17307147
0.21311396
""
""
""
0.17659606
0.19187061
0.32402948
""
""
""
""
""
""
""
""
0.28380933
0.093156271
0.19319655
""
0.089366935
""
""
""
0.26505601
0.17370486
0.076538056
""
""
""
0.15585449
0.11660971
0.1564689
0.18068029
-0.050008357
0.48084617
0.16405907
""
0.19564076
0.20805731
0.18046404
0.13278627
0.23510672
0.092847332
0.16253157
0.13527451
0.17329842
0.17829369
0.16951872
0.2028574
""
""
""
""
0.19249029
""
""
""
""
""
""
""
0.20550972
""
0.15116473
0.22393531
""
""
0.10696448
""
""
""
""
""
""
""
""
0.2453589
""
0.46659088
0.44646952
""
0.17610325
0.28347716
""
0.077058561
0.25873247
""
0.18475389
""
0.15458487
""
""
0.092060015
""
0.092062101
""
""
""
""
""
0.19257604
""
""
-0.072596513
0.094759159
""
""
""
""
""
""
""
0.23507254
0.045388922
0.26849726
""
0.15563722
""
""
0.028885212
0.13499299
""
""
0.20657583
0.34322396
0.15095006
""
""
""
""
""
0.17580116
0.13858759
""
0.44621769
""
""
""
""
""
""
""
""
0.039244723
""
0.22145118
""
""
0.15109767
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19186577
""
""
""
0.17505968
""
""
""
""
""
""
""
""
""
""
0.10055769
0.1653515
""
""
""
0.084350683
""
""
""
""
""
""
""
""
""
0.057122614
0.24860092
""
""
""
""
""
""
""
""
""
0.051195413
""
""
""
""
""
""
""
0.21696404
""
""
""
""
0.32099736
0.28756675
0.38582829
0.34223476
0.18973468
""
0.29035932
""
""
""
""
""
""
0.066785559
""
""
""
0.11525246
""
""
""
""
""
0.086527944
""
""
""
""
""
""
""
-0.018517397
0.13172042
""
""
""
""
""
""
""
""
""
""
""
""
0.21006323
""
""
0.16500561
""
""
""
""
""
""
""
""
0.19863287
""
""
""
""
0.45285359
0.19023278
""
""
0.017117627
""
""
0.170067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091967218
""
""
""
""
""
0.19653915
0.20578569
0.18215179
""
0.15108371
0.013766908
""
""
""
""
""
0.091392435
0.1113165
0.14697917
""
0.20195442
0.22384027
""
""
""
""
""
""
""
""
""
""
0.062146652
""
""
""
""
""
""
""
""
0.041466199
0.095952503
""
0.17683008
""
""
""
""
0.21817908
0.17803584
""
0.2248372
""
""
""
""
""
-0.034255635
0.2197995
0.13646838
0.086037382
""
""
0.10632467
0.30199251
""
""
""
""
""
""
0.16499704
""
""
""
""
""
""
""
0.16102067
""
