somecoll_hisp_female_p25_se
""
""
""
""
0.12823558
""
""
0.13140461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11994084
""
""
""
""
""
""
""
0.13693194
""
""
""
0.12377022
""
0.14417188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082393751
""
""
""
""
0.1504561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052561212
0.079486765
0.11944772
0.11447141
""
""
0.013520197
0.066194102
0.11251169
0.020571975
0.052850954
0.048623603
0.085120261
0.033201426
""
""
""
0.071778871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10488015
""
""
""
""
""
0.10664308
""
""
""
""
""
0.079464406
""
""
""
0.023844726
""
0.12340974
0.055402096
""
0.11416718
0.029460857
""
0.11626444
0.01544661
0.11362346
0.12350454
0.024572127
""
0.019097708
0.039833367
""
0.18684423
0.005066108
0.040430792
0.084464774
""
0.093195692
0.031287387
""
""
0.023620877
0.064431541
0.13994661
0.012165004
0.071726963
""
0.01298357
0.024191769
0.059599116
0.012835989
0.012122047
0.035976544
0.023761727
0.053369708
0.02942162
0.029702576
0.019302361
0.035909738
0.08352524
""
0.14366014
0.042291097
0.045080688
0.024344837
0.055940811
0.094020776
""
0.020209761
0.15485872
0.020824194
0.048763238
0.081233479
0.034383912
0.10886424
0.042195309
""
""
""
0.064464413
0.15708655
""
""
""
""
""
""
""
0.13113512
0.022597335
""
0.1333624
""
""
0.041554235
0.17411476
0.15037377
""
""
""
""
""
""
0.045363676
""
""
""
0.1207909
0.067928366
0.095845304
""
""
0.086963758
""
""
""
0.12636124
0.099708706
0.098563567
""
""
""
""
0.14262244
0.039036844
""
0.13324875
""
""
""
""
""
""
""
""
0.041141402
""
0.035692755
0.035105575
0.12718259
0.12221351
0.041802872
0.088316604
0.17111792
0.13014238
0.12609647
0.062046502
0.11050041
0.047742192
0.079594225
""
0.13721667
""
0.065502241
0.019510591
""
0.10853919
0.14597622
0.11290754
0.047816094
""
""
""
0.058144309
0.078121521
0.16712514
""
""
""
""
""
""
0.11543806
0.095760606
0.10135512
0.087501809
0.024803607
""
0.10854718
""
""
""
0.08251144
0.045367956
0.091420002
""
""
""
0.055691049
0.077019118
0.11965834
0.009688057
0.081557222
""
0.10601786
0.098505422
0.024000579
0.036888346
0.027284892
0.066586152
0.048742488
0.044617251
""
0.15002514
0.069568709
0.1159748
0.074704476
0.044839703
""
""
""
""
0.052289035
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10281271
0.13385494
""
""
""
""
0.082627237
""
0.067501828
""
""
0.18247505
""
""
""
""
""
""
""
0.055580966
""
""
""
""
""
""
""
""
""
""
""
0.26089448
""
0.16172764
""
0.063776612
""
""
""
""
""
""
0.054139346
""
0.066111244
""
""
""
""
""
0.1750806
0.16157076
""
""
""
""
""
""
""
""
""
""
""
""
0.14699759
""
""
""
