kfr_native_other_male_p75_se
0.054384615
0.09863577
""
0.046920545
0.064603396
""
0.036539588
""
""
0.084217623
0.070642784
0.033522073
""
""
0.084276915
""
""
0.057407875
""
""
0.074013703
0.035454202
0.072067998
0.088952087
0.026593516
""
0.08609724
0.046512052
0.02684924
""
""
""
0.034513384
0.031207705
""
0.058383338
""
""
""
""
0.074462764
""
""
""
""
""
0.037782438
0.074909605
0.042670242
0.082166433
0.049255561
0.061052795
0.10391066
""
""
0.049250416
""
""
""
0.081737474
""
0.043320101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036468219
""
""
""
""
0.032508451
""
""
0.054407511
0.042231221
0.058519397
""
""
""
0.052345093
""
""
0.086551614
0.073569968
0.025042735
0.050905697
0.059520125
0.03043323
0.038310584
0.062158376
0.038800359
0.03288348
0.054887459
0.030247031
""
0.106975
0.067936309
0.069449089
0.047656119
""
0.040503178
0.044341467
0.041448113
""
""
""
0.082137048
""
""
0.086873554
""
0.061402172
0.061670948
""
""
""
0.022296984
""
""
""
0.08122386
""
0.054341286
0.071665734
""
""
0.055572443
0.062862702
""
""
""
""
0.052443702
""
""
""
""
0.037820429
0.09082333
""
0.032684181
0.078307666
""
0.065790474
""
""
""
""
0.03856568
0.019117914
""
0.011076627
0.051675525
0.07181026
0.058404095
0.047825459
0.013779942
0.033019438
0.066135898
0.036733381
0.095780097
""
0.031240828
0.026825618
0.065742463
0.060659729
0.086191982
0.076441698
0.028509784
0.1299001
0.11538528
0.0253655
""
""
0.05307515
""
""
0.064162411
0.036658507
""
""
""
0.053463474
0.052088387
0.032653902
""
0.033181015
0.045154136
0.082633644
0.078613088
0.053636897
0.045012992
0.026945526
0.073721446
0.059693612
0.052504018
0.070244767
0.065469183
""
""
0.041631829
0.040413655
0.038162593
0.019317579
0.072536618
0.070927903
0.079643928
0.085940167
0.071422778
0.081501998
0.023694197
0.054197468
0.062189732
0.041587196
0.022542756
0.042289607
0.046190798
0.054839917
""
0.087071389
""
0.075906493
""
0.058786023
""
0.10202419
0.090819992
""
0.093790852
0.044693865
""
0.076242156
0.063166186
0.031791404
0.077154249
0.054051429
0.022353375
0.051596377
0.050654139
""
0.054251898
""
""
0.030652635
""
0.03789138
0.063221835
0.041876331
0.031220391
0.033636265
0.029715791
0.016190888
0.033639506
0.016081702
0.015102759
0.038088072
0.048849434
""
""
0.067281306
""
""
0.039140176
0.05432865
0.07963641
0.050479539
0.027590765
""
""
0.016066471
0.027030731
0.096222788
0.040170513
0.015281722
0.091227174
0.11671878
""
""
0.09743569
0.07547982
""
""
""
0.066976532
0.080166623
0.055598263
0.01450099
0.087221101
0.053633731
0.049032405
""
""
""
0.0894382
0.084078871
""
0.06157355
0.062964968
""
0.04656655
0.041411575
0.045754392
0.072310001
0.049797926
0.060960155
0.060459863
0.079777732
0.039480496
""
""
""
0.075842217
0.04814247
0.090090364
0.081582449
0.049958568
""
0.045049343
0.03400518
0.020792538
0.075064294
0.012938948
0.039695311
0.071262322
""
0.018452343
""
""
0.061408926
0.045836583
0.074725553
""
""
""
""
""
0.080565766
""
""
""
0.067180939
0.080931298
""
0.077425912
""
""
0.097285196
""
0.038704164
""
""
""
0.093333833
""
""
""
""
""
0.11386113
""
""
""
""
""
""
0.066438071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050864361
""
""
""
""
""
""
0.056073923
""
""
0.076373436
0.05476572
""
""
""
0.061166435
0.086399637
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049739532
""
""
""
0.060632586
""
""
""
""
""
0.065762579
""
""
""
""
""
""
""
0.081810676
""
0.048963822
""
""
0.027266635
""
""
""
""
""
""
0.028850567
""
""
0.070344046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039604068
0.015820714
""
""
""
""
0.098213539
""
""
""
""
""
""
""
""
""
0.068097711
0.041267309
0.028232509
""
0.098500505
""
""
0.047616668
0.073327035
0.021315737
0.078717165
""
""
""
0.058042727
""
0.039154369
""
0.047029153
""
""
0.03705015
0.032328907
0.047515646
0.059399813
0.014904712
0.064300612
""
0.065619968
0.044143729
0.078431256
""
""
""
""
""
""
0.060781952
0.06970261
""
0.072666667
""
""
""
