somecoll_black_male_mean
0.47219193
0.36972696
0.30815381
""
""
0.48386586
0.28735116
0.43939975
0.45773032
""
""
0.46669447
0.21687548
""
""
0.31962752
0.47561437
""
""
0.39875442
""
""
0.5377779
0.40440297
""
0.40448052
0.41053051
0.48726511
""
""
""
0.42300755
0.28679532
0.45224172
0.39668578
""
0.4677034
""
0.49303016
0.30914205
0.49036956
0.66943914
0.38422731
0.50696301
0.50683743
0.34461126
""
""
0.41061577
0.55947471
0.43453717
0.2509096
0.55873626
0.28360829
0.38009235
""
0.43457255
""
0.65818292
0.38030714
0.45939532
0.52433556
0.40830809
0.41784209
""
0.35448787
""
""
""
0.64874911
""
""
""
""
0.66925281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54701227
""
""
""
""
""
0.58815557
""
""
0.57481295
""
""
""
""
0.35327581
""
""
""
""
""
""
""
0.25468531
0.50174361
""
""
""
0.24263139
""
0.54606926
""
0.39373961
0.34967121
""
0.53421593
""
0.58549321
""
""
0.52642673
""
""
0.46785846
0.30617258
""
""
""
""
0.4992325
""
""
""
0.18050219
""
""
""
0.50743186
""
""
0.30916768
0.46439859
""
""
""
""
0.4711293
""
0.34355262
""
""
""
""
""
0.49511197
""
0.52215034
""
""
""
0.29286885
""
""
""
0.33505654
""
""
""
""
""
0.53326494
""
""
""
""
""
0.61092043
""
""
0.5494976
""
""
""
""
0.40469673
0.50101316
""
""
0.54757661
""
0.57058299
""
""
0.59589088
""
""
0.61962003
""
""
0.67181724
""
""
0.60873383
0.56669545
""
0.5846647
0.60760778
0.62517965
0.49745953
""
0.63856763
0.49800298
0.7166447
""
""
""
""
0.58241928
0.77674967
0.44030353
""
""
""
0.71954107
""
0.60541451
""
""
0.41046876
""
0.54348159
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54213589
""
""
""
""
0.5083639
""
""
""
""
""
""
""
""
0.5091241
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60752225
0.56018466
""
0.73628473
0.46780929
0.50013137
""
""
0.46559468
0.37495059
0.37894839
0.45799667
0.51132017
""
0.42411816
""
0.54658741
0.53524631
""
0.66957247
""
0.50675398
0.45863342
0.33142248
""
""
0.42000234
