kid_asian_pooled_blw_p50_n
8.313055
65.166641
""
""
""
""
""
60.684574
""
""
""
""
""
""
""
27.506882
21.892902
""
""
""
""
""
47.496864
16.157337
""
36.163933
""
35.058449
""
""
""
""
""
""
116.21532
20.398439
602.02588
""
54.885311
""
153.02185
15.747766
""
""
354.99576
""
""
25.983046
1173.663
""
233.19925
34.608593
""
""
""
""
""
12.636214
111.0839
""
16.436129
""
74.254166
""
""
""
""
6.4281859
86.774414
2165.2073
""
""
""
""
162.49173
""
""
138.84775
61.70755
65.756195
516.77704
""
""
46.260841
""
""
""
""
""
27.809164
""
""
""
""
""
""
""
161.39517
100.66653
17.253384
""
""
""
6434.707
116.53423
37.210217
1407.1742
116.98244
41.398735
95.65593
144.02499
""
""
""
242.18291
""
""
""
""
""
""
""
""
""
""
""
31.669859
129.21609
15.450596
""
""
""
""
33.113426
""
""
80.074692
""
""
""
""
""
39.421253
""
""
41.76733
""
""
""
""
""
""
""
30.959259
""
""
21.403278
12.727605
""
""
""
""
""
""
""
""
""
""
53.222065
""
453.08713
""
""
65.813797
33.078583
""
706.9256
""
""
""
16.901445
""
269.93634
37.29335
""
35.402672
29154.914
""
28.71199
1947.3162
26.416395
38.833271
8160.1592
217.147
188.14082
18757.568
384.50623
404.07239
352.73035
""
3414.2859
423.41144
38.747765
10.726101
128619.05
187.79123
899.10815
""
128.66354
4846.6074
""
""
2354.5298
238.97412
48.979897
49184.637
563.20807
""
6320.1411
23018.154
116.18972
9488.5518
24519.762
23005.184
12584.784
402.02176
9297.8203
1312.98
38752.504
515.01349
802.65552
""
138.34273
3526.7849
1333.7463
3860.4177
1958.5093
81.981606
""
2633.6858
37.213657
2983.7214
1431.4264
1742.2826
1675.6022
""
2183.2847
""
""
""
564.28925
205.15237
""
""
""
""
""
""
""
""
1897.5778
""
424.00851
""
""
1040.5187
20.091478
16.967957
""
""
""
""
""
""
1122.7192
""
""
""
5.945672
295.36969
""
""
""
76.545418
""
""
""
7.4346004
7.2115612
""
""
""
""
""
""
96.909706
""
""
""
""
""
""
""
""
""
""
78.589157
""
2416.0308
1981.3087
216.17651
200.44377
1711.0659
525.62842
195.11562
82.737419
228.06621
1055.489
165.98058
1235.3754
416.71918
""
388.5708
""
625.47992
4821.9531
""
106.47129
82.41671
209.89651
188.90005
37.614418
14.029695
""
1952.0256
820.68835
58.617741
""
8.8533726
""
""
""
""
14.749014
35.498154
106.44984
87.343597
2621.865
""
76.653961
17.869608
""
""
232.0412
331.98209
413.73929
""
""
""
244.34251
256.54428
84.921127
3665.7983
62.34296
27.622158
369.36258
33.893505
4024.9844
550.52081
1987.0876
467.94565
2845.1323
605.64386
58.319668
99.032211
281.3147
126.98702
278.51013
1005.2177
14.037176
""
""
""
506.14627
""
18.336327
""
""
""
""
""
48.413605
""
229.71942
51.432781
""
""
167.95703
""
""
""
21.162621
35.826065
""
""
""
19.749458
""
82.546158
65.135193
""
520.26068
18.922405
""
140.84048
266.46463
""
1867.9318
""
2191.4597
""
17.4995
157.92525
""
75.63372
""
15.404289
""
""
""
3540.21
""
""
53.088783
132.18536
""
""
18.083382
""
""
""
""
249.05859
135.15793
78.135605
""
2638.9971
""
""
49.246212
33.893192
""
""
7384.3574
125.73308
347.61755
""
""
""
28.002571
""
240.35252
185.32126
""
100.75768
""
""
""
""
""
""
""
""
26.033951
25.433424
118.00288
""
""
154.4351
""
""
""
""
""
""
""
""
""
""
""
""
""
252.2207
63.907063
41.175594
""
51.673935
""
""
""
""
""
""
""
""
""
""
224.15575
212.84464
""
""
""
65.968727
""
""
27.440557
""
""
""
""
""
""
24.475389
58.795971
9.3589859
""
""
71.664749
""
""
""
17.378067
35.972904
94.187508
20.615185
""
""
""
""
""
""
122.57769
""
""
""
""
2009.6218
25483.779
1418.6001
2597.1018
537.90106
""
54.274315
""
""
27.647564
""
""
""
46.332214
""
""
""
103.04723
""
""
""
""
""
41.572929
""
""
""
""
""
""
""
59.415417
33.037365
""
""
""
10.507574
""
14.448565
""
""
13.278641
""
""
""
92.051582
""
""
24.510923
""
""
10.996546
""
22.105968
""
""
""
623.89679
32.726917
""
""
""
27.208115
24090.623
""
""
75.830086
""
""
5520.2856
""
""
9.8402233
""
""
""
9.4804516
""
""
3.9672754
""
""
""
""
13.631424
""
125.74004
""
7.4486904
""
""
""
640.73444
28.148602
45.310204
18.092924
1710.726
39.52663
""
28.434456
2.5183313
14.114397
33.332836
276.66721
85.309593
47.056671
5.4688606
142.94199
14.94838
""
""
""
""
""
""
""
9.9513779
""
17.962437
206.99657
""
""
""
""
""
""
""
""
137.53101
164.2106
""
186.56741
""
""
""
""
39.944248
84.108452
""
31.839542
""
""
""
""
""
26.488306
915.1814
24.464634
518.79083
""
""
549.02643
95.744049
""
""
17.262676
""
""
28.972015
62.472809
""
""
""
""
""
""
25.177883
29.914125
4.6162868
218.4364
""
26.762407
""
""
""
""
34.545586
""
341.7941
6.4246788
""
63.18895
""
68.441841
9.122756
45.498947
""
""
""
""
78.626808
22.55718
33.310581
""
281.97903
45.80859
""
44.241066
1047.5741
20.167679
""
""
172.8127
""
""
""
21.174576
""
""
""
""
""
""
80.496361
""
""
""
""
""
""
325.40454
""
18.777428
""
""
""
""
""
327.81055
""
""
144.52336
""
70.037529
3.9974985
""
7.7979183
""
50.196136
""
""
""
""
""
""
""
""
""
65.888756
7.3443718
""
""
172.65303
""
""
""
""
""
47.683754
""
""
""
""
""
35.811737
""
41.792023
""
""
""
29.202242
""
30.119465
""
""
""
""
""
""
""
""
53.777752
""
""
""
69.501991
""
""
""
""
""
16.657808
""
320.30582
""
""
""
23.54866
228.45203
""
""
""
""
26.072477
61.970402
42.19479
""
""
""
""
""
50.488144
""
""
""
""
""
""
1347.3339
71.868713
14.474039
""
""
404.75769
""
20.667839
266.00455
""
""
""
""
23.307783
3.1029968
""
""
38.612949
""
22.471382
470.13675
""
""
""
""
""
""
""
""
""
22.662191
""
""
""
""
""
""
""
""
""
112.13219
15.876489
""
""
""
180.57646
""
""
15.944222
""
160.73412
103.62749
""
91.455429
""
""
""
""
""
""
""
""
20.922302
""
""
""
""
""
1061.5183
""
""
""
""
""
40.716209
""
""
""
137.69153
7.0822248
""
""
""
""
""
18.037195
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.137131
""
""
163.92439
""
""
""
89.358315
""
2122.355
122.41489
103.33488
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
572.30182
""
""
""
""
11.382565
""
""
70.684242
""
12.132412
""
""
""
""
20.050333
""
""
""
45.543804
""
""
""
""
42.811218
""
""
""
""
""
37.722645
""
""
""
466.85986
""
""
34.914581
""
""
""
""
""
""
""
15.116545
""
137.63263
""
""
""
9.8342819
""
""
26.161495
""
1154.0148
20.941813
""
69.878166
""
""
""
""
""
""
""
""
""
""
""
""
""
56.71796
""
""
36.637432
""
""
""
""
""
27.466516
""
""
""
""
""
""
""
""
""
""
13.097468
""
""
""
""
0.66396201
""
""
""
""
""
""
6.9947658
""
""
""
""
""
""
""
""
200.38774
""
""
""
""
""
""
15.231995
""
29.190184
""
""
""
""
154.88779
215.47488
123.67088
""
""
""
""
""
""
1159.4701
""
""
""
""
""
347.97388
""
""
2157.3674
""
249.36169
109.78014
""
29.257814
19.0555
""
""
""
2063.8533
106.59535
153.08656
""
159.00116
""
""
""
185.88388
29.449755
""
""
32.298016
41.090206
121.51509
237.49902
133.47334
69.666618
""
207.41531
""
295.24567
85.540634
15.310244
""
""
""
""
""
54.793941
46.136547
642.7464
""
""
98.673965
""
""
""
96.175468
""
37.465904
27.007893
""
""
175.00778
27.355059
1142.3105
2570.6538
42.711723
""
86.411087
38.929535
217.16426
36.224594
325.01248
""
277.83252
2075.1626
""
10143.611
2795.2463
22.65188
127.35246
20.19038
54.130131
134.99973
237.00528
26.039057
796.70972
166.77209
137.47823
773.04236
""
2219.1816
92.573082
762.09357
474.23892
9907.667
""
4024.7957
478.5018
6486.2212
2592.4414
""
""
58.395527
""
""
