kir_stycz_pooled_pooled_mean_se
0.016514488
0.015988497
0.013099862
0.012578281
0.01116024
0.012039251
0.012868148
0.01838471
0.0096800337
0.013245104
0.01807199
0.015124966
0.017963871
0.020675261
0.011735148
0.013883875
0.015441727
0.013262716
0.01268811
0.012986278
0.011623691
0.011197438
0.012853224
0.015715241
0.011685274
0.013306958
0.015697801
0.013309995
0.013715681
0.018373838
0.015144248
0.011930391
0.018670583
0.010720817
0.017842649
0.018180463
0.021975219
0.016442347
0.043526389
0.012850182
0.0098933987
0.012965987
0.016795453
0.014991319
0.02048262
0.023762055
0.025057793
0.017357461
0.01791898
0.022117585
0.01963832
0.014913295
0.023094807
0.014447438
0.01635278
0.013436773
0.011910792
0.012603801
0.017364141
0.013420665
0.015202128
0.011121957
0.016859053
0.012585308
0.011063608
0.020511651
0.013141704
0.020727122
0.0183434
0.020158177
0.017305346
0.019875189
0.013851647
0.011850582
0.019938624
0.017749682
0.025011443
0.012305632
0.0096280593
0.010810356
0.011638366
0.014807233
0.011310305
0.019054705
0.018986337
0.013031075
0.010669802
0.01237
0.013380916
0.01441183
0.012808465
0.010917037
0.011456258
0.0095313014
0.0097092986
0.01219135
0.03033198
0.01909662
0.012955417
0.014072017
0.013539535
0.013659257
0.010310059
0.014319913
0.013603389
""
0.014703057
0.01318778
0.011298975
0.014125858
0.011619952
0.0168196
0.011883233
0.014804992
0.012504484
0.022104857
0.01611474
0.016989732
0.01550775
0.018889619
0.015645338
0.0125281
0.013606664
0.017612888
0.016693715
0.013516361
0.011710754
0.020251838
0.017247533
0.013028038
0.020771734
0.019061236
0.023304407
0.027833408
0.025706749
0.03249405
0.015132512
0.028610082
0.013767575
0.015818931
0.01370018
0.027483027
0.022066653
0.015252639
0.018858502
0.019062506
0.020473825
0.023654265
0.017128861
0.015956728
0.017292717
0.02636019
0.027345216
0.016923256
0.020754943
0.015506485
0.030535532
0.025261017
0.022563621
0.017736094
0.013426693
0.019253777
0.01362142
0.011032129
0.013819678
0.014882986
0.014948033
0.015480164
0.023841567
0.014225748
0.015341591
0.013769864
0.012858707
0.014161714
0.014160424
0.01533698
0.01381507
0.015062404
0.015397792
0.020452103
0.022493601
0.017927676
0.025058337
0.016530123
0.014761039
0.019762469
0.022315279
0.018161308
0.016499715
0.01610427
0.020778917
0.015579614
0.023648843
0.020874614
0.018838864
0.026869215
0.021710232
0.01949947
0.029432269
0.02840849
0.017889146
0.023016382
0.024890712
0.021295661
0.016945589
0.031179333
0.033566188
0.012858824
0.010510128
0.012492192
0.014229889
0.013994212
0.01371011
0.012652511
0.013678977
0.011732965
0.011304659
0.015149177
0.02142847
0.01344165
0.017745716
0.01403434
0.011645898
0.019001387
0.017638508
0.011011464
0.020055238
0.023611067
0.020873459
0.023750264
0.02090144
0.012162529
0.014400423
0.012027355
0.013862222
0.013306491
0.015535488
0.017080205
0.012526802
0.011992886
0.019035837
0.01990209
0.014010396
0.014075871
0.012048513
0.010582374
0.022283677
0.022155322
0.018184921
0.018008467
0.026864029
0.027672423
0.015585153
0.01162486
0.014334416
0.016741244
0.012223149
0.013017169
0.013542342
0.013539759
0.011058755
0.019125417
0.015037404
0.014496613
0.015111711
0.026604874
0.013068971
0.015978264
0.011227634
0.014608622
0.020823367
0.011268125
0.013546015
0.012054257
0.016463947
0.017335979
0.010692384
0.01286279
0.017034007
0.012391197
0.014130667
0.018144345
0.013126248
0.01300103
0.015364564
0.016134648
0.019546412
0.020605378
