kir_native_other_male_p25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3922607
""
0.48821366
""
""
""
""
""
""
""
0.51986694
""
""
""
0.44970593
""
0.52464217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48921898
""
""
""
""
0.59480888
""
""
0.45929375
0.48295408
""
""
""
""
0.39121807
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42967993
0.31741863
""
""
""
""
0.4557628
0.52448148
0.58000404
0.50247031
0.4442904
""
0.56573522
""
""
""
""
0.39740866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54102623
""
""
""
""
""
0.32472658
""
""
""
""
""
0.44919053
""
""
""
0.43684834
""
""
0.45738426
""
""
0.46368563
""
0.34332195
0.39866441
""
0.3858932
""
""
0.39805323
0.27155852
""
""
0.46707731
0.38297436
0.6148361
""
0.44342843
0.49007571
""
""
0.48140725
0.3577227
0.47013974
0.46490318
0.50589263
""
0.46138626
0.43524835
""
0.47594693
0.45403361
0.53278762
0.47747159
0.55142784
0.46022961
0.48939699
0.54183471
0.41467425
0.40366286
""
0.45493144
0.48393363
0.49746108
0.42615142
0.580046
0.54740787
""
0.43677974
""
0.48794767
0.27449462
0.43640724
0.55573457
""
0.46667096
""
""
""
0.32788581
""
""
""
""
""
""
""
""
""
0.46288863
""
0.66761869
""
""
0.47200865
""
""
""
""
""
""
""
""
0.37310204
""
""
""
""
0.33904096
""
""
""
0.39345279
""
""
""
""
""
""
""
""
""
""
""
0.3834461
""
""
""
""
""
""
""
""
""
""
0.49818814
""
0.4255597
0.46402565
0.25777912
0.54757202
0.36078021
0.4104901
""
0.5064351
0.67403769
0.46003968
0.43778077
0.43462661
0.34616622
""
0.40831047
""
0.38105521
0.44260931
""
""
""
0.39091757
""
""
""
""
0.4944621
0.59204519
""
""
""
""
""
""
""
""
""
""
""
0.41409454
""
""
""
""
""
0.44828057
0.47466016
0.39477119
""
""
""
0.49666971
""
""
0.35058025
""
""
0.42240196
""
0.48598966
""
0.41640815
0.41556579
0.43734014
0.41194874
""
""
0.60615057
0.35299906
0.55304164
0.50073832
""
""
""
""
0.41709426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40396741
""
""
0.55792493
""
""
0.43430451
""
0.45792559
""
""
0.33834699
""
""
""
""
""
""
""
0.43414593
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42322206
""
""
""
""
""
""
0.51410228
""
""
""
""
""
""
""
""
0.4896774
""
""
""
""
""
""
""
""
""
""
""
""
0.43128285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47816804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48663297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45713532
0.51189232
0.43041089
0.50140762
