somecoll_black_female_p25
0.58556306
""
""
0.61494696
0.62924856
0.62996566
0.61886936
""
""
0.52893525
0.56432855
0.6225332
""
""
0.58403939
""
""
0.55656791
""
0.52170008
0.57397902
0.6900447
0.67275238
0.60081476
0.62922329
0.60147387
0.70230478
0.65643376
0.64570189
0.6977371
0.63905275
0.71258032
0.57971191
0.66887712
0.65457302
0.63528746
0.65920889
0.65264511
0.63539571
0.62164408
0.64759016
0.6523025
0.77661502
""
0.67134714
0.5793525
0.63225955
0.46402296
0.58966559
0.58128607
0.57038206
0.53514034
0.53423822
0.58305687
0.70115566
0.55398506
0.55013549
""
0.49358696
0.63608766
0.62383652
0.67074424
0.48827425
0.51522511
""
""
""
""
""
""
0.56283033
0.61852413
0.61444229
0.65661216
0.60514855
""
0.60881913
0.54822356
0.58043635
0.59586447
0.58593291
0.58293205
""
0.68402392
0.5983358
0.48666915
0.40212142
0.61383319
0.58745217
0.58018404
0.54387188
""
""
0.5862422
""
""
0.54622215
0.56902558
0.59607208
0.55494291
0.55998266
0.65474278
0.62081593
0.55922902
0.6003657
0.60902441
0.61684567
0.55641824
0.60669255
0.5656929
0.62565839
0.58284873
0.65168512
0.63122928
0.63261288
0.6097061
0.64276749
0.48006409
0.53149825
0.68338627
0.60747558
0.46565974
0.56732821
0.6498763
0.56463426
0.66199285
0.55083483
0.56161439
0.51531941
0.55989617
0.61230332
0.61278939
0.60165793
0.46111378
0.65361762
0.56928009
0.54464847
0.6448589
0.5858807
0.54966843
0.6840958
0.55645192
0.64745462
0.66762382
0.67569977
0.51954645
0.54971313
0.67885345
0.62777621
0.63300753
0.6420877
0.62844014
0.61813945
0.54857099
0.5452159
0.6193707
0.48034292
0.52473384
0.57748812
0.52486646
""
""
0.482658
0.55421424
0.68567526
0.62729561
""
""
""
0.69527149
0.63079435
0.58645821
""
0.59890014
""
""
0.68159449
0.61046743
""
""
""
""
0.69722718
""
0.48299843
0.59703577
""
""
0.64987874
""
0.61827481
0.74695677
0.6300019
""
0.47803685
0.73863059
0.66588384
0.56468248
0.59407824
""
0.64067972
0.58058476
""
0.36977705
0.54948521
0.57586247
0.59440506
""
0.49286684
0.58528632
""
0.65679502
""
""
0.68206197
0.71641153
0.57444978
0.614245
""
0.55075967
0.71470112
""
0.62130898
""
0.61913377
0.59416944
""
0.63740385
0.68826336
0.58854878
0.55461156
0.61614662
""
""
""
0.57580864
""
0.73537284
""
""
0.73885864
""
0.60145795
0.59650958
""
0.35468024
0.52981812
0.57524103
""
0.77911782
0.61831576
0.59474361
""
""
0.52753127
""
""
0.63176817
""
0.65956658
0.60137492
0.54627371
0.57059318
0.55006945
0.61995572
0.6997714
0.57626301
0.64653629
0.59208387
0.55479467
0.54276109
0.47125512
0.44589806
""
""
""
0.49037454
""
""
""
0.63166183
""
""
0.72993493
0.61628819
""
0.67050409
0.66565901
""
""
""
""
""
""
""
""
""
""
""
""
0.67587852
""
""
""
""
""
""
""
0.67258161
""
0.60220605
0.58070976
""
""
""
0.37735394
""
""
""
""
""
0.66460127
""
""
""
0.62331909
0.64628297
""
""
0.60656059
""
0.62474555
0.61125344
0.59064507
0.69327086
0.63681334
0.57983744
0.84538031
""
0.63049525
""
""
0.60505408
0.5988133
0.57275915
""
""
""
""
""
0.52381712
0.43061897
0.66731191
""
0.74127328
0.69324136
""
0.50104666
""
0.522331
0.59635121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70239842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67758989
""
""
0.68907762
""
""
""
""
""
""
0.63977015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64859366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69239759
0.60219139
0.61563003
""
""
""
""
""
0.83431941
0.59081858
0.63200372
""
""
""
0.59766895
""
0.48284444
""
""
""
""
0.64644963
0.61445659
""
""
0.66636497
0.65475601
""
""
0.74392325
""
""
""
""
""
""
""
0.53066665
0.61298031
""
0.4870978
""
""
""
""
""
""
""
""
""
""
""
""
0.57136673
0.63806885
""
0.59746975
""
0.70669538
""
""
""
0.7041623
""
""
""
""
""
""
0.39812961
0.61997515
0.51019394
0.54493827
0.63225126
0.66969407
0.62190193
0.66061163
0.59640568
""
""
""
""
""
""
""
""
0.73254555
""
""
0.45217037
""
""
""
""
""
0.65813345
0.57928616
0.64544255
0.61717701
0.61006069
0.63134438
0.6583392
0.62666637
0.59320337
0.65598422
0.47830221
""
""
""
""
0.61702454
""
0.47347769
0.62313282
0.69497097
""
0.65045184
""
""
""
""
""
""
""
""
""
""
""
""
0.70722282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75392419
""
""
""
""
""
""
""
0.64418739
""
0.68497413
""
0.7475031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70116168
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78706193
0.66826367
0.6657005
""
0.71079659
0.72180426
""
""
""
0.50266451
""
0.66105384
0.5387786
""
""
0.63681746
0.57476717
0.64392745
0.67480409
""
""
""
""
0.78455514
""
""
0.63562572
""
0.52570301
""
""
0.7080723
""
""
""
""
""
""
""
""
0.62300581
