staytract_pooled_pooled_mean
0.15594189
0.24707069
0.1817313
0.19492678
0.17449106
0.22921601
0.24632046
0.23806527
0.29419214
0.35719213
0.32592273
0.39942929
0.40705118
0.38523561
0.2958158
0.32281193
0.26478457
0.30884629
0.19482976
0.20219025
0.17763753
0.19014907
0.21372704
0.29838869
0.3463836
0.34617153
0.31189921
0.31698641
0.26752806
0.25853458
0.14839639
0.24077551
0.25540569
0.35126525
0.24840268
0.16220774
0.19422039
0.19524768
0.18312573
0.30449924
0.33092666
0.35041487
0.23669106
0.22644152
0.30815518
0.31602949
0.37036785
0.28303045
0.27583328
0.31577325
0.21839108
0.27648756
0.39498073
0.39512268
0.38841167
0.41182435
0.35765886
0.36413941
0.3679063
0.41316199
0.38370988
0.38724181
0.33747268
0.30541703
0.33242792
0.36080226
0.401595
0.38172498
0.29000527
0.22488959
0.31550086
0.33587572
0.3614299
0.35454288
0.29408929
0.45118615
0.47052002
0.20181566
0.2899842
0.2610217
0.28214145
0.30452931
0.20226061
0.17291377
0.14940028
0.18769617
0.24635075
0.23114946
0.24371508
0.36246932
0.25840709
0.32353485
0.24526253
0.22165813
0.29078799
0.40097895
0.32180947
0.22088119
0.27799964
0.42037854
0.31281406
0.33352593
0.31351882
0.29535773
0.35866255
""
0.24994314
0.27383611
0.39006498
0.35059759
0.34965914
0.29956183
0.3362211
0.30073804
0.33951721
0.37476271
0.42495576
0.36457619
0.32619923
0.30749652
0.42133081
0.32518333
0.33572838
0.29438207
0.34063947
0.34762937
0.34241626
0.38516465
0.39721647
0.42633927
0.37817043
0.34828228
0.43661314
0.38641712
0.36448944
0.29029649
0.31692296
0.52345169
0.40463647
0.31097543
0.35314661
0.36007175
0.39957646
0.43758342
0.34311053
0.41857144
0.34183559
0.40613073
0.36926189
0.35929421
0.50835395
0.31644714
0.36917439
0.31885737
0.2713902
0.31500641
0.26671121
0.23695911
0.25203943
0.20353411
0.28006545
0.18518378
0.22153296
0.19331165
0.20943712
0.25490329
0.24675411
0.29944763
0.20397016
0.25110173
0.26825795
0.25627682
0.21600527
0.26203111
0.31440943
0.32618022
0.32928401
0.32446811
0.33826301
0.28962642
0.36163747
0.32540625
0.31772968
0.32765639
0.30659619
0.2883479
0.234725
0.38657597
0.35359296
0.36781484
0.24366613
0.24096933
0.26747063
0.33468035
0.25486052
0.22463425
0.24454886
0.29161063
0.31947538
0.29498735
0.35679862
0.31185505
0.4192211
0.41398832
0.36356467
0.41308439
0.27786776
0.35463372
0.36167628
0.29782546
0.28250933
0.35388786
0.36754146
0.28903955
0.24292555
0.26172671
0.22840454
0.30257416
0.30593169
0.34940922
0.3112421
0.29563183
0.33089539
0.29731914
0.43540007
0.11739343
0.29002014
0.30653012
0.27745137
0.17669818
0.2497804
0.31363279
0.20190848
0.22569953
0.21007209
0.2241334
0.2292144
0.24682017
0.2867029
0.28002766
0.25518963
0.28237307
0.24037717
0.24457578
0.25658184
0.22216526
0.13816993
0.11831538
0.15984635
0.35662585
0.24216579
0.20790762
0.28461093
0.24692883
0.37159947
0.32629853
0.3630906
0.3721728
0.412072
0.38545328
0.37058008
0.33681214
0.28770074
0.32085043
0.23291339
0.15678366
0.3116914
0.32540452
0.37948179
0.30082014
0.26713592
0.41066641
0.3382504
0.29404896
0.20871647
0.21813589
0.32553521
0.20937172
0.23705634
0.23306534
0.22860277
0.21158673
0.24510275
0.39836136
0.38202575
0.27118832
0.28030205
0.40351364
0.38216603
0.34140024
0.42359963
0.19258583
0.29311007
0.32973856
0.27950597
0.22410446
0.25983202
0.25429919
0.25225627
0.28410959
0.24923937
0.2609992
0.19626054
0.24131842
0.32358989
0.24589105
0.25704074
0.33214036
0.34567842
0.21371575
0.20399931
0.24471952
0.31900087
0.28300875
0.36625537
0.31475577
0.37163097
0.34989819
0.35071447
0.3211315
0.4169679
0.26321322
0.39445424
0.33847997
0.29992548
0.33497414
0.4536323
0.36642867
0.2678884
0.35595846
0.25540921
0.30009899
0.34399691
0.30570772
0.31820202
0.37640887
0.39152765
0.37916538
0.39966366
0.39737806
0.30824164
0.27806503
0.36276731
0.30542669
0.26404724
0.42889526
0.34224439
0.36860472
0.37377924
0.37740615
0.28266656
0.33035818
0.2953181
0.26377043
0.25806716
0.32258257
0.3112734
0.36443225
0.19630976
0.17503141
0.1728891
0.22094525
0.16576208
0.17888989
0.279668
0.19082208
0.24663183
0.2045418
0.23539895
0.23784316
0.27348799
0.29793903
0.25229517
0.29027587
0.29331163
0.28312916
0.30033734
0.32656965
0.31287512
0.46568316
0.4028317
0.40437403
0.37009987
0.42502448
0.38545436
0.2455866
0.23513021
0.26570451
0.40769058
0.47258931
0.18244538
0.2002576
0.2663486
0.21515632
0.22391763
0.27123415
0.25856599
0.20562442
0.22035569
0.24210283
0.19803089
0.21540786
0.15922773
0.22075585
0.22508307
0.22003813
0.20265038
0.22400466
0.16724642
0.14603494
0.20813629
0.23776738
0.21216874
0.22774026
0.17481239
0.19606481
0.24347654
0.20806317
0.25814974
0.23174825
0.24827284
0.22577104
0.20054324
0.2207569
0.21187818
0.22650333
0.11736086
0.16109553
0.11960825
0.14736891
0.12457514
0.2230287
0.14095505
0.26860851
0.11316716
0.24995051
0.16134237
0.16088589
0.14324445
0.24090531
0.21664806
0.14930102
0.18837087
0.22179477
0.20244925
0.17248824
0.20974341
0.2003793
0.24519053
0.22434725
0.27123219
0.19093254
0.29900226
0.26701441
0.30629754
0.24697179
0.25040165
0.23464452
0.25452185
0.1354419
0.17541994
0.12444592
0.12748991
0.11693233
0.16638234
0.16581301
0.2237324
0.20103341
0.12959877
0.16187105
0.16504242
0.26746511
0.34105119
0.18410315
0.20453648
0.15799826
0.18414721
0.17985709
0.18291354
0.16088352
0.21254171
0.14232987
0.16926357
0.17460778
0.1782738
0.30987701
0.31923753
0.33124924
0.36037937
0.28744376
0.28024185
0.23817109
0.28472978
0.25050217
0.15481859
0.16395108
0.20372608
0.18876131
0.24958286
0.24445033
0.2731503
0.25613603
0.23822635
0.32830507
0.38146371
0.15484555
0.20949546
0.25270396
0.186574
0.22298437
0.30450305
0.17411859
0.15482435
0.15566841
