jail_white_pooled_p75_se
0.000728974
0.0011466236
0.0029063013
0.00050684623
0.00052284374
0.0018582069
0.0003990288
0.001849057
0.0022914261
0.00065625075
0.00070049241
0.00033972465
0.0018983805
0.0010941486
0.0006212304
0.0024540371
0.0017678932
0.00079212984
0.0025696997
0.0016208407
0.00070818432
0.00066876347
0.00078081602
0.00083778088
0.00028085281
0.0025539277
0.00087783777
0.00058073748
0.00042745579
0.0010559781
0.0015828499
0.00091128406
0.00039318908
0.00058645924
0.0018216949
0.00071662676
0.0010176325
0.0011724663
0.0026412003
0.0040056761
0.00060076028
0.0021060836
0.0021041376
0.0035772717
0.0018998211
0.0016295575
0.00041557889
0.0008369261
0.00052026118
0.0010120737
0.00085786462
0.00068287336
0.0010857206
0.0051045078
0.0043646204
0.00067790138
0.0017434307
0.0039032153
0.002323451
0.0014685845
0.0019371494
0.00054673967
0.0027533888
0.00143469
0.0016150319
0.0016432425
0.0037279283
0.0022817906
0.001931773
0.0016930206
0.0022649791
0.0015440548
0.0015408669
0.0010383589
0.0017964403
0.0015052292
0.001315756
0.0015226466
0.0015532849
0.00045333509
0.0013995719
0.0011390331
0.0016340751
0.001028231
0.00037748512
0.0013130942
0.0012276955
0.00099257857
0.00058512751
0.00060268812
0.00086157105
0.0018636197
0.0017239288
0.00062043907
0.0015391333
0.0025890991
0.0011345829
0.0010622351
0.00038133402
0.00075835182
0.0008076856
0.00032120632
0.00064858014
0.00069403701
0.0008867
0.00036041389
0.00067416986
0.0004768697
0.0016511611
0.00096356135
0.00096805673
0.001013701
0.00041579301
0.0024638406
0.00052358059
0.00046498448
0.00064981537
0.0031705673
0.0045530703
0.0029627699
0.0011938945
0.001848297
0.0023266468
0.0022902279
0.0015650109
0.00067146122
0.00082165113
0.0019036885
0.0019529377
0.0019403849
0.00026730774
0.0019284702
0.0010360185
0.0019886342
0.0012716176
0.0015190025
0.00073975639
0.0011209931
0.0018611179
0.0015153505
0.00083782611
0.0015107158
0.0018588259
0.0010510988
0.0011203469
0.0019201824
0.00097385125
0.0015085883
0.0017105513
0.0021238711
0.0012941633
0.00037239736
0.0008828757
0.0027053386
0.00062335213
0.00062091637
0.0017973577
0.00067466201
0.00097298558
0.0017087953
0.0032252814
0.0021108489
0.00078965776
0.00028196289
