hhinc_mean2000
74699.969
76064.086
51246.004
55094.492
62749.727
41518.551
53386.293
60064.41
54240.402
54810.438
58160.18
53174.992
55590.383
49747.879
54088.742
66815.43
60925.859
46990.355
54764.941
52833.57
50167.492
60555.273
57197.398
50400.969
56427.883
73750.031
54734.641
60933.965
51696.789
52853.957
51302.152
45566.727
49181.16
56419.445
67880.063
58419.676
76728.961
50666.398
64913.211
59604.414
63987.363
69676.516
49661.629
48544.117
86251.07
55902.914
53762.836
61134.879
66232.984
55258.684
75364.336
70486.813
43593.176
52180.891
52310.121
53141.984
52174.324
68439.984
103002.66
41360.43
58394.492
60120.594
68387.68
56228.566
55603.398
40409.484
53238.938
91875.047
104702.53
100003.1
66491.75
83842.563
90089.227
71992.352
88116.5
76426.094
66419.219
103388.87
81713.813
90868.797
98407.344
71235.469
87804.914
73012.234
102102.37
76965.492
88993.336
70154.797
92878.656
86837.344
72948.516
88558.906
54008.297
80044.414
77987.672
56283.43
45100.832
62781.516
67511.797
57846.594
52923.422
62244.516
49035.52
87085.352
59183.262
53653.574
71944.531
66089.813
61619.473
66921.531
61590.945
56035.609
58408.637
54640.965
74464.359
56504.219
50980.332
55170.398
57053.645
49378.602
54161.609
48929.559
59015.754
58067.469
57339.387
58421.73
64413.129
58298.617
58389.535
56928.758
52314.781
50650.949
58754.375
70115.141
53529.59
50611.172
62365.902
66342.5
56761.188
52662.676
55025.988
57422.0
59152.664
47628.93
51750.652
60669.625
52433.457
51099.977
48774.84
45625.492
53172.855
56706.914
52573.953
70022.969
51747.953
49697.441
59154.348
54225.891
46282.766
52203.227
49998.594
46916.246
52947.262
58136.848
47457.023
52799.617
49101.535
50786.695
60277.609
55670.762
77009.953
52122.172
48397.223
73569.906
49346.676
41195.414
65631.289
54345.543
47925.191
48280.258
58392.195
54036.621
65711.844
60431.938
45029.648
55373.027
106248.06
80855.539
80969.719
63702.555
76868.656
65896.93
121372.62
59776.383
104566.31
68815.469
58484.809
60501.809
63213.754
65348.043
69176.813
68073.781
58941.215
67232.859
83478.172
66194.867
141705.45
65410.234
69658.789
67443.063
58127.586
83865.828
86315.305
97190.359
87059.758
109789.8
108754.02
65456.844
81451.805
85105.57
99088.984
77649.305
92503.016
108677.15
81274.453
79219.078
132195.8
87191.422
134428.52
100252.27
66124.781
63881.371
58389.809
95914.281
97259.07
74911.25
73306.711
60227.422
55544.18
64794.23
71385.813
106789.06
80202.828
58035.266
86055.891
57004.531
109584.4
73559.797
50544.945
52917.648
106012.48
114629.8
67636.945
64252.418
97648.281
48430.828
38733.883
52406.477
67021.039
60400.637
78411.289
57656.93
146061.09
117817.49
110828.95
88984.391
61734.656
84033.242
87315.563
87887.18
73655.867
77079.133
52464.391
59109.73
105412.84
59325.027
63094.082
68735.18
78463.039
91675.813
54283.566
60811.746
61377.332
67864.563
65212.297
67577.125
60956.203
63412.156
62144.797
54870.262
83056.586
88908.078
59834.914
121550.63
55274.703
65738.906
64241.676
60260.512
96532.492
48216.445
51672.102
101666.22
54015.48
104405.05
89630.766
62809.52
81833.555
60403.41
135675.95
95777.414
101696.43
103027.89
91129.273
90072.563
100922.2
77444.078
72331.93
95873.086
71109.445
86061.102
66994.273
65677.813
66573.094
59217.77
74993.297
86581.609
50055.082
68878.219
59935.684
86270.086
97394.008
