stayhome_hisp_female_mean
0.019771174
0.17556632
""
""
0.20622712
""
""
0.12580107
""
""
0.26142624
""
""
""
""
0.088003092
0.38310832
""
""
""
""
0.22005142
0.12258466
""
0.24879941
0.14774272
""
0.16527234
""
0.031129766
0.027822793
""
""
""
0.12121172
0.10059243
0.10194698
""
0.066364728
""
0.16204469
0.13625102
""
""
0.12855418
""
""
0.19825445
0.13840789
""
0.12017527
0.086393908
""
""
""
""
0.099825934
0.14831175
0.13989384
""
0.076683044
""
0.20588472
0.053590126
""
""
""
""
""
0.17425181
""
""
""
""
0.10783896
""
""
0.078435384
0.066376038
""
0.16634806
""
""
0.13021712
""
""
""
""
""
""
""
""
""
""
""
""
0.20940131
0.1350807
0.16516331
0.13377467
0.15813106
0.061785296
0.19505529
0.20279501
0.14345473
0.11789897
0.19089893
0.20601581
0.20638126
0.12259251
0.18910326
""
0.068948701
""
0.15316987
""
""
""
0.10674542
""
0.24824019
""
""
""
""
0.076733984
0.14886342
0.22805455
0.076535329
""
""
""
""
0.21349569
""
""
0.15317157
""
0.15469258
0.18127935
0.122596
-0.00061832042
0.045818049
""
""
0.05674934
0.11077125
""
""
""
""
""
""
0.1277376
""
""
0.14154248
0.0083714304
""
""
""
""
""
""
""
""
""
-0.0086771538
0.26610094
""
0.1758991
""
""
0.070481956
""
""
0.15072274
0.16099766
""
""
0.14050791
""
0.17590298
0.067341335
""
0.12817156
0.25127479
""
0.14444828
0.12704076
0.076400235
0.15615341
0.2348461
0.12210976
0.12193824
0.2097117
0.13764887
0.14629531
0.22911207
0.09766259
0.20781337
0.17274095
0.098033026
0.064891137
0.30443057
0.20045006
0.24305798
0.058593184
0.15602028
0.19047529
0.16565986
""
0.2580182
0.22524317
0.1009102
0.29547304
0.16747917
0.19117516
0.24872838
0.19313677
0.2638725
0.25113142
0.25697508
0.29690254
0.2127967
0.18962239
0.25657821
0.23797993
0.27653143
0.26224676
0.098028578
""
0.1204742
0.19416831
0.19920638
0.20905748
0.19193038
0.13154626
""
0.20517343
0.13435413
0.28474692
0.2206378
0.1394123
0.21389057
0.13290045
0.18023841
0.14008419
""
0.16631605
0.19846989
0.20116676
0.020254431
""
""
0.15453446
""
0.00012625293
""
0.12643188
0.2205735
""
0.11436165
0.08448308
0.036626156
0.14752513
0.095279843
0.099339925
""
""
""
""
0.089856133
""
0.17721055
""
0.095871188
0.20171897
0.16980694
0.11549961
0.16130807
""
0.13096589
0.13932173
""
0.15777357
0.10433524
0.14155303
0.18205602
0.11356992
""
0.082477301
""
""
0.16416198
0.15027007
-0.0070330659
0.15730824
""
0.29289708
""
""
""
""
0.037326735
0.1054403
0.18918233
0.07360857
0.18798584
0.15559413
0.14856546
0.13408637
0.151987
0.13784328
0.12666358
0.12546921
0.11139477
0.18454255
0.14365111
0.24452272
0.11144543
""
0.12552784
""
0.12304959
0.19464636
""
0.13521798
0.11762521
0.15981917
0.21137841
0.083688036
0.14208154
""
0.15747295
0.11359482
0.18571514
""
0.24088678
0.064448819
""
""
""
0.22387965
0.18830244
0.16277416
0.12646604
0.18359773
""
0.10129043
0.10079176
""
""
0.14865533
0.13243088
0.13327883
0.20018677
""
""
0.15750122
0.12153944
0.15722662
0.24847096
0.16328329
0.071216442
0.12780978
0.19536366
0.20755571
0.20193954
0.1916291
0.15456007
0.14397922
0.16333763
0.062761731
0.11044517
0.18883722
0.091816895
0.17151698
0.14956108
0.13290361
0.11651273
""
""
0.14725894
0.10670252
0.057343498
""
""
""
""
""
5.3425782e-05
""
0.22343715
0.095862493
""
""
0.14339927
""
""
""
0.16124083
0.16976792
-0.0059387693
""
""
0.13844259
""
0.16691576
0.029368263
""
0.14861193
0.12564094
""
0.20118307
0.24818277
""
0.22016339
""
0.18762007
0.088223748
0.17249897
0.13561635
0.17601292
0.19942364
""
""
""
""
0.18967675
0.22548157
""
""
0.13599983
0.15081474
""
""
0.0722837
""
""
""
""
0.11229215
0.15123913
0.22657081
""
0.20107521
0.033053666
""
0.091547772
0.2637074
0.19841288
""
0.21074039
0.26208016
0.2641778
""
0.11997209
0.016132379
""
""
0.18362929
0.13393673
""
0.16951583
""
""
""
""
""
""
""
""
0.10510354
""
0.15065528
""
""
0.089561179
0.010408436
""
""
""
""
""
""
""
0.082162462
""
""
""
0.17275098
0.20501927
0.14343074
