has_mom_black_pooled_mean
0.76781201
0.79271728
0.77851367
0.63446969
0.95196497
0.71183813
0.74456245
0.80037415
0.72081578
0.84274113
0.73495328
0.74657261
0.74983323
0.7564683
0.85159075
0.87125927
0.85721636
0.75871581
0.69096947
0.83809125
0.83265454
0.84041137
0.87877357
0.70665842
0.75762498
0.7747649
0.78075451
0.82282096
0.81087852
0.8255055
0.87472641
0.68368232
0.68530339
0.80937201
0.83984387
0.85999149
0.81312186
0.7502529
0.84950507
0.85708296
0.78077435
0.83761489
0.70036924
0.751243
0.8666206
0.72804248
0.9006604
0.79459232
0.78628021
0.77508408
0.78227365
0.83163357
0.67555791
0.72279531
0.7968775
0.79993373
0.79687136
0.76536328
0.85944754
0.69214422
0.77744383
0.75294691
0.79485649
0.8307668
0.81181353
0.68718743
""
""
""
0.93555033
""
""
""
""
0.91624635
""
""
0.9307577
""
""
0.75708508
""
""
0.94955289
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92254615
0.92543775
""
0.88613951
""
""
0.87749833
0.88448632
0.8902536
0.88586605
0.82846946
""
0.86896497
0.88345248
0.81238055
0.83706003
""
0.87642181
""
0.82459325
0.88813037
""
0.72784364
0.88357151
""
""
0.77478647
0.80191636
0.82929337
0.85849798
0.88386112
0.7826677
0.83040458
0.77669841
0.77581072
0.82498246
0.85610068
""
""
0.87242103
0.87936193
0.78118885
0.77605194
0.88225311
0.82420844
0.83403325
""
0.81281728
0.81602973
0.89721322
0.80548304
""
0.82244289
0.7737655
0.83558202
0.8095271
0.81413895
""
""
0.81572717
0.7736603
0.77436346
""
0.81417763
""
0.85692006
0.81223959
0.76685649
0.77463508
0.8514064
""
0.89719683
0.82164454
0.86953276
""
0.82847935
0.858325
""
""
0.86592764
0.67944795
0.89482129
""
0.8327443
""
0.79759949
0.91797394
0.75545293
0.98343647
0.87978816
""
""
0.89378321
""
""
0.89382643
""
0.95765698
0.88855666
""
0.87112337
0.87306297
""
0.89482135
0.91793889
0.92964971
0.78000307
0.84783828
0.91596699
0.9243263
""
0.84192199
0.89813757
""
""
0.87890875
0.90599388
0.99821204
0.8720063
0.93526238
""
