working_white_pooled_p75_se
0.0034126444
0.0054113842
0.014301014
0.0028625315
0.0033007809
0.0095457807
0.0024936569
0.0093951598
0.011600047
0.0042046336
0.0039577284
0.0021905461
0.011221929
0.0068211514
0.0038687573
0.013259969
0.016328484
0.0040995134
0.012636591
0.012046876
0.0040076743
0.0038646949
0.0046000746
0.0057364036
0.0021100231
0.013423158
0.0064136828
0.0035960583
0.0023025768
0.0080285519
0.0073411348
0.0048458977
0.0022406487
0.0031613745
0.0091610532
0.0037928002
0.0090864087
0.0076465933
0.019627208
0.020475652
0.0038789068
0.010575098
0.0142941
0.019788219
0.011960226
0.010477906
0.0023220775
0.004746723
0.0029469638
0.0060728909
0.0043571354
0.0036165561
0.0056002769
0.027030801
0.014438412
0.0038769669
0.010877841
0.019632708
0.018826876
0.0076401648
0.0091998372
0.0030814761
0.014753196
0.0084378934
0.0078727612
0.0078435652
0.017977452
0.011027579
0.01071729
0.0098968195
0.011044837
0.0094036097
0.0093704294
0.0055896547
0.0091345189
0.01204968
0.0061813961
0.0076767514
0.01120156
0.0026154357
0.0088551864
0.0059301476
0.0090205288
0.0052753938
0.002121279
0.0065406784
0.006525869
0.0056443778
0.0033812677
0.0048357975
0.0054422515
0.0088687921
0.0087036341
0.0034966515
0.0092018424
0.014057459
0.0058047832
0.0040865829
0.0017922169
0.0035754882
0.0030420339
0.0019753142
0.0022815526
0.0032516215
0.0031947948
0.0020652667
0.003568724
0.0022532428
0.0076907035
0.0046401308
0.0050057382
0.005919232
0.0031314152
0.013054475
0.0033898652
0.0026250307
0.0036394894
0.015741294
0.017555112
0.01628948
0.0061000637
0.0087649105
0.0090121375
0.009311351
0.010411764
0.0041364403
0.004204879
0.0094322814
0.01085238
0.010835038
0.001425449
0.0074710511
0.0059133912
0.0099646458
0.0049346182
0.0073371525
0.0036556483
0.0053211576
0.012776353
0.0079364581
0.0042400686
0.0058050873
0.018315816
0.011884992
0.0070081125
0.01518327
0.0054239617
0.007376648
0.0097874636
0.010052796
0.0072395862
0.0026258894
0.005495158
0.014398532
0.0031625608
0.0035096635
0.011230777
0.0043478883
0.010329662
0.0062804269
0.017860573
0.01048929
0.0040981728
0.0014403176
0.012588705
0.0011098265
0.0054259924
0.005354532
0.010464057
0.0036108952
0.0010651324
0.0027699017
0.0055665821
0.0025742936
0.0062234239
0.0089009386
0.0028080551
0.001701961
0.0052376962
0.007325917
0.0068268375
0.0066478313
0.0018885222
0.0065706237
0.0066644945
0.0013626649
0.011303295
0.0047419886
0.0031188768
0.013571475
0.0082971016
0.005030721
0.0019730651
0.0093039256
0.0079398789
0.0051103323
0.0035819113
0.0032556904
0.0020525395
0.0055694319
0.0023943326
0.0032862693
0.0052189929
0.0043083876
0.0033541201
0.0023918867
0.0016607028
0.0049775899
0.004158379
0.0035651815
0.0043499665
0.0029704871
0.0098503446
0.0088389833
0.0023977752
0.0025061043
0.0028018847
0.0012834062
0.0049387901
0.0050352905
0.0057925968
0.0049024979
0.0050515425
0.0068441685
0.0016701374
0.0035048344
0.0040816558
0.0031578389
0.0013004508
0.0023650003
0.002536597
0.0035371594
0.012424096
0.0047979411
0.012609896
0.0069322046
0.012281489
0.0040327027
0.019175984
0.0073774727
0.0042968974
0.0060452158
0.0053519732
0.0033998622
0.0061388738
0.0060493252
0.0047472403
