kir_24_white_female_p25_se
0.0036377858
0.0049111671
0.0085591236
0.0035783588
0.0054493151
0.011489167
0.0036799666
0.0095014907
0.010408244
0.0057753557
0.0048775901
0.0036397283
0.01132484
0.0074609504
0.0051799449
0.01302615
0.016755357
0.0050996291
0.011143953
0.011939855
0.0046591107
0.0046325624
0.0058239717
0.0097776344
0.0040456466
0.017295357
0.0077382964
0.0048132297
0.0037444616
0.010971697
0.0097412104
0.0077785249
0.0047912463
0.0055306791
0.012871782
0.0039630751
0.0087354323
0.0075256703
0.018882852
0.02217879
0.0059187403
0.0093659936
0.013480205
0.016935499
0.012729673
0.014479589
0.0034649384
0.0058693043
0.0048168129
0.0066684051
0.0052058208
0.0041890587
0.006519312
0.020019108
0.02079712
0.0050903764
0.013005894
0.016918346
0.020945126
0.0086440891
0.011436122
0.0042258659
0.013874082
0.0078561371
0.0060362797
0.0072281361
0.010771229
0.0086558303
0.0084583228
0.0063363793
0.013420827
0.010733126
0.013562903
0.0075037256
0.0095097935
0.011216645
0.0069655874
0.007017605
0.011597334
0.0043219244
0.0093923137
0.006580113
0.0079579707
0.0070645679
0.0031330439
0.0070214109
0.0067492253
0.0056018522
0.0047914963
0.0045368681
0.0057498794
0.007976939
0.0076934616
0.0043617659
0.0074013164
0.011761831
0.0059657879
0.0043405159
0.0022729363
0.0040308256
0.004094955
0.0030427896
0.0032657145
0.004340441
0.0040829303
0.0028684577
0.0039805644
0.0031753879
0.0071010273
0.0045501301
0.0061074574
0.0077420752
0.0049554668
0.015664635
0.0047617233
0.0037980059
0.00545276
0.019815935
0.018608341
0.018358197
0.0067739133
0.0080245286
0.01078532
0.0087732198
0.010125997
0.006003283
0.0068968302
0.009097673
0.014452065
0.013395525
0.0027225418
0.0084729642
0.00798917
0.0090654129
0.0058792196
0.0081849201
0.0043301345
0.0068044798
0.016257197
0.01170415
0.0058827922
0.0062288139
0.015097645
0.014433891
0.009520907
0.017824728
0.0065944963
0.008990461
0.012891196
0.012536655
0.006478868
0.0038194896
0.0081078289
0.020085322
0.0036425642
0.004793142
0.013040373
0.006291782
0.0097249961
0.0061260243
0.016979443
0.0091945874
0.0079865102
0.0031931638
0.018292539
0.0031483634
0.0089317067
0.0086275088
0.012809713
0.005596024
0.0020253118
0.0057152403
0.0072947182
0.0048360848
0.0067857364
0.011478294
0.0048016966
0.0032051699
0.0075068502
0.0092758453
0.0083282143
0.0078541562
0.0029426813
0.0071846987
0.0082057845
0.0026402751
0.0098121567
0.0080787288
0.0043745902
0.011642541
0.0088636708
0.0056787725
0.0033169149
0.011179201
0.010655767
0.0064599686
0.0057791928
0.0061468226
0.003884932
0.0099902079
0.0040759682
