staytract_pooled_male_p10
0.26726213
0.29695436
0.29557618
0.43222469
0.37065941
0.44685981
0.34149674
0.30188736
0.33911127
0.33882734
0.35866082
0.40881905
0.35889044
0.37734568
0.4160504
0.2726154
0.30396113
0.34328651
0.26025194
0.29824933
0.3969076
0.33031744
0.24541242
0.26744732
0.35028219
0.29465714
0.35024047
0.30863872
0.36015952
0.34638363
0.3749226
0.33383137
0.38690645
0.30811647
0.26521811
0.36277363
0.24973427
0.43328768
0.28437826
0.40304637
0.26613683
0.30967718
0.37550604
0.33004624
0.24806635
0.30586368
0.3673507
0.2964544
0.26255754
0.30292648
0.22133124
0.27701461
0.36812875
0.38526964
0.32657301
0.39950514
0.30710289
0.33459422
0.23460652
0.32189709
0.32181707
0.32294002
0.28043193
0.35356447
0.37613696
0.40973738
0.38869101
0.40542245
0.31460992
0.19794017
0.58909738
0.1136047
0.15404186
0.38989994
0.23519422
0.10079612
0.14297751
0.26553121
0.28129342
0.31730443
0.23087651
0.64901984
0.48739985
0.22691664
0.52186954
0.51983172
0.60934472
0.37650827
0.30657262
0.33814424
""
0.32637832
0.18448181
0.29160362
""
0.46237746
0.27947012
0.20470935
0.22714891
0.20253916
0.27350822
0.17130604
0.23492566
0.17169476
0.16942376
0.24341358
0.20460996
0.20771874
0.24866417
0.16099732
0.20929039
0.32770786
0.25913233
0.21662571
0.21167217
0.28156036
0.29387391
0.31554535
0.28936687
0.22900431
0.2699174
0.31925607
0.31007063
0.43757445
0.31547683
0.29278719
0.24955928
0.27594662
0.24119127
0.29698202
0.25156096
0.27956489
0.3016825
0.24969943
0.36836997
0.3385644
0.25442511
0.34546286
0.29495177
0.27045086
0.34440196
0.33467031
0.3189598
0.28789535
0.31611899
0.24841276
0.31226256
0.33360511
0.33652091
0.31825984
0.31731203
0.31483957
0.32471359
0.25624219
0.24543941
0.30323714
0.28258991
0.29675394
0.23783781
0.29683349
0.34681928
0.21564636
0.25958741
0.31818837
0.23057878
0.37079898
0.3675856
0.28678146
0.26591602
0.37753576
0.23264959
0.32112274
0.27462125
0.26952386
0.40250707
0.37767559
0.21827888
0.30625734
0.25929862
0.39460683
0.28077313
0.32367459
0.21309671
0.30798441
0.32991135
0.32292745
0.24479334
0.26618657
0.19914775
0.2080203
0.21470131
0.30863714
0.23083985
0.24102762
0.16811705
0.23804401
0.35106194
0.22649322
0.29168731
0.24086046
0.22762257
0.25801075
0.22308373
0.16115411
0.2845135
0.25248554
0.19850726
0.18314163
0.27364486
0.24717337
0.33698517
0.15955529
0.24482188
0.22386999
0.19197598
0.25743315
0.17829069
0.27472296
0.21560027
0.19769917
0.26339695
0.22534718
0.22862384
0.33288431
0.21324226
0.22038144
0.2890332
0.24929313
0.25510395
0.26474887
0.17529939
0.23156281
0.22890984
0.21591385
0.21664046
0.22679892
0.22734761
0.24140905
0.16586775
0.24531768
0.21668503
0.2587859
0.2405698
0.22243655
0.20813365
0.2409071
0.16454989
0.21417589
0.22743282
0.30204532
0.16903302
0.16515996
0.17168121
