staycz_other_male_mean
0.53263813
0.63929754
""
""
0.40950724
""
""
0.63061112
""
""
""
""
""
""
""
0.59473443
0.63367319
""
""
""
""
0.64948249
0.4240894
0.34974545
0.74551541
0.52613425
0.68688023
0.69505161
""
""
""
""
""
""
0.65877104
0.76274222
0.63084245
""
0.70588732
0.78119642
0.37312293
0.50978118
""
""
0.64423335
""
""
0.34625545
0.61850256
""
0.50248259
0.5376088
""
""
""
""
0.57181627
0.77777869
0.60054702
""
0.37928978
""
0.49894622
0.62853634
""
""
""
""
""
0.6897195
0.39359069
""
""
""
0.53564668
""
""
0.61743438
0.57196134
0.59633285
0.57865679
""
""
0.57511806
0.60219485
""
""
""
""
0.51083827
""
""
""
""
""
""
0.38065514
0.51204491
0.53673953
0.43261895
""
""
""
0.71745527
0.54366076
0.50886714
0.63307571
0.76010108
""
0.45186102
0.47279766
""
""
0.37682697
0.75111985
0.47463202
""
""
""
""
""
""
""
""
""
""
0.57588524
0.70735413
0.59980202
""
""
""
""
0.5912869
""
""
0.51963884
""
""
0.68465585
0.67135572
""
0.41516498
""
""
0.37450731
""
""
""
""
""
""
""
0.5499227
""
""
0.62002361
0.4579584
""
""
""
""
""
""
""
""
""
0.40126935
0.6781671
""
0.59605134
""
""
0.65894443
""
""
0.58750373
""
""
""
0.43057361
""
0.65512639
0.47936639
""
""
0.68887824
""
0.52970099
0.60139167
0.33658466
0.55297655
0.69847953
0.50357902
0.53143138
0.67669076
0.69009286
0.65854549
0.5634349
0.62519342
0.60353184
0.6597386
0.63105923
0.30841404
0.77003139
0.66485614
0.6934976
0.67516267
0.60970795
0.53698438
""
""
0.57541704
0.70075279
0.5477398
0.74670601
0.61834675
""
0.70270222
0.73265564
0.61701459
0.7208426
0.66817886
0.75684065
0.66031158
0.55623925
0.73925042
0.53452843
0.62570626
0.6210807
0.6130206
""
0.46112514
0.69127947
0.61665231
0.6266166
0.59644789
0.46822336
""
0.58351016
0.68632668
0.68195337
0.67842782
0.55962145
0.7489717
""
0.68425745
""
""
""
0.56597066
0.6602897
""
""
""
""
""
""
""
0.60939121
0.73788965
""
0.65390188
""
""
0.60347682
0.594293
0.49341366
""
""
""
""
""
""
0.71668458
""
""
""
0.37589011
0.50049424
""
""
""
0.52044934
""
""
0.43906462
0.76643991
0.51459199
""
""
0.69250405
""
""
""
0.51133609
""
""
""
""
""
""
""
""
0.71210283
""
0.60423589
""
0.60367429
0.65334076
0.59533519
0.69179922
0.67752725
0.67840332
0.50679928
0.66362935
0.64546651
0.61459821
0.71118921
0.59412682
0.52158344
""
0.50698763
""
0.54903769
0.63798457
""
0.60373837
0.64509547
0.60328239
0.54329085
0.59550434
""
""
0.70391297
0.57289732
0.45622799
""
0.52096063
""
""
""
""
""
""
0.72310203
0.41211575
0.67195439
""
0.50675452
0.44986346
""
""
0.67365813
0.60354704
0.61348033
0.43813217
""
""
0.5340637
0.54902101
0.56694114
0.66043192
0.44860134
0.63223231
0.52529585
0.55268186
0.66011763
0.6715439
0.58694851
