hs_natam_male_mean_se
""
""
""
""
""
""
0.081907347
""
""
""
""
0.059521258
""
""
""
""
0.077848472
""
""
""
""
0.025551079
0.067328461
""
0.061926186
""
""
""
0.069662079
""
""
""
0.058631282
0.086090066
""
""
""
""
""
""
""
""
""
""
""
""
0.05572512
0.052514426
""
""
""
""
""
""
""
0.10703812
""
""
""
""
""
0.061783746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040863946
""
""
""
0.040766329
0.077427335
""
""
""
""
""
""
""
""
0.078146048
""
""
0.055125345
0.093055025
""
""
0.063072771
""
0.091171347
""
""
""
""
""
""
0.075740248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053992376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071094438
""
""
""
""
""
""
0.049566958
0.072736919
""
""
""
""
""
""
""
0.043580312
""
0.034052707
0.063786879
0.071101137
0.035226133
""
0.033891134
0.08486329
0.069277294
0.084745787
""
""
0.069550298
0.047222201
0.083444372
0.078655638
""
""
""
""
""
0.085980453
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080093868
""
""
""
""
""
0.082738467
""
""
""
""
""
""
""
""
""
""
0.080147043
""
""
""
""
""
""
0.08252909
""
""
""
0.077954665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049132682
""
""
0.039031681
""
0.059631482
""
""
""
""
""
""
""
""
""
""
""
""
0.035803203
""
0.06103529
0.052331895
""
""
""
""
0.08739619
""
""
""
""
""
""
0.068995826
""
""
0.045462493
""
""
""
0.0489618
""
0.058782291
0.078951985
""
0.087174341
0.064033829
""
""
""
""
""
0.074010253
0.030073412
0.11470588
0.05577103
""
""
""
""
0.089795604
""
""
""
""
""
""
0.059954483
0.056242753
0.048030976
0.065399379
0.091037296
0.069885574
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049858455
""
0.044860523
""
""
""
0.057656791
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050189
""
""
""
""
""
""
""
""
""
0.053838201
""
""
""
0.066440441
""
0.053267688
""
""
""
""
""
""
""
0.078139193
""
""
""
""
""
""
0.096627027
""
0.068635873
""
""
0.063538834
0.06788867
""
0.089410812
0.036286451
""
""
0.087317303
0.082322709
""
""
""
""
""
""
""
""
""
""
""
""
0.10937957
0.079505131
""
0.085928828
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049323801
0.073568545
""
""
0.090834118
""
""
""
0.059652809
""
""
""
""
""
0.11140741
0.077040881
0.11462027
""
""
0.055368662
""
""
""
""
""
""
0.070819385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092065111
0.04282083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042879663
0.04814386
""
""
""
""
0.03746945
""
0.038915019
""
""
""
""
""
""
0.054068346
""
0.032662321
""
""
0.022199418
0.01819732
0.033746187
0.05910264
0.012892738
0.036825031
""
0.060608465
0.076078922
0.090044953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05708022
""
0.068299547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034336265
0.067748278
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04264389
0.033101767
""
0.088380799
""
""
0.03677294
""
""
0.043622307
0.071357705
0.044237878
0.017261343
0.034612432
0.047830444
""
0.038454313
""
0.028270716
""
""
0.050369192
0.04612828
0.054118857
""
0.057481132
0.063444562
0.082353726
0.025979705
0.051360101
""
0.038660206
0.055482894
0.063708931
0.076136999
""
""
""
0.074170977
0.046776328
""
""
""
0.060862768
""
""
""
""
""
""
""
0.057677034
0.085708067
""
""
""
""
""
""
""
""
0.052173503
""
""
""
0.022461489
""
0.021674491
0.087994121
0.033747572
""
""
0.021381505
0.029131943
0.056105986
0.01657738
""
""
""
0.098294578
""
""
""
""
""
""
""
0.08782389
0.043255538
""
0.066392206
""
""
""
""
""
""
0.074311711
""
""
0.052209608
0.058469363
0.09128195
""
0.086207904
0.068670429
0.060973145
0.041733645
0.063614912
0.031248219
0.053710446
0.082759313
""
""
0.040390547
0.056076106
0.040298715
0.043152221
""
0.084569693
0.038975108
0.088735409
0.083996646
0.020490518
""
""
""
""
0.053189747
0.042347826
0.067559652
0.035906576
""
0.035978049
""
0.061559077
0.056035597
""
""
0.076760493
""
""
""
0.058638219
0.082046337
0.02446421
