staytract_hisp_pooled_p50
0.23318158
0.30214688
0.2495677
0.21828189
0.26889032
0.16410646
0.26804864
0.26279336
0.20633136
0.27787408
0.25220981
0.21534781
0.18133582
0.26270977
0.25810644
0.17638877
0.17867883
0.23167023
0.25303811
0.34431857
0.24574901
0.18504478
0.26084617
0.27173829
0.23896304
0.1921757
0.30854133
0.192689
0.17304701
0.30104938
0.28641438
0.25692934
0.20229401
0.19087191
0.22587785
0.21696734
0.25800195
0.27110484
0.27902603
0.39616352
0.26246187
0.249027
0.37398461
""
0.17252108
0.21686095
0.23565957
0.28907833
0.21303691
0.29561642
0.24383701
0.254392
0.22586533
0.31454095
0.24123555
0.22794843
0.25633568
0.081371412
0.39690796
0.20427735
0.31483316
0.24686554
0.24714985
0.1540726
0.42598367
0.10156815
""
0.13701543
0.36391023
0.27911562
0.20058836
0.28563339
0.23401937
0.25096577
0.29261115
0.21918853
0.40221602
0.25610796
0.22867328
0.22776711
0.22830264
0.26344648
0.22625194
0.23126225
0.19135435
0.36303163
0.29207683
0.19577233
0.25781116
0.36253881
0.21179046
0.25488555
0.20055442
0.26496813
0.24933791
0.39421707
0.31266889
0.37219092
0.20961083
0.25243148
0.22475889
0.24867424
0.24937147
0.21570763
0.20459555
0.23048788
0.18254787
0.19767779
0.2045235
0.18571807
0.22385822
0.17160703
0.21487753
0.5116958
0.15947513
0.20311671
0.20375125
0.35644093
0.29817334
0.30603397
0.24344641
0.21628743
0.20505971
0.17872381
0.34661752
0.20690227
0.2092234
0.33817869
0.26503211
0.27327976
0.22124048
0.13328487
0.21299732
0.30460361
0.35602427
0.16003744
0.28331038
0.17916854
0.43714312
0.2968449
0.1959814
0.20314498
0.2257812
0.23298541
0.20095921
0.040394131
0.20153722
0.26685005
0.21214923
0.30936828
0.29619431
0.27732533
0.22259462
0.31405345
0.17898121
0.21190594
0.23145263
0.21896639
0.3249346
0.20579919
""
0.51768726
0.16836786
0.20721285
0.3127735
0.24282542
0.19741182
0.30713156
0.23065066
0.213542
0.18087628
0.20011935
0.18723682
0.23938823
0.19704582
0.20001823
0.23058429
0.22728591
0.23091157
0.20974757
0.21455047
0.11839426
0.17532384
0.22502677
0.28484729
0.18034279
0.20307051
0.29425159
0.19689028
0.3081525
0.39355779
0.22030838
0.19351839
0.28950119
0.22454339
0.18825029
0.26547319
0.28754145
0.22747298
0.22661942
0.22340025
0.32704613
0.34054568
0.24341129
0.28216371
0.20267653
0.18188873
0.19419779
0.16342568
0.27169207
0.23892525
0.25651258
0.36366606
0.2556847
0.24787027
0.21067403
0.22415319
0.19048131
0.14672895
0.20034964
0.17189071
0.10620733
0.34655172
0.27645734
0.19343211
0.18000616
0.27000946
0.19615546
0.18879934
0.20270732
0.21060976
0.18817267
0.16458444
0.22097053
0.30143821
0.24069171
0.23831348
0.22102478
0.13568226
0.25850707
0.20832722
0.28366283
0.2622993
0.22846828
0.24273632
0.30122125
0.24894665
0.20323552
0.24575751
0.21936521
0.19555561
0.22968145
0.28925064
0.11401442
0.1948809
0.29796946
0.24121836
0.21471733
0.21884783
0.17334507
0.27598026
0.22408995
0.21222611
0.21485795
0.22166328
0.25436592
0.21709973
0.22844608
0.24530903
0.25308189
0.24696726
0.30215362
0.28607771
0.22070007
0.2338541
0.2909064
0.16606459
0.24001178
0.20750511
0.1694511
0.23710336
""
""
0.21929853
0.17933668
0.27462265
0.20722508
0.2183058
0.29311934
0.54045707
0.32426065
0.16122778
0.089544795
0.31288332
0.27527681
0.26475349
0.26599818
0.36871162
0.24131501
0.21375807
0.16465731
0.084020309
0.222211
0.21816705
0.27752849
0.20572975
0.16944577
0.32820857
0.17709482
0.29432237
0.32976973
0.24607344
0.27177638
0.28037009
0.24099003
0.22023255
0.23455895
0.18427078
0.23219411
0.14543891
0.28171507
0.20913346
0.23358855
0.26082692
0.33755797
0.31092471
0.25788242
0.1962184
