kfr_imm_pooled_male_p75_se
0.039164785
0.060433529
""
0.023260329
0.027351264
""
0.020290086
""
""
0.040666468
0.038207866
0.013734207
""
0.052958213
0.041743122
""
""
0.039763112
""
""
0.040287409
0.019038886
0.036501933
0.063700385
0.011075743
""
0.045534212
0.02452329
0.012975054
0.09874627
0.095061362
0.049746625
0.013955163
0.01767638
0.13083073
0.030708574
""
0.10706373
""
""
0.033640999
""
""
""
""
""
0.015746627
0.048159875
0.022684591
0.046914887
0.03091184
0.031942494
0.067940332
""
""
0.03460744
0.11996754
""
""
0.083534025
0.089921221
0.028186491
""
0.11758345
""
""
""
""
""
""
""
0.15008046
0.16094401
0.069930613
""
""
0.10141571
0.10525881
""
0.023383267
0.11501338
0.069246598
""
0.06604749
0.01828463
0.068885222
0.079266474
0.028650008
0.023269719
0.051342331
0.085406028
0.087975167
0.099661775
0.034696024
0.10531762
""
0.061534941
0.032799501
0.0081751682
0.020380005
0.016577855
0.0046633431
0.0089902263
0.016202934
0.0148921
0.0079350416
0.019310018
0.011424629
0.06949535
0.03549717
0.031657267
0.064310499
0.023279786
""
0.022562986
0.025111627
0.021748574
""
""
""
0.045994662
0.07873103
0.10515074
0.045797542
0.11745781
0.029436219
0.030136419
0.13024294
""
0.089431487
0.0068437466
0.090682909
0.036841542
""
0.034298792
0.13324212
0.034737796
0.033468876
0.098016724
0.054375425
0.033362072
0.041788418
""
""
0.066683829
""
0.033908986
0.097740136
""
0.13915634
""
0.024933865
0.075016789
""
0.016516618
0.036440559
""
0.03616596
0.13179171
0.087274812
""
""
0.020869741
0.0072101671
""
0.0037600147
0.052756917
0.070250481
0.090254731
0.037812307
0.0052437447
0.019420629
0.061263826
0.026228022
0.055927541
0.06664633
0.024958143
0.013231225
0.050117884
0.084268808
0.083381198
0.070949212
0.017325165
0.10197997
0.087255359
0.014135563
""
0.076982081
0.027657125
""
0.088705607
0.030009819
0.017144391
""
""
0.066001765
0.050221644
0.052376758
0.021447156
0.039929055
0.018612672
0.02535652
0.07307972
0.067427106
0.038735386
0.022986516
0.015338524
0.054779857
0.053656228
0.028296517
0.048320856
0.038682293
""
""
0.014463138
0.0298518
0.026094852
0.0081209894
0.072449237
0.060301207
0.074509785
0.07047639
0.070676677
0.066705972
0.012554232
0.046382681
0.033870194
0.043910608
0.011869496
0.026193904
0.022160843
0.02789004
0.13510311
0.05414803
""
0.076265723
""
0.046712644
""
""
0.060473248
0.050125226
0.047356945
0.031410385
0.087349087
0.053800702
0.035681725
0.013514755
0.04531049
0.023800235
0.0087783057
0.025987878
0.04413281
""
0.030370653
0.034120921
0.056822646
0.014114432
0.046299595
0.018006122
0.042023264
0.013223078
0.012008595
0.014224286
0.011777609
0.0025106401
0.0089033088
0.002879486
0.0048445459
0.018236561
0.027196299
0.03979224
""
0.032956649
0.064987071
0.044728544
0.018391674
0.027263513
0.041801788
0.034361891
0.0071517075
""
""
0.0041704839
0.012396778
0.048777714
0.011829366
0.0047696312
0.042203758
""
0.069856919
""
0.072000422
0.091596611
0.070457309
0.060494605
""
0.039407529
0.04601755
0.038610604
0.0071466188
""
0.068198234
0.030644219
0.053430293
0.073581465
0.091165654
0.053495515
0.036235794
""
0.029372726
0.035423938
0.054973427
0.034094382
0.0192167
0.026595226
0.068536311
0.023687337
0.03817337
0.039725065
0.051473059
0.020301588
0.055623591
0.072724342
0.096713282
0.03979709
0.026205387
0.054469179
0.056475017
0.022916108
0.073610187
0.023657603
0.018523941
0.011097748
0.044857483
0.0029431486
0.017494543
0.042325031
0.093807504
0.010712671
""
0.087207705
0.038589485
0.034584254
0.080962531
""
0.094204292
0.1029795
""
0.088531286
0.071623117
0.08216276
0.076008759
""
0.066076644
0.051612582
""
0.090853564
""
0.10913512
0.081991643
0.071734346
0.035339527
""
0.07996951
""
""
""
""
""
""
""
0.045329854
""
""
""
""
""
""
0.048104092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027495211
""
""
""
""
""
""
0.062270757
0.076293185
""
0.040973149
0.037293091
""
""
""
0.043207206
0.078726426
""
""
""
""
""
""
""
""
""
""
""
""
0.047294036
0.064797118
0.078523986
0.06385272
0.11184534
0.084856585
0.048882544
0.061776143
0.017464878
""
""
""
0.053061806
""
""
""
""
0.067509338
0.046190456
""
""
0.083770968
0.060648765
""
""
0.05680364
0.032330602
""
0.025023419
""
""
0.016303387
0.087677255
""
""
""
""
""
0.013216627
""
""
0.040339734
""
""
""
""
""
""
""
""
""
0.066560075
0.06834019
""
0.050807387
""
""
0.021707824
0.0073626381
""
""
0.051960837
0.062749974
0.096791826
""
""
""
""
""
""
0.070634499
""
""
0.032095745
0.038302533
0.017310172
0.098672919
0.073309571
""
0.075246982
0.050395902
0.03725734
0.012514826
0.05352946
0.074080624
""
""
0.032622058
""
0.038433179
0.087893665
0.051317792
0.12462845
0.07253927
0.043983422
0.084559068
0.030699704
0.066194735
0.017428923
0.12382759
""
0.065803461
0.010091104
0.048679765
""
0.061658613
""
0.043024827
""
0.040347904
0.025197547
0.03607662
0.077514693
0.027052961
0.043901101
""
""
""
0.059454143
0.039621253
0.072204284
""
0.057787836
0.07459414
0.068932936
0.06052538
0.037917838
0.11627723
0.13655147
0.010540886
0.073843159
0.010084209
""
0.058058143
""
0.019100001
0.068252146
0.084680766
0.07260704
0.1504751
0.12985955
0.018265035
0.011809213
0.020052774
0.036535911
0.016807342
0.0037563033
0.021837428
0.054057494
0.093614601
0.036861695
""
""
0.075038172
0.046356574
0.058456197
0.064985253
0.14389886
0.10776839
0.039444
""
""
0.03265205
""
""
0.11769905
0.08110331
0.086291917
0.032412075
0.06286139
0.017453279
0.0087013533
0.0058404957
0.061423644
0.031975441
0.041066147
0.050871845
0.022764295
0.078314677
""
0.081012718
0.073018268
0.068758085
0.0138482
0.11379446
0.054585855
0.078902043
0.12819864
""
0.020755256
""
""
""
""
""
0.089196764
0.054171938
""
0.086529471
""
""
""
0.033176921
""
""
0.056182597
""
0.11031331
""
""
0.081617862
""
""
""
0.045026593
""
""
0.058904771
0.06542404
""
""
""
0.057099756
0.04499837
0.092578344
""
0.059957605
""
0.0071535963
0.043707974
0.023153158
""
0.034026448
""
""
0.077681467
0.016259708
""
0.0061068414
0.1106691
0.010266405
0.044395164
""
0.044740878
0.032302916
""
0.070891753
0.028521901
0.04384803
0.062150087
0.020576051
0.072640106
""
0.041772485
0.082676105
""
""
""
0.01614554
0.0091891158
0.03121613
0.025112942
""
""
""
""
""
0.071375951
0.056712508
""
""
0.032047343
0.044888809
0.039938968
0.073365703
0.04872033
0.010166553
0.011788677
0.0087253507
0.019619191
0.0055184788
0.0039146892
0.044150326
0.073008373
""
0.01640562
0.01364639
0.0031888091
0.0095801828
""
0.077842385
0.0049265283
0.016002258
0.011408169
0.0019191863
0.069662541
0.050796691
0.041412681
0.046428699
0.024238743
0.057874452
0.028091148
0.007951186
0.070098691
0.014072494
0.082921498
0.02371487
0.021739848
""
""
0.051807918
""
""
""
0.027958505
0.058165491
0.0049284142
