staycz_black_female_p75_se
""
0.19949824
0.17955571
""
0.11790482
0.14831531
0.67996317
0.16509062
0.21758382
0.29132986
0.24159151
0.18856384
0.39405897
""
0.17821153
""
0.42180496
0.25405726
0.17455353
0.12303912
0.14667948
0.17491297
0.19028972
0.43996885
""
""
""
""
0.2184246
""
""
0.14434196
""
0.1838748
""
""
""
""
""
""
0.22226991
""
""
0.14682391
0.27633131
0.43215513
0.30258653
0.24635032
0.27046171
0.18507972
0.24212223
0.18681775
""
""
0.29407293
0.27685717
""
""
""
""
""
""
""
""
""
0.26633233
0.16739328
0.46290174
0.27322885
""
0.30120119
0.32230711
0.20752043
0.15196879
""
""
""
0.36833191
0.13777451
0.10561557
0.10254252
0.15518527
0.089086138
0.17027742
0.21818174
0.14067361
0.18527929
0.20414758
0.18511328
""
0.21248144
0.20967282
0.2419765
0.096638329
0.12279432
""
""
0.23404086
0.11322311
""
0.47239423
""
0.2228896
""
""
""
0.24417485
0.14315765
0.1670049
0.16773695
0.12578766
0.17330906
0.26261458
0.27742475
0.15035146
""
""
""
0.29675397
""
""
0.14039433
0.33034489
""
""
""
0.32347092
0.18778396
""
""
0.11564502
0.17019536
0.20560345
0.43560144
0.46466535
""
0.1545947
""
0.1601443
0.1576883
0.18845174
0.24434441
0.19381191
0.31043193
""
""
""
""
0.71561056
""
""
""
""
""
""
0.33554178
""
""
""
0.58801919
0.22528133
0.15372767
0.14793529
0.11312379
0.23136631
0.16637003
0.12452627
0.15591821
""
""
0.12258472
0.17816748
0.093122907
0.19225882
0.17108229
""
""
""
0.25182226
0.49351642
0.38122198
0.23675886
0.33790559
0.14727695
0.22562505
""
0.26336193
""
0.78804111
0.19345325
0.51269138
0.29355976
2.4788358
""
""
""
""
0.31585929
""
""
0.63808054
1.4252464
0.69860053
""
2.2775064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26506037
""
""
0.095225967
0.29615188
""
0.58675122
""
0.51799649
0.13548148
0.16407895
0.21729498
0.11923938
0.14239329
0.2383562
0.35407519
0.327297
0.096396327
0.2658349
0.39779299
0.092792243
0.23078106
0.14643611
0.12052486
0.18270165
0.26757675
0.21185218
""
0.4738245
0.44270003
0.17362738
0.1283441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16238028
0.22097822
""
0.23506531
0.23186815
0.19215506
0.24040425
2.1330228
0.18058407
0.14809574
""
0.12370364
0.30930877
0.33877629
0.25817889
0.18709677
0.22389282
0.23871219
0.18406354
""
0.64660597
0.19265351
0.22319958
0.19642204
0.12006962
0.14403051
""
""
""
1.9986564
0.22016622
0.18353772
0.2955468
""
0.26198053
0.21892105
0.088544026
0.13995959
0.1492537
0.18157724
""
""
""
""
""
""
""
0.16409837
""
""
""
""
""
0.10797568
""
""
0.28038606
0.18142249
""
""
""
""
0.26813281
""
""
""
""
""
0.31734374
""
0.12251272
0.30918407
""
""
0.2767351
