lpov_nbh_hisp_pooled_mean_se
0.019569749
0.023456752
0.06667833
0.015200879
0.012776069
0.036279425
0.0094070258
0.031210085
0.046311565
0.01772817
0.015973875
0.0075448914
0.056094214
0.026030324
0.015125921
0.054508042
0.051732212
0.016790889
0.048198756
0.039753806
0.016717358
0.0078720869
0.018344307
0.020105992
0.00747672
0.035441402
0.014075716
0.010665416
0.0072577177
0.031254552
0.033802792
0.027337782
0.0097283749
0.010445562
0.037623491
0.013173743
0.043187063
0.030376362
0.068995364
0.06484782
0.017705677
0.040226106
0.074678257
""
0.061710335
0.036889266
0.0061463919
0.020303644
0.013129569
0.023582561
0.013907176
0.015058307
0.023539631
0.066204391
0.067387491
0.01403632
0.047389116
0.051131666
0.059340551
0.023728484
0.035743125
0.012201755
0.056685388
0.030792682
0.04163821
0.047111873
""
0.063874923
0.040207088
0.04412511
0.049290039
0.040167715
0.033092756
0.024371488
0.033713691
0.053645164
0.026715707
0.028750224
0.034983046
0.01022548
0.027732821
0.028440772
0.04276545
0.022928672
0.0092277424
0.026814891
0.029322138
0.013406169
0.014621385
0.016651027
0.023660686
0.028188022
0.029054563
0.01884035
0.035805572
0.044908285
0.022986302
0.0073973723
0.0031704013
0.0057560704
0.0072051422
0.0014394133
0.0036914116
0.0055690417
0.0078304885
0.0028539544
0.0073570735
0.0065196194
0.019682661
0.0096774613
0.013495683
0.020880217
0.011989305
0.052659653
0.012431663
0.011139579
0.012107742
0.051931538
0.04108467
0.044601712
0.014612613
0.024911255
0.0336411
0.016101571
0.033778686
0.013969208
0.015666984
0.022390394
0.051719848
0.045647468
0.0041682543
0.037140418
0.018979486
0.028515974
0.010366591
0.037311025
0.015133842
0.012071237
0.030345218
0.033223089
0.01450941
0.018699363
0.042684797
0.031876542
0.025235774
0.053504329
0.018023506
0.030083012
0.056247812
0.046778269
0.03885138
0.012941137
0.030296804
0.068323895
0.009566294
0.016354512
0.058375601
0.019447219
0.038109019
0.050559178
""
0.078733146
0.012801084
0.0061712572
0.064487211
0.0026295884
0.043225765
0.041537203
0.053415336
0.012459754
0.0042581256
0.0095131407
0.019770734
0.0088512916
0.028566442
0.031659342
0.010431493
0.0058226073
0.02854239
0.045348201
0.044071976
0.035097953
0.011077282
0.039529134
0.039093461
0.009986951
0.059741817
0.03958834
0.016762668
0.075557612
0.046603072
0.01694236
0.011932948
0.045234319
0.050004862
0.03718039
0.01309427
0.020275628
0.0076340805
0.018066285
0.008982298
0.010580179
0.022871794
0.020271113
0.017651135
0.011261107
0.008521175
0.029051628
0.026564574
0.01418236
0.025924569
0.022062916
0.067157328
0.04899253
0.0056694853
0.018250668
0.0088901948
0.0061693965
0.037228517
0.03611866
0.041860059
0.042392388
0.030031197
0.035037797
0.0094190063
0.02316883
0.032529689
0.02749713
0.010832853
0.012354101
0.012856331
0.020825669
0.063714974
0.03207675
0.057938829
0.03819479
0.079019316
0.03033088
0.077182196
0.041027896
0.029218104
0.020240949
0.028564062
0.017210776
0.047746986
0.027767744
0.02220116
0.010411535
0.029161923
0.021504993
