kir_24_other_pooled_n
53.0
97.0
20.0
""
20.0
""
""
164.0
""
""
""
""
""
""
""
91.0
40.0
""
""
""
""
40.0
113.0
28.0
54.0
49.0
20.0
63.0
""
""
""
""
""
""
79.0
57.0
379.0
""
47.0
56.0
69.0
49.0
""
""
380.0
""
""
48.0
231.0
""
180.0
82.0
""
""
""
""
68.0
26.0
88.0
""
46.0
""
92.0
33.0
""
""
""
""
""
1423.0
33.0
""
""
""
400.0
""
""
177.0
117.0
61.0
47.0
""
""
167.0
33.0
22.0
""
""
26.0
55.0
""
""
""
""
""
22.0
35.0
324.0
167.0
39.0
""
""
""
3787.0
213.0
110.0
1119.0
196.0
""
166.0
148.0
""
""
38.0
204.0
26.0
""
""
""
""
""
""
""
""
""
""
48.0
82.0
30.0
""
""
""
""
63.0
""
""
94.0
""
""
24.0
21.0
""
22.0
""
""
53.0
""
""
""
""
""
""
22.0
67.0
""
""
41.0
45.0
""
""
""
""
20.0
""
""
""
""
26.0
39.0
""
393.0
""
""
53.0
""
""
221.0
""
""
""
29.0
""
258.0
53.0
""
""
4599.0
""
51.0
393.0
57.0
20.0
2846.0
63.0
326.0
1237.0
43.0
268.0
98.0
25.0
1170.0
259.0
75.0
53.0
14166.0
176.0
513.0
37.0
140.0
465.0
""
""
954.0
241.0
177.0
4798.0
670.0
21.0
3210.0
4217.0
94.0
3549.0
6305.0
1807.0
1603.0
423.0
2572.0
706.0
4133.0
394.0
359.0
""
100.0
1893.0
927.0
1093.0
231.0
103.0
""
446.0
89.0
1514.0
388.0
254.0
628.0
""
1176.0
""
""
""
316.0
90.0
""
""
""
""
""
""
""
25.0
837.0
""
238.0
""
27.0
1532.0
51.0
37.0
""
""
""
""
""
""
753.0
""
""
""
42.0
263.0
""
""
21.0
131.0
""
""
42.0
43.0
30.0
25.0
""
23.0
""
""
""
166.0
""
""
""
""
""
""
""
""
38.0
""
212.0
""
793.0
813.0
139.0
136.0
737.0
459.0
123.0
109.0
235.0
504.0
156.0
586.0
205.0
""
324.0
""
677.0
2046.0
""
127.0
95.0
286.0
168.0
47.0
""
""
1145.0
542.0
83.0
""
27.0
""
""
""
""
24.0
""
124.0
63.0
1218.0
""
88.0
34.0
""
""
211.0
376.0
212.0
24.0
""
""
232.0
223.0
92.0
1747.0
92.0
50.0
538.0
33.0
1344.0
347.0
1011.0
337.0
923.0
443.0
54.0
104.0
242.0
243.0
264.0
553.0
31.0
26.0
""
""
480.0
29.0
57.0
20.0
""
""
""
""
""
""
46.0
58.0
""
""
101.0
""
""
""
31.0
30.0
""
""
""
95.0
""
62.0
37.0
""
267.0
86.0
22.0
127.0
86.0
""
412.0
""
644.0
26.0
""
194.0
""
94.0
""
""
""
""
""
904.0
""
""
71.0
109.0
""
""
40.0
""
""
""
""
143.0
54.0
59.0
""
707.0
""
""
63.0
25.0
""
""
753.0
20.0
109.0
""
""
23.0
""
""
176.0
205.0
""
28.0
""
""
""
""
""
""
""
""
""
24.0
227.0
""
""
116.0
""
""
""
""
""
""
""
""
""
""
""
""
""
345.0
63.0
22.0
""
81.0
21.0
""
""
""
""
""
""
""
""
""
401.0
57.0
""
""
""
44.0
""
""
""
""
""
""
""
""
""
28.0
27.0
""
""
""
43.0
""
""
""
""
56.0
36.0
27.0
""
""
""
""
""
""
51.0
""
""
""
""
2307.0
15077.0
778.0
2044.0
440.0
""
113.0
""
""
49.0
""
""
43.0
104.0
""
""
""
208.0
""
25.0
""
""
""
90.0
""
""
26.0
""
""
""
24.0
164.0
33.0
""
""
""
25.0
37.0
62.0
""
""
35.0
""
""
""
74.0
""
22.0
62.0
""
""
43.0
""
24.0
""
""
""
190.0
""
""
""
24.0
35.0
4083.0
""
""
72.0
""
""
996.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
34.0
""
57.0
""
30.0
20.0
""
""
425.0
110.0
70.0
56.0
786.0
80.0
""
33.0
""
""
28.0
198.0
151.0
104.0
26.0
232.0
24.0
""
""
""
""
""
""
""
36.0
""
50.0
187.0
""
""
""
""
""
""
""
""
140.0
372.0
""
158.0
""
""
""
""
50.0
81.0
""
62.0
""
21.0
""
""
""
39.0
499.0
41.0
325.0
21.0
""
398.0
73.0
""
""
39.0
""
""
20.0
88.0
""
""
""
""
28.0
""
21.0
89.0
""
157.0
""
60.0
""
""
""
""
63.0
21.0
175.0
36.0
""
85.0
32.0
97.0
23.0
""
""
""
""
""
82.0
20.0
39.0
""
409.0
92.0
22.0
107.0
949.0
35.0
""
38.0
89.0
24.0
31.0
""
28.0
""
""
""
""
""
""
111.0
""
""
