kir_native_hisp_female_p50
""
0.43165621
""
""
""
""
""
0.48769978
""
""
""
""
""
""
""
0.4913429
""
""
""
""
""
""
0.30139461
""
""
""
""
""
""
""
""
""
""
""
0.38197917
""
0.41596341
""
""
""
""
""
""
""
0.43187505
""
""
""
0.4957383
""
0.36647835
0.41340613
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49080467
""
""
""
""
0.47495121
""
""
0.41904977
""
""
""
""
""
0.41025352
""
""
""
""
""
""
""
""
""
""
""
""
0.35071769
0.38487175
0.42575535
0.3749201
0.33262208
0.36398432
0.48587298
0.44553983
0.46277884
0.47434837
0.43814957
0.42998609
0.45832905
0.37622333
0.45245773
""
""
""
0.47076905
""
""
""
""
""
""
""
""
""
""
""
""
0.36756268
""
""
""
""
""
0.39865941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47688276
""
""
0.40383157
""
""
0.45180312
""
""
""
""
""
0.3155216
""
""
""
0.47745743
""
0.51279253
0.44742018
0.50465536
0.379574
0.47103769
0.43921059
0.42515877
0.42465925
0.44976377
0.38074845
0.45716086
0.46177879
0.42885432
0.41434985
0.36153278
0.42300105
0.46219447
0.42906812
0.58582169
""
0.47890475
0.42775643
""
""
0.44324017
0.46529347
0.38332933
0.45534846
0.47766367
""
0.43091497
0.4563027
0.42431408
0.43135592
0.46079433
0.50346035
0.41474989
0.45210177
0.49104452
0.45457369
0.47382787
0.46658245
0.44492581
""
0.39662319
0.47064602
0.46824023
0.41492221
0.41815755
0.42059636
""
0.43620163
0.51884371
0.46949577
0.44553551
0.36818299
0.4449577
0.50857633
0.49500203
""
""
0.37353086
0.46122402
0.49463847
""
""
""
0.42703858
""
0.43098384
""
0.41807815
0.43433228
""
0.50888461
""
0.47649094
0.41785103
0.42080122
0.3988412
""
""
""
""
0.41754967
""
0.47244203
""
""
""
0.38798684
0.42492095
0.43263844
""
0.42369989
0.3859508
""
""
0.38134164
0.39179933
0.42197323
0.4709323
""
""
""
""
0.35349739
0.41733548
""
0.4592579
""
0.49653596
""
""
""
""
""
""
0.41370663
""
0.50086063
0.47103339
0.45667878
0.47689596
0.44452319
0.48561087
0.4375912
0.37092599
0.48695073
0.48376629
0.43919519
0.52275229
0.48559549
""
0.45445493
""
0.40716997
0.48209766
""
0.4222931
0.40633789
0.37124467
0.42791885
""
""
""
0.43470836
