lpov_nbh_other_female_mean_se
0.029640865
0.042728625
0.07520327
0.022881629
0.030041387
0.07153029
0.018022919
0.07473135
0.10508388
0.03586565
0.030476669
0.015466494
0.084528849
0.048108846
0.02992172
""
0.041374955
0.031561632
0.086479202
0.052285973
0.027152469
0.014760203
0.032013718
0.047758207
0.015252244
0.090166047
0.034263633
0.019478027
0.011953558
0.06381283
0.050648801
0.039889891
0.015930703
0.01598952
0.049593616
0.023930186
0.10523659
0.050837167
""
""
0.031511955
0.04770625
""
""
0.08316201
0.074829943
0.014868182
0.03137489
0.024630269
0.03613168
0.024130166
0.024807191
0.042952985
""
""
0.02395189
0.08668609
0.064929523
""
0.050934155
0.051801506
0.021512181
""
0.057131734
0.055135906
0.064208113
""
""
0.072124049
0.082314946
0.083710112
0.076722734
0.049724665
0.04668491
0.071875244
""
0.057651732
0.059107073
0.10000256
0.018032353
0.058870107
0.043578874
0.077173121
0.048111964
0.01710538
0.055637281
0.047097445
0.023358352
0.021565087
0.031268749
0.043166157
0.063908078
0.067155071
0.026900981
0.06883993
0.10371315
0.04272167
0.029577373
0.010905165
0.024831565
0.022964776
0.0088256774
0.014631694
0.025148813
0.019423081
0.011239748
0.022066325
0.013528921
0.050204158
0.028551573
0.031741396
0.033780798
0.020311056
0.088985987
0.020652909
0.022303272
0.020424554
0.089784496
""
""
0.040304862
0.04506626
0.059656192
0.03441456
0.056592353
0.025602344
0.029050402
0.069025055
0.086313739
0.077622928
0.0090337815
0.066773839
0.042940758
0.072914653
0.039260313
0.046351727
0.024961488
0.024005093
0.091065943
0.060431652
0.02744057
0.028614137
""
0.053283535
0.038409084
""
0.02965026
0.05693046
0.072148427
0.034477178
0.053231269
0.022792824
0.048365727
0.088276312
0.014585347
0.027479285
0.065057233
0.032036267
0.058804199
0.056379966
""
""
0.022387832
0.0098491684
0.099259406
0.0057036183
0.039981116
0.064559132
0.043349668
0.030960476
0.0075391298
0.020583833
0.048149586
0.024537716
0.040417582
0.067646496
0.021158513
0.014793984
0.049685214
0.049393125
0.057685632
0.062826484
0.014179259
0.046975158
0.047261458
0.013554198
0.043089721
0.067627177
0.024923624
""
0.032662243
0.025807524
0.017894758
0.076075055
0.078218088
0.041786525
0.038079906
0.033653174
0.019801402
0.065135002
0.020369109
0.028438086
0.062910527
0.039236221
0.027717439
0.022848237
0.014497899
0.048932385
0.040559378
0.033960305
0.037627246
0.030832199
""
0.091037758
0.02247555
0.022782803
0.023651499
0.011333324
0.04628206
0.034541171
0.056974463
0.049060907
0.036704488
0.050376404
0.012286142
0.033556968
0.042174112
0.039556302
0.013248379
0.021653142
0.025056617
0.030388646
""
0.044487767
0.061611164
0.047357429
0.10234919
0.033113465
""
0.038651314
0.035803467
0.051536173
0.03802599
0.026459469
0.053094186
0.049390092
0.033353284
0.01681006
0.047667585
0.033565737
0.012573946
0.027416451
0.045935322
""
0.032196455
0.051013909
0.058948085
0.018112794
0.054233953
0.024397964
0.047405429
0.024205292
0.019213418
0.017827436
0.016953316
0.0049811401
0.016774943
0.0071775559
0.0074772839
0.021992214
0.023145068
0.047954697
0.091439731
0.037331585
0.099330299
0.06568367
0.021969991
0.032588463
0.066221312
0.037849087
0.011223378
""
""
0.0075367251
0.017401552
0.053925499
0.022433432
0.0094156982
0.046551809
0.075050592
0.091770835
""
0.066488035
0.062312916
0.07765197
0.10445791
""
0.061796881
0.064130016
0.037120923
0.0088195866
0.082827352
0.038390171
0.035065912
0.082974166
0.080261201
0.099136859
0.070126869
0.043806426
""
0.045103949
0.035339069
0.061152752
0.045322113
0.029036518
0.030937979
0.066171631
0.034508128
0.040150087
0.044132665
0.074523807
0.02317562
0.054759298
0.056862347
0.071817487
0.037460495
0.028621539
0.049938094
0.048441179
0.025828084
0.077644438
0.026493482
0.02245599
0.013592512
0.047157753
0.0066148113
0.022271754
0.03409455
0.05895799
0.011508835
0.098428667
0.085812896
0.03827041
0.02976097
0.04474853
0.082701482
0.056365624
0.056663368
0.062526345
