spouse_rk_hisp_female_p25_se
0.03204868
0.038001023
""
0.024710441
0.020834038
""
0.015432692
0.058643814
0.064609915
0.028537629
0.026257183
0.011655978
""
0.048920318
0.024448197
""
""
0.025806481
""
""
0.024915125
0.012129641
0.028287999
0.035430685
0.011395064
""
0.020505173
0.016278962
0.011820541
0.048415206
0.051824365
0.044184633
0.01634288
0.01551838
0.055450581
0.021858303
0.065359518
0.041325364
""
""
0.027479509
""
""
""
""
""
0.008603462
0.028793028
0.018284442
0.038493264
0.017911954
0.023744911
0.037144396
""
""
0.021914098
""
""
""
0.040521543
0.05830304
0.01900626
""
0.044941306
""
0.067613944
""
""
""
""
""
0.060294468
""
0.037116371
0.066998206
""
0.051947031
""
""
0.015423231
0.05200066
0.039924715
""
0.042978182
0.012971698
0.039936498
0.047365941
0.01892167
0.023814376
0.027345583
0.044699233
0.053097431
0.04708121
0.026862733
0.069975458
""
0.032377508
0.01189668
0.0048214141
0.0078306394
0.011261468
0.0019374072
0.0055522118
0.0072718775
0.011766331
0.004133177
0.010870446
0.010526806
0.035946656
0.015231672
0.021522745
0.028090686
0.017564883
""
0.018034047
0.016261701
0.019869458
""
""
""
0.022335991
0.043911219
0.04770178
0.025364622
0.06345313
0.023379508
0.028288277
0.039308872
""
""
0.0064490372
0.058340013
0.034719866
0.057212748
0.014184425
0.061194677
0.025233606
0.018036501
0.056577615
0.054499529
0.025465302
0.027278822
""
0.060199291
0.040253557
""
0.03026659
0.046047527
""
""
0.061224468
0.018703461
0.052779306
""
0.013947445
0.02297952
""
0.029702665
""
0.077230118
""
""
0.022599462
0.0099246213
""
0.0040637348
0.071130604
0.066626951
""
0.02130221
0.0071224282
0.017250068
0.034311421
0.017051233
0.053484824
0.066698238
0.018074911
0.0086333556
0.038755976
0.082488768
0.069468603
0.061729811
0.018365476
0.05722069
0.057091512
0.016544582
""
0.049848482
0.024908336
""
""
0.026103918
0.019821651
""
""
0.056397509
0.020720113
0.027897088
0.013342346
0.033409134
0.014208566
0.017415287
0.035683028
0.030307641
0.028254051
0.018447241
0.013253322
0.055480804
0.046810739
0.020744493
0.048759457
0.035134718
""
0.074691944
0.0092485193
0.029700089
0.015982203
0.010045449
0.0570026
0.066350497
0.063753061
0.050226051
0.047506474
0.053072464
0.015966883
0.034718122
0.046249628
0.040332932
0.016683692
0.020203
0.019950148
0.032964393
""
0.051955678
""
0.07718119
""
0.058889862
""
0.065005504
0.047724951
0.031356927
0.043760702
0.026864067
0.060711205
0.049390607
0.033195011
0.016347425
0.043440379
0.037893277
0.0093198642
0.032221038
0.04789364
""
0.029805379
0.059213519
0.037229609
0.018486587
0.05096329
0.015601105
0.049265996
0.010978539
0.0088821389
0.013846786
0.010598624
0.0017451397
0.010497279
0.0029707181
0.0050449055
0.015431982
0.020983439
0.05394068
""
0.047874704
""
""
0.029430797
0.057802256
""
0.054073066
0.008534044
""
""
0.0049401019
0.015829057
""
0.010568992
0.0054788683
0.047648907
""
""
""
""
0.057017259
""
0.062225696
""
0.033591852
0.037053376
0.038325816
0.0096540051
""
0.052877676
0.030008551
0.034975193
0.041382708
""
0.02453761
0.040315289
""
0.021375483
0.039044406
0.038840272
0.036618914
0.020150704
0.023650508
0.059558272
0.027522851
0.039613549
0.041549291
0.065314703
0.022929262
0.049575306
0.058339927
0.069137163
0.03706659
0.026761731
0.034408391
0.039736424
0.014951642
0.061864052
0.017167468
0.013526597
0.00860151
0.028450917
0.0026460257
0.013105732
0.03513978
0.050552547
0.012023808
""
""
0.037482217
0.034315791
0.065849207
""
0.045747649
0.03829411
""
0.05661824
0.067069985
0.048939798
0.061911982
""
0.050418664
0.036900174
""
0.045246545
""
0.043480676
0.0418825
""
0.044509701
""
""
""
0.054497391
""
""
""
""
""
0.064956196
""
""
""
""
""
""
0.041949112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036373172
""
""
""
""
""
""
0.059284564
0.059303835
""
0.027775344
0.032239258
""
0.062479697
""
0.046967525
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028667299
0.053368572
0.058997538
0.030035116
0.064307138
0.043887582
