staytract_other_male_mean_se
0.030731892
0.042155605
0.11752532
0.021181569
0.026735593
0.075798273
0.018243715
0.083992824
""
0.038965024
0.034260649
0.014020327
0.06603159
0.05149721
0.03586195
""
0.078250848
0.026842652
0.099567913
0.067022093
0.025306016
0.013822975
0.02995274
0.033748038
0.012860356
0.079626054
0.035834108
0.017935412
0.01022863
0.047782689
0.057043109
0.041175187
0.013103639
0.013391355
0.050752442
0.020965565
0.071592934
0.047977619
""
0.076624051
0.03050827
0.07380835
""
""
0.092122279
0.059538536
0.012707158
0.033069838
0.020655492
0.037726916
0.02300285
0.02564518
0.040606748
""
""
0.021266066
0.075197801
0.11453005
""
0.036677048
0.063283294
0.017368779
0.10820406
0.06354662
0.068745703
0.056962568
""
0.075858243
0.088850901
0.080815054
0.048141964
0.061467282
0.048943114
0.039827403
0.071331598
""
0.06083015
0.073736064
""
0.014096553
0.056091342
0.045937557
0.070709392
0.038638793
0.014199422
0.051165707
0.054338463
0.020403255
0.019541331
0.034606751
0.04398647
0.077137552
0.058722418
0.023781665
0.058711234
""
0.041333113
0.033961389
0.009133853
0.019020811
0.019010961
0.0079980101
0.011909233
0.019094829
0.015759187
0.0098267999
0.018092662
0.011860149
0.05751488
0.024639625
0.028030494
0.030577656
0.016407253
0.072762586
0.017680923
0.020090511
0.016757736
""
0.1011145
""
0.03163407
0.055468984
0.05505304
0.02462058
0.061098076
0.022922013
0.023197412
0.074584462
0.088214248
""
0.0077113491
0.044429872
0.031581439
0.085451625
0.035990622
0.043286502
0.02517763
0.022757357
0.058364023
0.044795163
0.025032613
0.025545882
""
0.07488516
0.04136721
0.071933255
0.030925211
0.053598702
0.04616968
0.065922014
0.05818937
0.019417468
0.042942986
""
0.012535787
0.022684665
0.077846043
0.022031188
0.038362291
0.057604574
""
0.090024658
0.020802528
0.0085280444
0.067770317
0.0051215743
0.039225876
0.058198325
0.046821494
0.025472114
0.0062673469
0.017463213
0.045884296
0.018653471
0.047502406
0.044790849
0.017778806
0.012182745
0.040044624
0.045195825
0.041169073
0.049816336
0.012370981
0.052353542
0.051508192
0.011013056
""
0.050415322
0.022431744
""
0.05278274
0.022813831
0.016104205
0.08185479
0.10217462
0.049007911
0.030656446
0.035911214
0.016117988
0.071175128
0.017653292
0.026142539
0.045708969
0.035458524
0.026917737
0.018496249
0.010914871
0.040005602
0.032596696
0.030091664
0.035251711
0.028662747
0.07494586
0.078664742
0.017517487
0.019687876
0.020110676
0.0094453786
0.040040288
0.041386891
0.046403755
0.048908718
0.037524231
0.050855767
0.010026629
0.028791349
0.03676274
0.034690741
0.011892475
0.018854912
0.020959897
0.025937339
0.081775986
0.041889507
""
0.048596654
0.096958943
0.03203192
""
0.074750423
0.041779667
0.053157724
0.037466168
0.023432337
0.056975394
0.050621733
0.033512071
0.015325706
0.050056495
0.026864257
0.011066742
0.029305818
0.040896166
""
0.022897836
0.045078162
0.05836371
0.016043214
0.060033217
0.022230636
0.043149441
0.020975145
0.016144902
0.015404247
0.016044583
0.0046762228
0.015275849
0.0065195691
0.0067746751
0.019432584
0.022967791
0.042030044
0.096432313
0.031818032
0.11776233
0.059129864
0.018957172
0.031417448
0.03964467
0.038146131
0.011024036
""
""
0.0067665987
0.014083928
0.047898199
0.019801091
0.0082508046
0.045840103
0.071083888
0.096684054
""
0.069222204
0.045203298
0.062494274
0.078485489
0.080446132
0.04349108
0.049172878
0.032010321
0.0071680956
0.054813534
0.040285461
0.031193869
0.040963892
0.065810151
""
0.043744203
0.039115675
""
0.037761293
0.029704524
0.05003687
0.0341129
0.022503356
0.025775613
0.054650649
0.02518652
0.034615297
0.036713891
0.053502105
0.018346068
0.054778457
0.069543406
0.06173243
0.033253372
0.022710102
0.043110147
0.042536024
0.022701362
0.085303016
0.023998711
0.019205572
0.010542115
0.042917751
0.0055171484
0.018832024
0.033460047
0.061546329
0.0092978692
""
0.061940573
0.028931227
0.025927683
0.049035184
0.063502707
0.053008772
0.059909713
0.099877834
0.07936351
0.046661623
0.081956506
0.053121708
""
0.055172011
0.04237476
""
0.048552245
0.063961893
0.059116423
0.047077585
""
0.026982911
""
""
0.078286327
0.04831655
""
""
""
""
""
0.054294668
""
""
""
""
""
""
0.043947004
""
""
""
""
""
""
""
""
""
""
""
""
0.080599904
0.070661768
""
0.025269466
0.068639137
""
""
""
""
0.088295721
0.036062699
""
""
0.038386155
0.034311924
""
0.065382957
""
0.051396478
0.061105654
""
""
""
""
""
""
""
""
""
""
0.053013142
""
0.062460326
0.077418774
0.098865025
0.07971935
0.079252794
0.058531053
0.072574221
0.055967871
0.017608538
""
""
""
0.022529909
0.10904715
""
""
""
0.069883935
0.032712568
""
""
0.073343866
0.084862456
0.061793886
""
0.069421537
0.033147771
""
0.023321837
0.10823172
0.05841963
0.013271892
0.083112322
""
""
""
""
0.10090556
0.010857524
""
""
0.030246153
0.068727143
""
""
""
""
""
""
""
""
""
0.063642681
""
0.061318439
""
0.0734291
0.019074555
0.007341193
""
""
0.048826959
0.052522846
0.039889112
0.086910814
""
""
""
""
""
0.051004007
0.0804343
""
0.021847885
0.021300212
0.014474921
0.046738517
0.054294266
0.065416403
0.035790365
0.023831813
0.029285604
0.0090919891
0.03826993
0.050736468
""
""
0.026325477
0.075650215
0.021442087
0.050264657
0.023763904
0.064875826
0.05132477
0.017994272
0.018945388
0.020677591
0.034791712
0.0082181133
0.033072524
0.10132678
0.032316137
0.014229295
0.033828601
""
0.055913974
""
0.046863113
""
0.051231097
0.030606035
0.040849954
""
0.029995365
0.067016207
""
""
""
0.089434721
0.05215095
""
""
0.07799004
""
""
""
0.03781667
""
""
0.013032439
0.090490639
0.010074824
0.074981131
0.065947272
""
0.028361911
""
""
""
""
""
0.063805163
0.030665539
0.021186799
0.041326437
0.028508766
0.0069459057
0.023472145
0.040112544
0.040346473
0.038733017
""
""
""
0.02977659
""
0.10330208
""
""
0.024211291
""
""
0.02584129
""
""
""
0.074869365
""
0.028597692
0.052073117
0.013289419
0.0094478959
0.0075090551
0.037804093
0.026373513
0.031525701
0.034678873
0.016579196
0.040708836
""
0.029693415
0.045640543
0.034165669
0.0082128374
0.033585407
0.030944543
0.037645593
0.039945003
""
0.012114109
""
""
""
0.087266117
""
0.079933323
0.037879784
0.065224588
0.064035803
0.067668006
""
""
0.024664817
0.07340876
0.071647286
0.034677535
""
0.051687673
""
0.084132403
0.07312113
""
""
""
0.028926097
""
""
0.032260023
0.038510982
0.053192049
""
""
0.0350876
0.031784348
0.061141387
""
0.037328113
""
0.0040640682
0.018996736
0.011634482
0.087571926
0.034836885
""
""
0.074616477
0.013338954
""
0.0067902673
""
0.011725713
0.031556174
""
0.029996637
0.026466649
0.071970455
0.028944265
0.010879473
0.039816014
0.059751187
0.014637185
0.051002614
""
0.033968788
0.089347266
""
0.07108207
""
0.018458463
0.0087112738
0.036326732
0.02565855
""
""
0.095745452
0.075777791
""
0.048324712
0.023056045
""
""
0.022461455
0.029616723
0.019555872
0.058174625
0.027162282
0.011019615
0.012860524
0.01006761
0.015395146
0.0053532724
0.006185208
0.05692903
0.053355366
""
0.01395746
0.013556739
0.0042825527
0.0067141927
""
0.083022341
0.0056288904
0.025601221
0.01362472
0.0029910742
0.042517032
0.058163002
0.047770076
0.036379438
0.013405013
0.037159681
0.022618325
0.007046083
0.048601326
0.0099030975
0.039355751
0.022501435
0.019373845
0.038703255
""
0.024323028
""
""
""
0.025192043
0.031828228
0.0041058636
