spouse_rk_black_pooled_n
138.0
206.0
151.0
23.0
""
56.0
104.0
401.0
135.0
""
48.0
81.0
168.0
21.0
""
156.0
139.0
72.0
35.0
70.0
25.0
""
216.0
289.0
""
156.0
104.0
216.0
47.0
""
37.0
102.0
104.0
110.0
345.0
27.0
3055.0
23.0
143.0
68.0
310.0
122.0
81.0
185.0
1087.0
141.0
""
""
1585.0
89.0
1378.0
172.0
64.0
96.0
132.0
51.0
281.0
41.0
235.0
95.0
295.0
108.0
591.0
55.0
44.0
78.0
""
""
""
416.0
""
""
""
""
147.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
200.0
22.0
""
""
""
""
1978.0
45.0
""
457.0
77.0
""
25.0
90.0
82.0
78.0
""
42.0
""
53.0
""
""
94.0
79.0
""
""
""
85.0
58.0
106.0
26.0
245.0
49.0
46.0
101.0
65.0
156.0
""
""
114.0
""
""
85.0
55.0
50.0
""
""
37.0
637.0
""
25.0
""
69.0
28.0
29.0
""
82.0
""
""
138.0
230.0
61.0
""
36.0
""
198.0
""
153.0
""
29.0
""
38.0
""
1907.0
""
150.0
47.0
""
""
126.0
""
""
""
180.0
""
60.0
34.0
35.0
""
2530.0
""
""
56.0
""
""
1464.0
""
38.0
596.0
""
""
52.0
""
552.0
133.0
""
""
9762.0
67.0
99.0
""
""
183.0
""
""
244.0
49.0
""
1073.0
78.0
""
1992.0
1864.0
20.0
2911.0
2818.0
627.0
660.0
78.0
527.0
220.0
1022.0
58.0
32.0
""
""
1176.0
117.0
283.0
50.0
""
""
130.0
""
428.0
85.0
55.0
323.0
""
955.0
""
""
""
68.0
21.0
""
""
""
""
""
""
""
""
1008.0
""
74.0
""
""
993.0
""
""
""
""
""
""
""
""
180.0
""
""
""
""
61.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
42.0
""
1434.0
1443.0
56.0
133.0
1188.0
244.0
75.0
41.0
502.0
1514.0
377.0
3913.0
547.0
28.0
353.0
46.0
794.0
5761.0
""
187.0
73.0
319.0
244.0
115.0
33.0
""
3144.0
1009.0
86.0
""
282.0
""
""
25.0
37.0
""
48.0
135.0
133.0
2236.0
""
143.0
144.0
71.0
""
331.0
510.0
900.0
39.0
""
50.0
371.0
445.0
100.0
6508.0
75.0
75.0
418.0
34.0
2844.0
339.0
2572.0
221.0
1040.0
1024.0
146.0
150.0
583.0
130.0
242.0
772.0
62.0
55.0
37.0
23.0
623.0
38.0
54.0
50.0
63.0
""
""
""
172.0
""
72.0
104.0
88.0
32.0
922.0
20.0
""
110.0
65.0
197.0
139.0
66.0
""
153.0
33.0
211.0
24.0
22.0
1319.0
226.0
""
127.0
358.0
""
2223.0
""
1948.0
108.0
101.0
329.0
69.0
246.0
38.0
91.0
""
""
121.0
5922.0
58.0
57.0
739.0
433.0
47.0
""
80.0
78.0
76.0
33.0
""
352.0
128.0
35.0
23.0
4408.0
""
""
315.0
29.0
74.0
73.0
1815.0
""
168.0
62.0
30.0
53.0
53.0
""
560.0
625.0
36.0
55.0
30.0
31.0
76.0
36.0
28.0
113.0
54.0
25.0
192.0
57.0
730.0
34.0
29.0
562.0
""
112.0
39.0
56.0
29.0
32.0
78.0
""
130.0
71.0
""
45.0
""
1388.0
246.0
42.0
28.0
173.0
136.0
""
31.0
23.0
62.0
29.0
52.0
""
""
42.0
1801.0
310.0
""
86.0
36.0
195.0
41.0
""
162.0
29.0
""
42.0
""
36.0
38.0
200.0
132.0
83.0
""
""
178.0
35.0
46.0
""
106.0
52.0
112.0
159.0
38.0
109.0
87.0
""
""
""
64.0
""
66.0
35.0
88.0
21.0
874.0
""
21.0
63.0
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
