proginc_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.002883916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0018394537
""
""
0.0062153246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0014336706
""
""
0.036984354
""
""
0.0048490306
""
""
0.011086171
""
""
""
""
0.00055693183
""
""
""
0.0017357003
""
0.048529547
""
""
0.013844367
""
""
0.0030851543
0.00085231318
""
0.0028012658
0.078496315
""
0.0022875722
0.006040663
""
0.0074845953
0.0032907224
0.0034002969
0.0056381593
""
0.0062010018
0.020836253
0.003053084
""
""
""
""
0.010326562
0.0025826371
0.0020082246
-0.00172122
""
""
-0.0063632363
""
0.0092004659
0.0017989613
""
0.019341268
""
0.022749787
""
""
""
0.053369004
""
""
""
""
""
""
""
""
""
-0.00027202463
""
""
""
""
-0.0012726962
""
""
""
""
""
""
""
""
-0.0029876214
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0004065948
0.00090619578
""
""
0.0037722357
""
""
""
""
0.025191121
""
8.6554837e-06
""
""
""
""
""
0.00025549729
""
""
""
""
""
""
""
""
-0.00034126648
""
""
""
""
""
""
""
""
""
""
""
""
-0.0004881871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.001369066
""
""
""
""
0.0015802712
""
0.026067263
""
0.0030588931
-0.008618176
""
""
""
""
""
0.00065227604
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00068777439
""
-0.00061025756
""
""
""
""
""
""
""
""
""
""
-0.00025703778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0013961811
""
""
""
""
""
""
-0.0015278351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010895031
0.003584041
0.00012092545
0.0053569879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0031433639
""
""
""
""
""
0.0040887599
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0034130111
""
""
""
