kir_imm_pooled_pooled_mean
0.49502212
0.47329718
0.48798856
0.56282443
0.56451136
0.40525332
0.50980204
0.44832236
""
0.52948546
0.48945856
0.53859651
0.55761528
0.48251945
0.47236583
""
0.46374533
0.49177006
""
""
0.51971924
0.47356206
0.51476353
0.44008401
0.57104129
0.68511903
0.48474142
0.49756554
0.5497579
0.38356522
0.4983125
0.57043487
0.56832683
0.53981751
0.54507774
0.48762035
0.48210073
0.52509934
""
""
0.54871821
0.46624687
""
""
""
0.54025
0.55299884
0.57549644
0.60929334
0.55683583
0.52044141
0.52699286
0.49841091
""
""
0.53944367
0.65050018
""
""
0.51281428
0.64549464
0.54003829
""
0.62061405
0.42635429
0.52420145
""
0.47940555
""
0.38137022
0.69697028
0.6363796
0.54136789
0.61202925
0.47061476
""
0.43813708
0.43012583
""
0.53663939
0.54851204
0.44269615
0.54009676
0.4761107
0.51114929
0.52557892
0.57662332
0.47670248
0.5489828
0.48530695
0.64224446
0.46173531
0.44391498
0.54127502
0.47014812
""
0.50809664
0.47645313
0.50730664
0.4872995
0.50546235
0.52195466
0.51372993
0.49077833
0.50802046
0.49411681
0.48058686
0.52105659
0.47701573
0.47157294
0.54954892
0.47984293
0.52811271
0.33178496
0.52698076
0.53728497
0.54706353
""
""
""
0.4966976
0.46704441
0.46677628
0.45753971
0.56118864
0.53448135
0.54592472
0.45166701
0.53279251
0.57485229
0.54532903
0.48812184
0.55293357
0.45709577
0.46859351
0.52953172
0.48612818
0.47728589
0.49170089
0.553662
0.5129388
0.46336746
""
0.37293211
0.48139563
""
0.48201287
0.45935178
0.41403893
0.5051924
0.47089958
0.54740429
0.62743199
""
0.4930968
0.51691175
""
0.53825283
0.58203673
0.5914948
""
""
0.56660992
0.61498505
0.51374066
0.6142664
0.49240363
0.50331163
0.43717965
0.51926035
0.56668973
0.56633514
0.5131712
0.55089432
0.56531042
0.57039076
0.537844
0.51863974
0.44986826
0.54429966
0.52494264
0.44222191
0.55781806
0.43988997
0.45997113
0.58704877
""
0.53793347
0.57420033
""
0.56860822
0.52965921
0.54635608
""
""
0.55909318
0.5396018
0.51319128
0.55138582
0.55063176
0.5458014
0.54859674
0.48792997
0.50255203
0.51682729
0.53111923
0.55840516
0.53981525
0.49423862
0.54828143
0.53412431
0.58234787
0.52195424
0.38473487
0.55805063
0.56362349
0.5032832
0.56739205
0.55379182
0.54604638
0.50392276
0.5263145
0.52221966
0.54744512
0.5672307
0.6071595
0.5425908
0.5065167
0.60253328
0.54006928
0.53361374
0.55690533
0.66908282
0.54922539
""
0.5157668
""
0.6050362
""
0.6069898
0.49754032
0.50178808
0.52208048
0.53922516
0.50255072
0.56145799
0.56486738
0.55182725
0.54626918
0.60663605
0.55492115
0.56315726
0.53122556
0.53298473
0.56591666
0.54710585
0.51678872
0.60256904
0.50800234
0.56449062
0.56504142
0.54764014
0.5242697
0.55004352
0.55979651
0.56011552
0.6124081
0.60784876
0.56845188
0.58390206
0.54102981
0.56521463
""
0.49788991
0.44965699
0.51210463
0.55640686
0.54434711
0.51515228
0.52961588
0.55421418
""
""
0.58398175
0.57550395
0.53291863
0.52342784
0.5753265
0.54743797
0.43690878
0.56435794
""
0.6474936
0.48088977
0.49448553
0.5645982
0.48061258
0.54446566
0.56817126
0.52543372
0.56746107
0.50317353
0.50656241
0.5588432
0.50886393
0.51076382
0.5532577
0.53185487
0.55150199
0.6320591
0.54970652
0.56487858
0.48330611
0.51477736
0.54487485
0.51532078
0.51741636
0.53998858
0.53948921
0.5068289
0.54407388
0.57426786
0.55980402
0.53476548
0.51516747
0.56539112
0.56494713
0.47211963
0.54651028
0.53607643
0.55294758
0.57032406
0.54030138
0.53504014
0.5256204
0.57293838
0.53538716
0.5005433
0.61754996
0.58405173
0.47349241
0.50781399
0.58179253
0.5424428
0.52483249
0.53880692
0.46879745
0.4653587
0.47635415
0.52852088
0.51566619
0.60204387
0.51998615
0.47010103
0.50013906
0.53712654
""
0.51043063
0.52211469
0.49998584
0.42335966
0.64399105
0.52789932
""
0.55674207
0.37950936
0.58044028
""
""
""
0.36135077
0.56015944
0.63965756
""
""
""
""
""
""
0.57974523
""
""
""
""
""
""
""
""
""
""
""
""
0.58926362
0.55039436
""
0.50990653
""
""
""
""
""
0.5303967
0.52354544
0.47061151
0.6358915
0.52856719
0.55360633
""
""
""
0.51441592
0.52794296
""
""
""
""
0.49812862
""
""
""
""
""
""
""
0.55395287
0.57920969
0.5731861
0.49640545
0.54711556
0.44670579
0.52641922
0.51247698
0.57932025
0.49929124
""
0.57317966
0.47656736
""
""
""
""
0.47532704
0.48583552
""
""
0.48630404
0.4980014
0.53239375
""
0.49381641
0.51753366
""
0.54763108
0.57212406
0.53856963
0.51449788
0.50926238
0.528916
""
""
""
0.58944666
0.49648905
""
""
0.53368235
0.51391309
""
""
""
""
""
""
""
""
0.54833388
0.4166992
""
0.47339419
""
0.48572752
0.53581202
0.54381198
0.39519089
""
0.56158811
0.53371042
0.49102819
""
""
""
""
""
""
0.46449205
""
""
0.47956017
0.50987017
0.51372558
0.46264496
0.45538482
0.48110828
0.43586409
0.55132681
0.55292541
0.54570174
0.54122573
0.41982174
""
""
0.53226209
0.45587832
0.50723803
0.46057686
0.50041705
0.40679374
0.47627416
0.53867531
0.45020097
0.47453794
0.54808778
0.53415024
0.43274975
0.62896872
0.50717783
0.48327067
0.47663039
""
0.43677008
0.48107725
0.50837612
""
0.50963795
0.52278966
0.52056527
0.45843172
0.49033618
0.58329141
""
""
""
0.430116
0.51346231
0.50068426
""
0.52743948
0.53584415
0.60524487
0.51902741
0.53534776
0.49042714
0.5431233
0.54800558
0.47197714
0.49808761
0.46530017
0.45017308
""
0.54733175
0.52027655
0.54506558
0.48885003
0.47191709
0.50683177
0.48134434
0.49310759
0.50845009
0.57680553
0.56707305
0.55746347
0.5448162
0.5202322
0.46694165
0.49651757
0.43617579
""
0.50235873
0.48909011
0.50810367
0.53104484
0.46967956
0.49022359
0.486175
""
0.42867577
0.52861494
0.51336807
""
0.51251572
0.49200097
0.48495048
0.4836095
0.46541539
0.4964515
0.5366171
0.5345462
0.50758046
0.48260936
0.4892509
0.50347453
0.51447135
0.47183859
""
0.48358405
0.50248218
0.55380321
0.5277527
0.48022959
0.45932513
0.45713282
0.53429252
""
0.56514466
""
""
""
""
""
0.542409
0.60794932
0.53583854
0.59152073
""
""
""
0.58212286
""
""
0.4630923
""
0.46130922
""
""
0.71402198
""
""
""
0.52586287
""
""
0.50871116
0.46662602
0.47013134
""
""
0.48823392
0.50605685
0.48745126
""
0.58302027
""
0.56057131
0.53128278
0.54821074
0.43469188
0.52568847
""
""
0.42576596
0.49091992
0.48177409
0.51571161
0.43450761
0.4739247
0.51151258
""
0.53472233
0.50509191
0.50957042
0.55240375
0.50455385
0.49645221
0.51175815
0.48655811
0.478609
""
0.49978548
0.42846948
""
""
""
0.48839924
0.51918089
0.49774924
0.4748477
""
""
0.56126243
0.35824147
0.36738187
0.55873549
0.49234685
""
""
0.49798334
0.4827528
0.48713198
0.49654421
