coll_hisp_pooled_mean_se
""
0.10105841
""
""
-0.00088566373
""
""
0.075393215
""
""
""
""
""
""
""
0.086270459
""
""
""
""
""
""
0.0853227
""
""
""
""
""
""
""
""
""
""
""
0.077970512
""
0.051369019
""
""
""
0.11294124
""
""
""
0.052515697
""
""
0.042438492
0.053001124
""
0.056067787
0.091786452
""
""
""
""
""
""
0.10628287
""
""
""
""
""
""
""
""
""
""
0.033468392
""
""
""
""
0.047442723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07676661
0.021786133
0.043837093
0.033053741
0.034287333
0.060847566
0.053918853
0.0049306061
0.025897769
0.053111307
0.0079939812
0.01638977
0.024366163
0.032267906
0.013487414
""
""
""
0.027496608
""
""
""
0.066450842
""
""
""
""
""
""
""
0.08702758
0.073189966
""
""
""
""
""
0.10785767
""
""
0.073437497
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040472876
""
""
""
""
""
0.031414662
""
""
""
""
""
0.040974326
""
""
""
0.0088756848
""
0.090208918
0.023608431
0.045998804
0.04408941
0.010771426
0.067367196
0.037617996
0.0063616969
0.041536584
0.049873371
0.01199975
0.067616098
0.0073310398
0.014577895
0.051233314
0.064303033
0.0021019387
0.013520607
0.037670426
""
0.029504195
0.012413288
""
""
0.0085468926
0.022087686
0.064015597
0.0050004888
0.025324443
""
0.0048917797
0.0094333431
0.020106055
0.0046034208
0.0052099046
0.014661219
0.0086917635
0.022388592
0.011830091
0.011009741
0.0072077522
0.013804233
0.034531083
""
0.065145411
0.015016126
0.016039982
0.0087259999
0.024202919
0.041454937
""
0.0086070094
0.061588455
0.0081373956
0.019620556
0.034978699
0.011157327
0.057762519
0.01695735
""
""
0.095481738
0.026098326
0.055540588
""
""
""
0.071724959
""
""
""
0.045201592
0.0080925068
""
0.039038308
""
""
0.015093386
0.061923862
0.045605652
""
""
""
""
0.11143307
""
0.015720848
""
""
""
0.045088761
0.026674613
0.04099305
""
0.084355049
0.030604284
""
""
0.056244753
0.059667699
0.02272151
0.03204098
""
""
""
""
0.070367657
0.014818677
""
0.059394531
""
""
""
""
""
""
""
""
0.015506756
""
0.016464287
0.015232147
0.072354756
0.065003209
0.018635813
0.033942807
0.076287396
0.05119022
0.048309058
0.025563171
0.053077321
0.02271731
0.053765751
""
0.054509103
""
0.026863676
0.0096198888
""
0.053038519
0.074854068
0.044664763
0.021060776
""
0.088939719
""
0.020863304
0.044317223
0.074988991
""
""
""
""
""
""
0.055885296
0.03918948
0.03485512
0.038894624
0.011020747
""
0.051247112
""
""
""
0.032290235
0.020420719
0.053088866
""
""
""
0.024517603
0.026047383
0.053596217
0.0050563063
0.042043876
""
0.040700726
0.024827598
0.010660148
0.015876302
0.012567829
0.026666721
0.022360198
0.017567851
-0.0043671657
0.065073885
0.026172847
0.067871854
0.033444922
0.02104214
""
""
""
""
0.024408923
""
""
""
""
""
""
""
""
""
""
0.081008613
""
""
0.088399842
""
""
""
""
""
""
""
""
0.11261136
""
0.093803681
""
""
0.053418458
0.076857045
""
0.073017269
0.042703431
""
0.035059102
""
0.028994443
""
""
0.073854826
""
0.065957434
""
""
""
""
""
0.028502857
""
""
0.10737885
0.077937856
""
""
""
""
""
""
""
0.07459908
0.094605051
0.023192795
""
0.030253731
""
""
""
0.015869973
""
""
0.024364114
""
0.025523843
""
""
""
""
""
0.077231787
0.046780583
""
""
""
""
""
""
""
""
""
""
""
""
0.061169047
""
""
0.10702018
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044249129
""
""
""
0.10238572
""
""
""
""
0.077514514
""
""
""
""
""
0.045326967
0.078212053
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022612423
""
""
""
""
0.033329915
0.014971581
0.064232379
0.03820537
0.03005586
""
0.045839474
""
""
0.031850271
""
""
""
0.039693777
""
""
""
0.01814248
""
0.040885046
""
""
""
0.061430193
""
""
""
0.034671288
""
-0.0027596711
0.034762602
0.047526084
""
""
""
""
""
0.04349345
""
""
""
0.051574897
0.047870334
""
""
0.03241745
""
""
""
""
""
0.04203603
""
0.049622025
""
""
""
0.073109448
""
""
""
""
""
0.0046528345
""
""
0.056467444
""
""
0.016175415
""
""
""
""
""
""
""
""
""
0.07261961
""
""
""
""
0.064728342
0.055067703
""
""
""
""
""
""
0.012986343
0.05292904
0.053092293
0.056387953
0.014578377
0.036960319
""
""
""
""
""
0.033254802
0.054387428
0.084593482
""
0.051800657
""
""
""
""
""
""
""
""
""
""
0.062842563
0.061991107
""
""
""
""
""
""
""
""
0.035406195
0.04064529
""
0.070714526
""
""
""
""
""
0.069197476
""
0.059149586
""
""
""
""
""
0.04298351
0.017723948
""
0.029506598
""
""
0.031046966
""
""
""
""
""
""
0.021589061
0.10549403
""
0.072698332
""
""
""
""
""
""
""
0.038351387
""
0.092667781
""
""
""
""
0.066572748
""
0.070371307
""
""
""
""
0.087414548
""
""
""
""
""
""
""
""
0.063085474
""
0.015714763
0.058104597
""
0.085327402
0.024721883
0.054643467
""
""
0.10189188
""
""
""
0.048188969
""
""
""
""
""
""
0.041870728
""
""
""
""
""
""
0.032051928
""
""
""
""
""
""
""
0.068748541
""
""
0.093201235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070233189
""
""
""
0.033936553
""
""
""
""
""
0.10130453
""
""
""
""
""
""
""
0.08736553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079972439
""
""
""
""
0.067231759
0.055784322
""
""
""
""
""
0.039574951
""
""
""
