proginc_white_male_p75
0.016837379
0.0017356557
-0.0056183664
0.0052667609
-0.0024360807
""
-0.01765478
0.0019152033
0.012854385
-0.010333114
-0.0060978574
0.059080601
0.0081822071
-0.018223336
-0.0099525023
0.019586088
0.00089793617
""
""
0.018804561
0.082141466
0.00020916959
-0.0029703286
0.0092924461
0.011100335
-0.0041005276
-0.001121365
0.014408097
0.0033635846
0.019578392
-0.00087036093
""
-0.0036032819
0.0031839935
0.0027564031
0.011174905
0.0061636763
0.14652528
0.0050552497
-0.0010619136
-0.0017845347
0.014465775
""
""
0.0017921347
0.026911952
-0.0061509791
0.0018954617
0.0073932167
0.019419359
-0.00035645388
-0.0018206045
""
-0.0067840088
0.0020985154
0.005131477
0.0025215056
-0.0070843524
0.0075578233
""
0.001466803
0.00082948257
0.004022717
0.004667074
0.00026755407
""
-0.00049530121
""
""
0.0065551721
""
""
""
""
0.0073707788
""
""
0.024929782
0.038579348
0.0082207769
0.076962441
""
""
0.024315547
""
""
""
""
""
0.031937566
""
""
""
""
""
""
-0.0082935439
-0.0012686142
0.025698593
-0.0036986596
-0.017171197
-0.0092275981
-0.018152794
0.01550703
0.0029604868
0.0035572534
0.014815046
0.0052205999
""
0.0088907694
0.0284658
-0.0063186111
0.051290255
0.0093212146
0.0034119613
-0.002647873
-0.028807469
""
0.014479534
0.058285471
-0.013917577
-0.0020777029
-0.0041601886
0.19500513
0.097804047
-0.00031373143
-0.0083133234
0.011677383
-0.0018645662
0.012098001
""
0.15023239
-0.0085350014
0.020800715
0.02065031
-0.00064587279
0.0058864565
0.00039020122
-0.0013478248
-0.017476968
-0.0055872463
-0.013238809
-0.0038496312
-0.0020806496
-0.014663559
0.0040501202
0.037054859
0.019771064
-0.024951773
""
-0.023408299
-0.0012620785
0.010121754
0.020819539
0.018799204
0.068192214
0.026470449
0.0047754259
-0.013761669
-0.049946085
-0.006444524
0.013234789
0.0019226448
0.035768569
0.020413186
-0.027436789
0.0098331841
0.0068942108
0.01434039
""
0.0077208555
0.025636988
-0.015621486
0.0008267159
-0.0072483527
-0.0012255199
0.01006958
0.0060964818
