wgflx_rk_pooled_male_n
34.0
66.0
130.0
99.0
125.0
195.0
83.0
859.0
245.0
164.0
106.0
23.0
36.0
247.0
748.0
183.0
281.0
627.0
888.0
94.0
203.0
""
992.0
704.0
78.0
58.0
31.0
68.0
296.0
158.0
109.0
81.0
60.0
36.0
98.0
""
705.0
427.0
388.0
546.0
351.0
409.0
351.0
554.0
2081.0
210.0
210.0
298.0
637.0
""
""
""
""
298.0
357.0
66.0
50.0
319.0
358.0
214.0
140.0
368.0
864.0
139.0
1147.0
227.0
288.0
3156.0
187.0
76.0
""
45.0
71.0
198.0
2037.0
""
24.0
564.0
80.0
46.0
51.0
25.0
63.0
111.0
47.0
23.0
96.0
257.0
245.0
32.0
197.0
""
94.0
1444.0
6466.0
115.0
""
164.0
213.0
374.0
172.0
57.0
40.0
106.0
66.0
62.0
275.0
158.0
123.0
559.0
1096.0
1784.0
343.0
273.0
234.0
212.0
648.0
402.0
5379.0
691.0
391.0
190.0
108.0
911.0
252.0
1364.0
434.0
991.0
221.0
364.0
1029.0
517.0
1013.0
271.0
3472.0
225.0
115.0
384.0
2281.0
236.0
20.0
133.0
""
328.0
""
287.0
896.0
254.0
95.0
732.0
217.0
37.0
""
""
189.0
220.0
73.0
43.0
133.0
84.0
74.0
105.0
457.0
108.0
41.0
2720.0
104.0
4211.0
100.0
157.0
""
842.0
138.0
46.0
40.0
49.0
28.0
529.0
1916.0
1318.0
421.0
873.0
9419.0
1114.0
371.0
208.0
333.0
76.0
20.0
88.0
126.0
101.0
178.0
74.0
100.0
584.0
29.0
52.0
488.0
70.0
""
79.0
176.0
158.0
780.0
252.0
944.0
4698.0
7763.0
471.0
1027.0
747.0
584.0
590.0
193.0
41.0
428.0
211.0
294.0
3730.0
302.0
505.0
513.0
306.0
""
1150.0
""
""
41.0
58.0
27.0
47.0
123.0
52.0
73.0
121.0
41.0
""
347.0
87.0
73.0
390.0
39.0
149.0
61.0
152.0
153.0
66.0
""
24.0
561.0
""
41.0
274.0
220.0
200.0
22.0
55.0
390.0
398.0
178.0
56.0
335.0
""
2510.0
109.0
284.0
104.0
411.0
31.0
25.0
133.0
1932.0
38.0
7220.0
108.0
2310.0
588.0
28.0
546.0
719.0
85.0
390.0
312.0
423.0
182.0
1395.0
239.0
""
466.0
235.0
29.0
147.0
""
1780.0
5551.0
865.0
1219.0
44.0
33.0
119.0
156.0
84.0
355.0
438.0
23.0
30.0
607.0
309.0
634.0
108.0
463.0
1879.0
1723.0
3301.0
983.0
6015.0
5376.0
185.0
82.0
39.0
1180.0
1311.0
9363.0
3474.0
""
62.0
5903.0
699.0
1426.0
32141.0
302.0
192.0
221.0
262.0
1667.0
244.0
691.0
4662.0
179.0
2543.0
201.0
729.0
998.0
164.0
22.0
444.0
""
26.0
35.0
445.0
271.0
9009.0
