kfr_29_pooled_female_mean_se
0.0052485354
0.0034621269
0.0076300926
0.010118888
0.0059951353
0.0098012369
0.0079401564
0.0035303768
0.0058416575
0.009410074
0.0066082445
0.010660294
0.007441422
0.01206539
0.011258091
0.0056579788
0.0055960915
0.010118058
0.013051423
0.0069406484
0.01171206
0.0047301552
0.0049863793
0.0050792131
0.0054179151
0.004556444
0.0068150628
0.0040712985
0.010418935
0.0079096816
0.008341453
0.0097850543
0.0092526712
0.0092193196
0.0040735067
0.0057801353
0.0015456824
0.011688294
0.0046491115
0.0066926214
0.0042038369
0.0050438195
0.0088095581
0.0066696079
0.0024789332
0.0079091629
0.0087287165
0.0045086532
0.0019531429
0.0089559099
0.0023343093
0.003808816
0.0095072705
0.0088295536
0.0077287056
0.0092403153
0.0048363549
0.0050595179
0.0033714625
0.010143679
0.0042466172
0.0062731192
0.0033399193
0.0057332236
0.011132951
0.011310765
0.0089991428
0.028194334
0.032057364
0.0024543451
0.012963189
0.048590135
0.046562448
0.029543502
0.0041912189
0.052574448
0.029458014
0.0076104449
0.0072968164
0.011937175
0.011281962
0.014197157
0.041350357
0.00667276
0.018656068
0.02051793
0.01995231
0.03496192
0.023646677
0.013856149
""
0.02359209
0.018458778
0.041230652
""
0.021095918
0.0065294239
0.0036279708
0.0037789561
0.0064911204
0.0074931183
0.015501765
0.012638585
0.00077436812
0.003359596
0.0046287156
0.0014276656
0.0032662079
0.0057699303
0.0033967374
0.0032219107
0.0084992768
0.0087006688
0.0067338003
0.0032024598
0.0071445205
0.011503055
0.019510135
0.0077221319
0.0091022663
0.0086956304
0.0096931197
0.0084710326
0.014189214
0.0089627244
0.009051458
0.0047918875
0.0051723542
0.0047521205
0.0094123688
0.014301342
0.0088352431
0.0092660245
0.0044511189
0.010044307
0.011773195
0.0043883105
0.010473713
0.0065400228
0.0085981581
0.0071149389
0.010437897
0.0066790669
0.013497311
0.010342175
0.0038896976
0.008317464
0.016606098
0.010462997
0.011472353
