spouse_rk_white_pooled_mean_se
0.0017737036
0.0027220291
0.0054994775
0.0015957592
0.0020895819
0.005250575
0.0014895888
0.0043424773
0.005168051
0.0024743173
0.0022182704
0.001296745
0.0053169248
0.0033429193
0.0022190218
0.0065853773
0.0074587748
0.0022532279
0.0058764503
0.0064253341
0.0022260705
0.0022141237
0.0026098115
0.003631549
0.0013609348
0.0079743387
0.0033727249
0.0021138615
0.00144417
0.004574935
0.0043282951
0.0028999427
0.0015043557
0.0020039058
0.0053939247
0.0021630845
0.0047572539
0.0038655915
0.010238985
0.0096578086
0.0022428706
0.0053414926
0.007135048
0.01010788
0.00648025
0.0061691566
0.0014709411
0.0028045415
0.0017939005
0.0034763115
0.0025895829
0.0020811772
0.0031899104
0.013091044
0.0088788392
0.0022700483
0.0058056838
0.010389263
0.010165236
0.0041813012
0.0051708324
0.0017539979
0.0079166936
0.0042982385
0.0035427862
0.00392655
0.0069258171
0.0051283268
0.0040741833
0.0037568279
0.0059102532
0.005058364
0.0052634371
0.0032004325
0.0049312063
0.0058316216
0.0031409587
0.0037468749
0.0057564843
0.0016034453
0.0047661215
0.0030706876
0.0037651751
0.0030002133
0.0012361624
0.0034185047
0.0033790795
0.0028051697
0.0020070372
0.00251732
0.002818614
0.0043558492
0.0039611682
0.0020128272
0.0040926933
0.006386579
0.0029593618
0.0022304079
0.0010947209
0.0020331792
0.001817241
0.0013329332
0.0014778187
0.00199616
0.0019379237
0.0012991263
0.002101413
0.0014037741
0.004062437
0.0025430336
0.0029677779
0.0032933243
0.0019102897
0.0078555811
0.0020250562
0.0015241524
0.0022068638
0.0086193047
0.0089320391
0.0087136542
0.00321615
0.0045125955
0.0051093199
0.0047842502
0.0052249786
0.0025660454
0.0025422366
0.0051606968
0.0065121865
0.005916358
0.00089983718
0.0041613891
0.0034228007
0.0046898359
0.0026384457
0.0039668195
0.0020655743
0.0030771408
0.0076705557
0.0046959673
0.002567058
0.0031787318
0.0089565003
0.0059254835
0.004129908
0.0084220581
0.0029895196
0.0040551592
