staycz_hisp_pooled_p25_se
0.078173175
0.047889117
""
0.16466446
0.043251306
""
0.11246256
0.047622558
0.13461225
0.13100615
0.080018856
""
""
""
""
0.050188113
0.10118151
""
""
0.12849917
""
0.072930329
0.048844758
0.13225719
0.063318826
0.07953047
0.12383367
0.059149653
""
0.076724663
0.10663946
""
""
0.15074898
0.063235268
0.10336393
0.025399188
""
0.077884771
0.093968041
0.060857337
0.057999875
""
0.15592173
0.030426856
""
0.13998741
0.040937882
0.031496271
""
0.03972657
0.034986857
""
""
0.14510247
""
0.069937147
0.080060281
0.050112803
""
0.088103808
0.12437493
0.058997255
0.1172964
""
""
""
""
""
0.018444482
""
""
""
""
0.035250288
""
""
0.072942629
0.072913349
0.12090117
0.090188928
""
""
0.058851145
""
""
""
""
""
0.15845832
""
0.16687165
0.16759174
""
""
""
0.065969132
0.012331231
0.022472121
0.023998545
0.02780021
0.059801992
0.050765857
0.0024279079
0.016908504
0.030472284
0.0038453687
0.0090086348
0.010470402
0.020257182
0.0086977966
0.17046161
0.10270482
0.11130356
0.015176572
0.11813027
0.12395687
""
0.050076656
0.14855649
0.106286
""
0.14811243
""
0.15636933
0.11284394
0.060555123
0.051851895
0.077772669
0.15835613
""
0.12308463
0.14356829
0.056396782
0.12296051
""
0.046070553
0.1920882
0.085759401
0.062677257
0.10370394
0.093866281
0.08782535
""
0.112875
0.072251104
0.053917315
""
""
""
0.16845025
0.11278842
0.12637594
0.073079921
0.13528796
""
0.078771442
0.078996338
""
""
0.17679924
""
0.11180469
""
0.13796888
""
0.12392699
0.098086692
0.051708896
""
0.021841511
0.17442402
0.12651496
0.055226509
0.091656737
""
0.025394648
0.049944669
0.1332396
""
0.08361835
0.13386835
0.017833758
0.070802972
""
0.054655731
0.0044547874
""
0.044194546
0.015219364
0.04173547
0.031929433
0.0048858291
0.04629286
0.019139059
0.0031184708
0.03159887
0.027828667
0.0063383854
0.059054885
0.0035304665
0.0077114892
0.034271259
0.047263484
0.0010078484
0.0073065083
0.018000694
0.069471516
0.020890282
0.007134845
0.086393237
0.11062714
0.0054161074
0.011497082
0.031859145
0.0023695619
0.012975567
0.077358782
0.0024553849
0.0044189706
0.012371878
0.0023001556
0.0022475875
0.0061476682
0.0044603003
0.011232483
0.0059767757
0.0061071198
0.0036320535
0.0081258519
0.022566266
0.18113501
0.042371821
0.0078628771
0.0076330621
0.0052856803
0.014934105
0.025263764
0.14914991
0.0044500884
0.033919845
0.0037668205
0.0089449175
0.020059617
0.0056622899
0.032978371
0.0070582377
0.088967338
0.13822651
0.052255813
0.012609245
0.028932733
0.066191353
""
0.11908396
0.055610504
0.090200961
0.075413421
""
0.03698704
0.0044832826
""
0.026116233
0.064221203
0.076751657
0.0090902932
0.039087344
0.034572355
0.15586029
""
0.11911615
""
0.056410853
""
0.0074553485
""
0.085825145
0.061533824
0.036748074
0.01467811
0.032950174
0.14240685
0.049200509
0.020580333
""
0.056346048
0.049463246
0.03263377
0.022287438
0.025869723
0.2211521
0.077708289
0.10329036
0.11691643
0.040826082
0.0088018617
0.094941929
0.035488758
0.15649964
0.07865268
""
""
0.1166718
0.1559089
0.076388329
0.1045214
0.009950297
0.077753261
0.0066036959
0.0064524221
0.035161871
0.031272594
0.0075083668
0.017637365
0.03716933
0.022079555
0.032031782
0.012918429
0.031249281
0.009773572
0.024393784
0.14404508
0.031852048
0.12143473
0.014356804
0.0045999186
0.11967817
0.028467219
0.037265129
0.023938874
0.011825561
0.06163545
0.034421518
0.18535595
0.010596927
0.023599857
0.03863835
""
0.057087973
0.1154697
0.096516788
0.13131991
0.1447638
0.031990286
0.026192432
0.020394441
0.025895569
0.0050085825
0.1363938
0.027176464
0.083358049
0.14677916
0.1517925
0.017262891
0.010404816
0.029207559
0.069057338
""
0.14387648
0.014366295
0.019362988
0.027365055
0.0022491515
0.021458235
0.054873873
0.024663251
0.028462537
0.0051401877
0.0081108157
0.0060445634
0.013152722
0.010537938
0.010165503
0.050394975
0.033930153
0.016058419
0.032332633
0.018316183
0.0094133168
0.070219941
0.075061761
0.11680168
0.14783409
0.013134645
0.099521413
0.072108544
0.13595371
0.12153317
0.1284747
0.1780964
""
0.12094308
0.098725244
0.061525509
0.037526105
0.11438838
0.13666242
0.053345472
""
""
0.10399789
0.10940921
0.099184737
0.10244533
0.13107434
""
0.058914993
0.11838366
0.052842777
0.074910238
""
0.029900532
0.038094312
0.12580144
0.027096817
0.04322483
""
0.017292045
""
0.012754384
0.071617082
0.057873715
0.040797021
0.10642599
0.044225883
0.17725478
0.15759806
""
0.14245367
0.10558645
0.013652492
0.1766364
0.14921233
0.05539199
0.035776902
""
0.152042
0.085320443
0.13053893
0.17193072
0.10893594
0.17853191
0.049992532
0.04392428
0.033963777
0.14643364
0.013412641
0.089834601
""
0.055743985
0.050026298
0.097409949
0.15749869
0.0099617327
0.052790768
0.014333241
""
0.10846388
0.087462343
0.11582866
0.12076521
0.033105206
0.03361275
0.12236767
