working_pooled_male_mean_se
0.029778868
0.032654613
0.023550795
0.018904813
0.016580218
0.025875619
0.026961567
0.031365477
0.016451003
0.023568926
0.030737134
0.03025806
0.031855501
0.039134271
0.020225048
0.025003834
0.020675806
0.028291596
0.017566223
0.018859651
0.018368896
0.018211937
0.020690404
0.032248262
0.024118304
0.023514902
0.033589084
0.029374303
0.022875266
0.028486501
0.021585993
0.021469055
0.030508013
0.02293374
0.030661946
0.027763022
0.039385524
0.028701467
0.054615218
0.023823671
0.022135062
0.024063647
0.032670941
0.025591217
0.039595284
0.042293314
0.034474518
0.028498489
0.03315179
0.037605125
0.031076172
0.024401136
0.042274673
0.029077532
0.024936602
0.024754589
0.024465352
0.021134121
0.028342517
0.026891518
0.029324187
0.024019528
0.030081362
0.022882864
0.020053437
0.041951548
0.025004502
0.03386255
0.03215567
0.0351214
0.028164271
0.034444928
0.027429089
0.023195188
0.039490994
0.031162223
0.037635516
0.025548046
0.023085659
0.025419692
0.026422972
0.036358681
0.019042242
0.03949564
0.02871423
0.019608561
0.016799843
0.025180269
0.022114543
0.03427802
0.025958378
0.022425411
0.021733215
0.015774421
0.017377259
0.022365704
0.070664577
0.024775207
0.024026802
0.027179055
0.026650395
0.023992887
0.018830113
0.024527185
0.026100961
""
0.030561617
0.02305185
0.020476334
0.02653338
0.022227433
0.035534684
0.021288248
0.027385281
0.023147311
0.043797366
0.040376619
0.027786354
0.029033894
0.036938429
0.031819705
0.025368711
0.025361067
0.038287487
0.03039261
0.02727239
0.02128901
0.034451034
0.033545561
0.026297508
0.035618659
0.022961669
0.030920215
0.042879757
0.036768302
0.056102484
0.021892969
0.049705762
0.024584377
0.024955789
0.022857329
0.036036413
0.046324044
0.025399376
0.036810577
0.031663105
0.041801363
0.03966732
0.029689977
0.032162346
0.033830661
0.04911207
0.047429141
0.027592182
0.032401036
0.027941825
0.067772724
0.045029737
0.03880344
0.033260841
0.030805239
0.028794866
0.016984742
0.014409866
0.026463307
0.026077623
0.033231787
0.03772274
0.031304747
0.021679645
0.025913665
0.024731066
0.02133829
0.023024639
0.024057813
0.032654595
0.025723722
0.026008658
0.025371229
0.04712056
0.043368615
0.031842645
0.045343909
0.027081804
0.033804748
0.034862794
0.042162918
0.026637053
0.028190406
0.028940832
0.037137333
0.028701929
0.035442848
0.035107806
0.027485924
0.036155805
0.032411568
0.034796398
0.044481076
0.042644352
0.030062005
