hours_wk_hisp_female_mean_se
""
""
""
3.6084666
2.6302907
""
1.8797383
""
""
""
3.0844102
1.7215322
""
""
3.0687399
""
""
3.0227852
""
""
4.5643177
1.7516437
""
""
1.7432909
""
3.6460342
2.6498129
1.6962019
""
""
""
2.0192535
2.6338491
""
3.1713183
""
""
""
""
3.9652817
""
""
""
""
""
1.2762208
""
3.083797
""
2.9538202
4.0877872
""
""
""
3.1446884
""
""
""
""
""
3.3169227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.2622144
""
""
""
""
2.2263372
""
""
2.8643742
2.7900136
""
""
""
""
""
""
""
""
2.1114264
0.73296839
1.3863549
1.4817055
0.32473752
0.81447476
1.1359513
1.6773602
0.69807673
1.6306524
1.4576393
""
2.4794395
3.2028763
""
2.4119167
""
2.4786618
2.8511481
3.2797923
""
""
""
""
""
""
""
""
3.143595
2.8384984
""
""
""
0.95578247
""
""
""
2.4899981
""
2.4820266
2.8355818
""
""
3.5906773
""
""
""
""
""
5.0208879
""
""
""
""
2.7814758
""
""
2.3302338
3.2408476
""
""
""
""
""
""
3.0320323
1.4164946
""
0.55681366
""
""
""
2.6330235
0.82735819
1.8960286
3.582839
1.6036379
""
""
2.3034213
1.144642
""
""
""
""
2.2466335
""
""
2.0020511
""
""
3.1574812
""
""
3.832963
2.281364
""
""
""
2.4074764
3.5400887
1.455308
2.7722611
2.0008273
2.3693955
3.9773352
3.3294818
3.6180007
2.1644409
1.8971806
""
""
2.9174581
""
""
""
""
1.1252469
4.4335389
1.7762203
1.1471558
""
""
""
""
""
""
2.0396729
""
""
""
1.7253234
2.5298784
2.3955777
3.907104
""
""
""
""
""
""
""
""
""
""
""
4.0010824
""
""
""
1.7349547
""
3.88431
1.1489613
3.6088736
4.1618357
""
2.6043406
""
""
1.7857478
""
2.1500459
""
1.428033
1.2379887
1.6933633
1.3583921
0.24758591
1.2180343
0.37745324
0.65804321
1.7816273
2.8297575
""
""
""
""
""
""
""
""
""
1.2177749
""
""
0.67624032
1.8407971
""
1.4164296
0.66355902
""
""
""
""
""
""
""
""
""
3.5346029
""
4.0429616
1.0180166
""
""
""
""
""
""
4.4647593
""
""
2.3127196
3.449261
""
""
2.4045837
3.5418823
""
3.3008518
""
""
""
2.8080142
""
""
""
3.3243454
3.6223023
""
4.6562157
1.7187316
""
1.8663485
1.8152032
0.91116101
3.4050884
0.31754529
1.500934
""
""
1.635306
""
""
3.5356584
3.2538106
""
""
""
""
""
""
""
""
""
""
""
4.0691876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.485173
""
""
""
""
""
""
""
2.5728464
""
""
""
4.072073
""
""
""
""
3.7330225
3.0081878
""
""
""
""
""
""
2.8277664
2.5118313
""
2.6518106
""
""
1.5088272
""
""
""
""
""
""
1.2632569
""
""
1.1591882
3.7300317
""
""
""
""
""
""
""
""
""
2.9275086
""
""
""
""
1.2074249
0.56317383
""
""
3.3689556
3.404798
3.1345844
""
""
""
""
""
""
""
""
""
3.6583548
2.1033514
1.4893672
4.2741637
""
""
3.1932197
""
4.2754679
1.0338663
""
""
""
""
""
""
3.4467571
""
3.0995061
""
""
3.0889554
""
2.0386643
""
1.3883854
""
""
""
0.44911644
2.5731425
""
1.6839802
""
1.5376692
""
1.6496778
1.1487813
1.9262356
2.5095346
1.2454413
3.2724433
""
""
""
1.6423159
2.4533308
""
""
2.7226665
""
3.8652248
2.8831372
1.5034698
""
4.0630059
0.65006429
3.1141143
0.37648889
3.1259131
2.5619678
""
1.0596565
2.2922385
3.7923543
3.0278533
2.6367526
3.0043397
0.76570129
0.42499921
0.67762232
1.7193201
1.2000731
0.35568407
1.9737138
2.7949519
""
1.6344705
""
""
2.5328724
1.9296615
1.5890851
2.4576194
""
3.6738534
1.6710572
""
""
2.2740607
""
""
""
3.8907945
3.0709591
1.553082
3.3237588
1.3950089
0.65119743
0.44205528
3.1667395
1.5959283
2.2190199
3.2401407
2.4669943
2.8063517
""
3.0717866
""
3.8798447
1.0623276
""
3.2713881
""
""
""
2.6145744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.596869
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0626144
""
3.070878
1.9674063
1.0521646
""
""
2.5048974
0.65314001
""
0.42868882
3.6770906
0.60608971
2.1224859
""
1.9857098
2.0970242
""
2.2390089
2.9085937
2.4102943
2.9156768
1.7168767
2.709635
""
4.5949879
""
""
""
""
2.1387587
0.96190763
3.7014468
2.3031762
""
""
""
""
""
4.1839671
3.1231084
""
""
2.4525909
3.2636249
2.58272
""
4.1152635
0.65456939
0.7181682
0.44850591
1.3418422
0.49662015
0.44517139
3.5355403
""
""
1.2357389
1.1473098
0.41493428
0.64929998
""
""
0.41886124
0.76040781
0.89575046
0.14482599
""
""
2.5040722
2.5592127
2.0465047
3.6569643
3.4558311
1.0355562
2.6523137
1.2172977
""
1.2600144
1.3789037
""
""
3.6310701
""
""
""
3.9205401
""
0.78163898
