work_26_hisp_female_p100
0.82792181
0.84149563
""
0.87415761
0.81072998
0.81508082
0.8135587
0.8033666
0.79856968
0.82624912
0.78976065
0.83215719
0.95867062
0.9027549
0.87664044
0.92734331
0.65632302
0.74092704
0.85835147
0.80539101
0.82442278
0.83984423
0.88256943
0.74710673
0.85047305
0.55311745
0.87063009
0.83544701
0.8499245
0.90924025
0.87601107
0.8635785
0.87546474
0.87807626
0.81942028
0.83710504
0.81606197
0.85838765
""
0.8068791
0.85147452
0.62000126
""
""
0.77947372
0.811701
0.83390021
0.84081978
0.84453213
0.76820248
0.83383971
0.82154101
0.74229079
""
""
0.83392012
0.91764623
0.55444574
0.98555183
0.87520355
0.72819096
0.84790611
1.0464765
0.78714544
0.64891332
0.83896792
""
""
1.0389719
0.99754393
0.95898509
0.81626302
0.88278627
0.92288542
0.76097441
0.68510824
0.83693111
0.56925565
0.91566581
0.86041391
0.80786055
0.77647418
0.92029119
0.87639576
0.82896167
0.84906715
0.8599897
0.85897338
0.82722825
0.81033844
0.85966641
0.86415875
0.69640607
0.83466631
0.62129921
0.66194528
0.75148708
0.84034604
0.85723889
0.83830422
0.86537355
0.85631037
0.85071409
0.83274919
0.85092026
0.85866988
0.84028667
0.85495651
0.85558641
0.82716841
0.83076042
0.84706837
0.85239476
0.53433853
0.82681048
0.8200047
0.83197254
0.89426172
1.0373098
0.79523093
0.794016
0.72107124
0.85698771
0.8436743
0.7188397
0.8511135
0.80196995
0.8285113
0.84273332
0.9658857
0.82607144
0.8211351
0.78617203
0.84332979
0.84585851
0.96336216
0.8138479
0.84803152
0.71666253
0.89527994
0.89794844
0.87774205
0.93405074
0.82389957
0.71193701
""
0.870592
0.7853142
0.81686765
0.73448598
0.89016062
0.82098049
0.80445737
0.68451923
0.83230537
0.75280362
0.75102389
0.84192425
0.5972324
0.91442508
""
""
0.87595183
0.84780204
0.89119369
0.87561536
0.82653105
0.68699771
0.77126139
0.85561258
0.80604333
0.86332291
0.76245278
0.82704145
0.91507095
0.80473065
0.8631236
0.83518165
0.78110898
0.88125318
0.70768625
0.87616909
0.84306413
0.80198246
0.7887696
0.86868912
""
0.88732761
0.81828403
0.54607546
0.83730602
0.82439637
0.87138718
0.82628888
0.68680203
0.85473949
0.84908009
0.87203944
0.8360495
0.83576804
0.83653104
0.81881803
0.79173315
0.87947106
0.81235558
0.83643019
0.85916537
0.87192529
0.76567471
0.85056388
0.79528165
0.82607102
0.74360108
0.93390882
0.83720505
0.81348312
0.85419393
0.8425929
0.77718586
0.892488
0.77555102
0.84575182
0.89951533
0.8302539
0.86040854
0.85773629
0.86301869
0.77495384
0.86606354
0.84077686
0.86514682
0.79276401
0.90272444
0.83200008
0.84436387
0.88086563
""
0.89422458
""
0.62874055
0.68056107
0.89158446
0.84634626
0.84223878
0.81657481
0.86873859
0.84415156
0.87665808
0.828978
0.81597823
0.85815287
0.83983922
0.83279753
""
0.85339737
0.78333914
0.84574693
0.88121456
0.82654124
0.84028393
0.77565598
0.85953164
0.8421461
0.85294449
0.86235166
0.83569068
0.8608889
0.86999422
0.84431386
0.86673087
0.85345268
0.8354938
0.65698802
0.79858238
""
0.68728495
0.83611053
0.84952766
0.86107785
0.88851833
0.87573379
""
""
0.87321436
0.86186755
0.8881551
0.83069605
0.87008882
0.78011525
0.79088795
0.87002826
1.0051795
0.96905714
0.84400594
0.84060025
0.89759892
0.87767595
0.88380772
0.86185575
0.8854816
0.88461906
0.67442989
0.89379829
0.8237083
0.87049943
0.7879703
0.80167252
0.87944621
0.87565368
0.95668358
0.90822548
0.88112903
0.90355581
0.90425354
0.83318782
0.87289864
0.89896888
0.87428856
0.91677958
0.86392277
0.91854197
0.89970273
0.90749335
0.79789722
0.81479132
0.83215332
0.86289191
0.91497046
0.8907029
0.88156432
0.89370978
0.87789077
0.87944162
0.88094974
0.82948273
0.85816169
0.86632025
0.80697578
0.87836754
0.86999238
""
0.69153464
0.87186891
0.8677516
0.92515701
0.81198502
0.89438242
0.75773913
0.75537825
0.65078187
0.65356499
0.80767357
0.83478379
0.85229325
0.8111679
0.85743284
0.64273024
0.91783768
0.84832311
0.71321106
0.7344504
""
0.81850731
""
""
0.88771224
0.94751394
0.84395963
""
0.90085167
""
0.71163315
0.80723864
""
""
""
""
""
""
0.89952874
""
""
""
""
""
""
""
""
""
""
0.90105683
""
0.98505467
0.83426118
""
0.92700511
0.94518656
""
""
""
""
0.77113247
0.78929037
0.98057306
0.90239787
0.78155321
0.89697242
""
0.93965524
""
0.80893058
0.69834572
""
""
""
""
1.0163915
""
""
""
""
""
0.83702564
""
0.8552987
0.85413361
0.65035397
0.87056357
0.91915584
0.9695394
0.8291688
0.85698622
0.88784564
0.94020045
0.90487856
0.81688625
0.86819673
""
""
""
""
0.87181431
0.87275386
0.86236346
0.99734348
0.88833094
0.90807742
0.87005401
0.6660409
0.85986346
0.89153498
0.80547231
0.85392386
0.76069713
0.80707645
0.89091045
0.90769291
0.92467344
""
""
""
0.86620981
0.82694048
""
""
0.86270869
0.87167406
0.85581964
""
""
""
""
0.75926125
""
0.88252687
0.89964879
0.88716692
0.88220042
0.88332862
""
0.81973988
0.83567047
0.85403872
0.7310487
""
0.84098256
0.77700561
0.87661952
0.77795368
""
""
0.77345216
""
""
0.8894242
0.91979212
""
0.82203358
0.89015388
0.8472293
0.85019547
0.9029355
0.92498302
0.90780902
0.898215
0.83330172
0.86717027
0.9142673
0.9137668
0.86178887
""
0.84884226
0.75422066
0.79041606
0.86714756
0.82721066
0.84727758
0.74289697
0.81952971
0.88130426
0.83195466
0.75219774
0.82843328
0.86820531
0.90854961
0.74494165
0.83597052
0.8457635
0.87891853
0.80452096
0.99887496
0.82388747
0.90878516
0.79121089
0.87692308
0.86142212
0.82998741
0.84778291
0.81536514
0.74652189
0.94269925
""
0.85573357
0.86188567
0.90949064
0.88694406
0.91967821
0.83344704
0.86063558
0.81923062
0.8392626
0.84939212
0.95558321
0.85628426
0.83964896
0.85536987
0.84577584
0.89931351
""
0.79583895
0.76039565
0.83160651
0.81309044
0.84721541
0.88376236
0.83559632
0.84242433
0.84144664
0.87430632
0.81927997
0.82343698
0.80409902
0.81898689
0.87669116
0.87343347
0.79922056
