teenbrth_natam_female_p25
0.34672132
0.29685658
""
0.18276577
0.37564975
""
0.43448284
""
""
0.33929151
0.28580919
0.37953329
""
0.41370121
0.32005712
""
0.45837876
0.24000937
""
0.38274378
0.45326275
0.44852859
0.57232451
0.32399818
0.42834398
0.49963167
0.49013415
0.31908888
0.31350529
""
""
0.13827927
0.24878104
0.44715402
0.29864374
0.31763905
0.34246603
""
""
""
0.54326117
""
""
""
""
""
0.36381653
0.431431
0.20942929
0.42776915
0.36665592
0.31658521
0.45865914
""
""
0.42767256
""
0.40936959
""
""
""
0.23657554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36993608
""
""
""
0.24850051
0.29993948
""
""
0.51053226
0.35390776
0.31932104
0.31493798
""
""
0.37452033
""
""
0.2104865
0.33799976
0.24040134
0.39932576
0.32299015
0.28739509
0.29017386
0.38347891
0.27213058
0.26391953
0.27064475
0.22819871
0.44738525
0.3727183
0.29983002
0.39816865
0.4040575
""
0.35857671
0.52965766
0.38028678
""
""
""
0.37704265
""
""
0.52061784
""
0.22777355
0.35253909
""
""
""
0.33393961
""
""
""
0.39324439
""
0.33893976
0.47168368
""
""
0.23373297
0.40384865
""
""
""
""
0.30456343
0.52570641
""
""
0.24404897
0.29599044
0.4513458
""
0.28937539
0.45335373
0.61591643
0.49689227
""
""
""
""
0.062630817
0.44681796
""
0.30746379
0.18174151
0.36445954
0.28484976
0.28555945
0.35525429
0.43739551
0.60237229
0.27556142
0.34141868
0.23004811
0.13916858
0.43111816
0.4657011
0.31977576
0.28388822
0.2469117
0.31581545
""
""
0.42909732
""
""
0.35593995
""
""
0.2326697
0.35693288
""
""
""
0.46926305
""
0.32996467
""
0.37465632
0.37691671
0.35123661
0.30036372
0.3215695
0.36885244
0.3431246
""
0.65250194
0.3101027
""
0.59977245
""
""
0.28502306
0.16507022
0.37414092
0.28431898
""
0.51234227
""
""
0.25430942
""
0.47691059
0.24416664
""
""
0.27917472
0.38372263
0.31177837
0.1893208
""
""
""
""
""
0.12330925
""
""
""
""
0.34742138
0.25003275
""
""
""
0.30705503
""
""
0.30678332
0.12382233
0.34366882
""
0.19912416
0.19171491
""
0.26196292
""
0.47386977
""
0.30093941
0.19486888
0.30591115
0.25149834
0.27798772
0.23371324
0.28991604
0.34346229
0.30514273
0.31553146
""
""
0.28149211
0.16172914
0.43573454
0.13961393
0.13663052
""
0.020904725
0.3618446
""
""
0.21597792
0.18801638
""
0.21420115
0.29333773
""
0.28391561
0.309095
""
0.2602807
0.32961747
0.30298185
""
""
0.3886103
""
0.33480802
0.42660835
0.39317283
0.43258765
0.28602087
""
""
""
0.49245873
""
""
""
0.27438501
""
0.28022888
0.41256219
0.43224123
0.33010578
0.29213527
0.33739713
0.45968851
""
0.26775217
""
""
""
""
0.38077563
""
""
0.43628579
""
0.30363411
0.28534454
0.392432
""
0.39687103
0.57138914
0.35034749
""
0.31542769
""
""
""
0.16250573
0.31066805
""
0.32033664
0.20083387
""
""
""
""
0.21727371
""
""
0.3198297
""
""
""
""
0.30314669
""
0.30366239
""
""
""
""
""
""
""
""
""
0.37997046
""
""
""
0.52705616
""
0.47304612
0.37463775
""
""
""
""
""
""
0.37142816
""
0.1767846
""
0.32677057
0.45833173
0.36796561
0.38520494
""
0.36806342
0.35288173
""
0.38256401
0.41329157
0.34204069
0.42200416
0.44925901
""
""
0.40491956
0.38755465
""
0.65568501
""
0.42841253
""
""
""
""
0.33887345
0.19943319
0.5781132
""
0.43419769
0.32700014
""
0.42998284
""
0.34399721
""
""
""
""
""
""
""
0.41727722
""
""
""
0.43217462
0.35123914
0.21316245
""
0.54135144
0.44361266
0.4076409
""
0.42171556
0.22464754
""
""
""
""
0.4615272
0.55067039
0.3900733
""
""
0.47919783
""
""
""
""
""
""
0.32883227
""
""
0.46704563
""
""
""
""
""
""
""
""
""
""
""
""
0.16153282
""
""
0.42838949
0.38686532
""
""
""
""
0.59637493
""
""
""
""
""
""
""
0.30194464
""
0.2515462
0.38144502
0.44420204
""
0.39060208
""
""
0.32400575
""
0.38286594
0.52931553
""
""
""
0.25605279
""
0.33384198
0.58141565
0.3181676
0.30605671
0.48541662
0.32675743
0.40679193
0.37536395
0.26491556
0.36878988
0.43427473
0.50252855
0.29567274
0.42625284
0.41583064
""
""
""
0.30232412
""
""
0.54529411
0.35016549
""
0.5302614
0.14133056
""
""
""
""
0.53443962
""
""
""
""
""
""
""
""
""
0.24642624
""
0.36249936
""
""
""
0.35781947
""
""
""
""
""
""
0.2493825
0.38597959
""
0.27232173
0.29473478
0.36140421
0.24772391
""
0.20834586
""
""
""
""
""
""
""
""
0.24326508
""
""
0.46653306
""
""
""
""
""
0.5313679
0.4729318
0.33375493
0.39424825
0.36486042
0.40572572
0.19657743
0.34041053
0.39324334
0.38920105
0.37338716
""
0.36794454
0.41195506
0.40553877
0.35925597
0.39721942
0.29652467
0.26889694
0.32032329
0.21365063
0.2939584
0.6005342
""
0.36507881
0.32704741
0.21146911
0.1765779
0.20121358
0.19896683
0.18493536
0.2487607
0.41656879
""
0.33846334
0.44124418
0.54197806
0.38806388
""
""
""
0.45788181
0.43570346
""
""
0.42454755
0.36601195
""
""
0.21894597
0.23837925
0.41264603
""
""
0.40744403
0.34132293
0.27024582
""
0.46232855
""
0.34237027
""
""
""
0.26790184
""
""
""
0.37703955
0.56772244
0.38585454
0.47476903
0.39312047
0.25280592
""
0.31635854
0.34073409
0.30982259
0.35266048
""
0.1670813
0.54821914
0.31443509
0.22693957
""
0.32490641
0.39445162
""
""
""
0.33565494
0.39511096
0.48201102
0.3837032
""
""
""
0.36382741
""
0.48409721
0.32903963
""
""
0.35540906
0.2803911
0.30454898
0.24558422
0.24402744
0.26442301
0.31308711
0.35043898
0.33874881
0.29111829
0.35434881
0.42248428
0.38082373
""
0.41322714
0.33080801
0.22826524
0.35138756
""
0.14763939
0.30129462
0.28061202
0.20950761
0.31509161
0.35056019
""
0.38937807
0.34295267
0.33840153
0.38668323
0.26074028
0.31101516
0.39866146
0.31349751
0.21004878
0.32608554
0.36937454
""
""
0.34842715
""
""
""
0.45298105
0.31219634
0.36424476
